Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-01-01,1,1.6,0.2,0,0,0,0,3.6,7.6,0,0,0,1.6,0,5.6,0,1.8,0,0,62.4,0.6,0,3.2,0,0,0,0,0,0,0,0,0,5.2
2020-01-02,1,1.8,0.2,0.4,0.8,0,0,8.8,7.6,0,0,0,3.4,0,13,0,1.8,0,0,67.8,0.6,0,3.2,7.6,1,0.8,0,0,0,0,0,0,8.56
2020-01-03,2.8,1.8,0.2,0.4,6.6,0,0,11.2,14.2,0,0,0,3.4,0.8,16.4,0,3.2,0,0,69.4,1.4,0,3.2,25,5,8.8,0,0,10,0,2.5,0,15.96
2020-01-04,3,1.8,0.2,0.4,6.6,0,0,11.6,14.2,0,0,0,3.4,0.8,16.4,0,6.6,0.2,0,71,1.6,1,4.4,28.4,9.2,31.8,0,0,40.6,0,5.8,0,27.57184067
2020-01-05,3,8.2,0.2,0.4,6.8,0,0.8,24.6,14.2,1,0.2,0,3.4,1.6,16.4,0,6.6,0.6,0,71.4,1.6,1,4.4,28.4,9.2,124.4,0,0,55.2,0,19.4,0,37.78548633
2020-01-06,5,20.2,0.2,0.4,6.8,0,0.8,24.6,14.2,1,4.2,0,4,3.8,16.4,0,6.6,0.6,0,71.4,1.6,1.6,4.4,28.4,9.2,144.6,0,1.4,55.2,0,40.6,0,44.45594187
2020-01-07,5,20.2,0.2,1.2,6.8,0,0.8,24.6,14.2,4.8,4.4,0.4,5,4,16.4,0,6.6,0.6,1.6,71.4,1.8,1.6,4.4,28.4,9.2,161.8,0,1.4,55.2,0.5,62.6,0.22,54.21989616
2020-01-08,5,20.2,0.2,1.2,6.8,0,0.8,24.6,14.2,4.8,4.4,0.6,12.4,4,18,0,6.6,0.6,1.8,134.6,1.8,1.6,4.4,30.4,9.2,162.2,0,1.4,62,0.5,74.1,0.23,61.45781952
2020-01-09,5,20.2,0.2,1.2,6.8,0,0.8,26.4,14.2,4.8,7.2,0.6,12.4,4,18.2,1.6,6.6,0.6,1.8,146.4,1.8,1.6,5.2,48.8,9.2,162.2,0,1.4,65.6,0.5,74.2,0.51,64.92925303
2020-01-10,5,20.2,16.8,1.2,7,0.2,0.8,26.8,14.2,19.2,70.8,0.6,13.4,4,40.6,1.6,6.6,0.6,1.8,159.4,1.8,8.8,7,48.8,9.2,162.2,0,1.4,65.8,0.5,74.2,0.6,70.38791696
2020-01-11,5,20.2,37.4,1.2,36.6,0.2,0.8,26.8,24.8,28.8,75.6,0.6,25,4,42.8,1.6,6.6,9.4,1.8,165.6,1.8,8.8,7,49.2,9.2,162.2,0,1.4,65.8,0.5,95.1,0.62,75.31938564
2020-01-12,5,22,37.4,1.2,41,0.2,0.8,26.8,26.2,32.4,75.6,0.6,25,4,49.2,1.6,6.6,9.4,1.8,165.8,1.8,8.8,7,53.6,9.2,162.2,0,1.4,65.8,0.5,100.5,0.62,75.59505794
2020-01-13,6.2,27.6,37.4,10.8,41,0.2,0.8,26.8,27,33.2,75.6,0.6,25,4.4,72.6,1.6,6.6,13.6,1.8,174.6,1.8,8.8,7,59.8,9.6,162.2,2.4,1.4,65.8,0.5,109,0.86,78.79508353
2020-01-14,7.4,31.6,37.4,35.8,41,0.2,1,26.8,28.8,33.8,79,2.4,25,4.6,98.4,1.6,6.6,13.6,2.4,174.8,1.8,8.8,7,59.8,9.6,162.2,4,8.2,65.8,0.5,110.1,1.62,95.25864112
2020-01-15,7.8,42.6,37.4,42.4,41,0.2,7.4,26.8,28.8,41.2,79,5,25,4.6,98.4,1.6,29.4,13.6,2.4,174.8,1.8,8.8,7,59.8,9.6,164.2,35.2,8.2,65.8,0.5,110.1,1.86,95.70130135
2020-01-16,7.8,42.6,37.4,42.6,41,0.2,18,26.8,29,50.8,79,5.2,25,4.6,108.2,1.6,29.4,13.6,2.4,174.8,7.4,8.8,7,59.8,9.8,166,38.4,8.2,65.8,0.5,110.1,2.62,103.8772727
2020-01-17,7.8,42.6,37.4,44.6,42,3.6,46.2,26.8,29.2,50.8,79,5.2,25,4.6,116,1.6,29.4,16.8,2.4,174.8,7.6,9,7,59.8,9.8,167,38.6,8.2,65.8,0.5,110.1,3.7,105.74181
2020-01-18,7.8,42.6,40,44.6,43.2,3.6,58.2,26.8,29.2,52,79,5.2,25,4.6,116.6,1.6,29.4,22,4.8,174.8,9.2,9,7.6,64.6,9.8,169.4,38.6,8.2,68,0.5,110.1,4.62,106.0342016
2020-01-19,7.8,42.6,48,44.6,44,3.6,58.4,26.8,29.2,76,79,5.2,25,4.6,116.6,1.6,31.4,22.4,30,174.8,9.2,9,7.6,126.8,9.8,175,38.6,8.4,68,0.5,110.1,4.66,115.3
2020-01-20,7.8,42.6,94.2,44.6,45.6,3.6,58.4,27.6,29.2,76,79,21.2,25,15.6,116.6,1.6,31.6,22.4,30.2,174.8,9.2,9,7.6,127.2,12.4,175.4,38.6,8.4,72.8,0.5,110.1,7.68,115.3
2020-01-21,7.8,42.6,94.2,44.6,45.6,5.2,58.4,28.6,29.2,81.8,79,26.8,25,15.6,116.6,2.2,31.6,31.2,30.2,174.8,9.2,21.6,7.6,127.2,12.6,175.4,38.8,8.4,72.8,1.2,110.1,7.68,115.3
2020-01-22,7.8,42.6,94.2,44.6,45.6,12,67.4,28.6,29.2,81.8,79,31.8,25,15.8,116.6,31.4,31.6,82.4,43.2,174.8,9.2,27,7.6,127.2,38.2,175.4,38.8,8.8,74,1.2,110.2,9.48,115.32
2020-01-23,7.8,42.6,94.2,44.6,45.6,12.2,70.4,28.6,29.2,81.8,83.4,31.8,25,15.8,116.6,37.4,31.6,90.6,126.4,174.8,9.2,27.2,17.4,127.2,43.6,182.8,38.8,9,74,1.2,110.3,12.56,124.44
2020-01-24,7.8,47.6,94.2,44.6,46.4,13.6,70.6,28.8,29.2,81.8,83.4,31.8,25,15.8,116.6,37.4,31.6,94,259.4,174.8,9.2,27.2,17.4,127.2,43.6,186.8,40.4,9,74,1.2,114.2,13.82,126.9394976
2020-01-25,7.8,53,94.2,65.8,46.8,13.8,70.6,33.2,29.2,81.8,83.4,31.8,25,155.4,119.4,37.4,31.6,94,265.4,174.8,9.2,27.2,17.4,127.2,43.6,186.8,44.4,9,74,10.9,122.8,14.16,151.1533739
2020-01-26,7.8,54.4,94.2,65.8,46.8,13.8,70.6,51.8,29.2,81.8,86,31.8,25,177.6,119.4,37.4,31.6,94,265.6,174.8,9.2,27.6,17.4,128.2,43.6,186.8,44.4,9,74,24,122.8,18.06,167.1617945
2020-01-27,8,55.2,99,72.6,46.8,13.8,70.6,55,30.2,82.8,86,31.8,25,177.6,124,37.4,31.6,96.2,265.6,174.8,9.2,52.2,17.4,128.8,43.6,206.4,44.4,9,74,24,125.7,18.06,167.8450232
2020-01-28,8,55.2,125.6,72.6,46.8,14.4,70.6,58.2,30.2,82.8,87,36.2,25,177.6,125,37.4,31.6,111,265.6,181.6,9.2,52.2,17.4,129.2,43.6,206.4,44.4,9,74,24,230.5,18.06,180.8
2020-01-29,8,55.2,125.6,72.6,46.8,16,70.6,58.2,31.8,100,87,36.2,25,177.8,136.2,37.4,31.6,111.2,423.2,181.6,9.2,52.2,20.4,129.2,43.6,206.8,44.4,9,74,24,299.3,20.76,182.8380369
2020-01-30,8,55.2,125.6,75.2,46.8,19,70.6,62.6,40.4,100,87,36.2,25,177.8,140.8,37.4,31.6,111.2,423.2,181.6,9.2,52.2,20.4,129.2,43.6,206.8,44.4,9.2,74,24,320.8,20.76,185.2250449
2020-01-31,8,55.2,125.6,75.2,46.8,30.6,78.6,81.8,40.4,100,87,50.8,25,177.8,141,41.8,31.6,121.6,423.2,181.6,9.2,52.2,25.6,129.2,43.6,206.8,44.4,9.2,74,24,323.9,25.06,186.7457995
2020-02-01,8,55.2,125.6,75.2,46.8,30.6,79.6,82.2,45.2,100,87,66.8,25,178.8,141,42.8,31.6,172.2,423.8,181.6,9.2,52.2,26.6,133.4,43.6,206.8,44.4,9.2,74,24,336.3,25.16,190.6494327
2020-02-02,11.4,55.2,129.4,75.2,46.8,30.6,79.6,82.4,45.2,100,87,90.8,28,200,141.2,43,31.6,174.6,423.8,182,9.2,52.2,42.2,133.6,43.6,258.2,44.4,9.2,74,25.3,386,28.26,204.5656843
2020-02-03,11.4,55.2,150.2,75.2,46.8,30.6,79.6,82.4,45.2,100,87,131.4,30.8,200,141.2,43,32,174.6,423.8,182.2,9.2,52.2,48.6,134.6,43.6,264.2,44.4,9.2,74,26.1,413,30.62,209.8334632
2020-02-04,11.4,59.8,150.6,103.8,54.4,30.6,79.6,82.4,45.2,100,87,133.8,34.8,200,141.2,43.6,32.6,174.6,423.8,182.2,9.2,52.2,48.6,134.6,43.6,264.8,44.4,9.2,74,26.4,419.6,30.8,211.4830845
2020-02-05,11.4,60.8,150.8,104,86,30.6,79.6,82.4,45.2,100,87,153.8,40.6,202,141.8,72.8,33.4,174.6,423.8,182.2,9.2,52.2,50.2,134.6,43.6,264.8,44.4,9.2,74,26.5,419.8,30.88,213.6934766
2020-02-06,11.4,71.2,154.8,104,100.2,30.6,79.6,82.4,45.2,112,87,164.4,40.8,205.8,141.8,72.8,34.2,174.6,423.8,182.2,9.2,52.2,50.2,154.6,43.6,264.8,44.4,9.2,74,27.4,428.3,30.96,217.5667083
2020-02-07,11.4,71.2,154.8,106.4,100.2,30.6,79.6,82.4,49.2,112.2,87,168,42.8,205.8,149.2,72.8,34.2,174.6,423.8,182.2,9.2,52.2,50.2,164.8,43.6,264.8,44.4,9.2,74,90,434.2,35.06,219.8074227
2020-02-08,11.4,71.2,154.8,150.6,119.6,30.6,79.6,82.4,49.6,116,87,168,44,205.8,153,72.8,34.2,174.6,423.8,182.2,9.2,63.8,50.2,164.8,43.6,266.2,44.4,10.2,74,118.3,434.2,35.14,222.6123753
2020-02-09,11.4,71.2,154.8,170.2,119.6,30.6,79.6,82.4,56.2,116.8,87,168,44,228.6,153.4,72.8,34.2,181.8,423.8,182.2,9.2,66.2,50.2,164.8,44.4,269.4,44.4,10.6,74,118.4,434.2,35.18,229.6757842
2020-02-10,11.4,71.2,155.8,170.2,119.6,30.6,79.6,82.4,56.2,116.8,87,168,45.6,267.8,153.4,72.8,39.8,181.8,423.8,182.2,9.2,66.2,50.2,164.8,44.4,295.2,44.4,10.6,76.2,118.9,434.2,40.26,261.2598889
2020-02-11,13.6,71.2,160.4,170.8,119.6,30.6,79.6,82.4,56.2,123.4,87,168,45.6,353.8,153.4,73.2,41.2,181.8,423.8,182.2,9.2,66.2,50.6,164.8,44.4,308.6,44.4,10.6,89.4,119.8,434.2,41.52,295.8236081
2020-02-12,18.6,71.2,161.4,170.8,120.4,30.6,79.6,83.6,97.2,127.8,87,171.8,58.6,353.8,153.4,73.2,41.8,184.4,429,190,9.4,66.4,50.6,164.8,44.4,377,44.4,10.6,90.8,131.5,434.2,42.06,333.8321911
2020-02-13,18.6,71.2,163.4,170.8,120.4,30.6,79.6,83.8,108.6,137.4,87,177.4,58.6,353.8,153.4,73.8,60.4,184.6,429,190.8,9.4,66.4,50.6,164.8,45.8,381.2,44.4,10.6,90.8,140.9,440.3,44.54,334.3505904
2020-02-14,18.6,71.2,163.4,170.8,120.4,30.6,79.6,83.8,109.6,137.4,87,184,58.6,353.8,153.4,73.8,60.4,187.6,429,193,9.4,66.4,50.6,164.8,46.6,386,44.4,10.6,90.8,142.4,520.3,44.62,336.6489165
2020-02-15,18.6,71.2,163.4,170.8,120.4,30.6,79.6,83.8,116,137.4,87,184,62.6,353.8,153.4,75.8,60.4,187.6,429,198.2,9.4,66.4,50.6,164.8,46.6,408.8,44.4,10.6,90.8,142.8,520.3,44.62,337.2162236
2020-02-16,18.6,71.2,163.4,170.8,120.4,30.6,79.6,84.2,116.8,137.4,87,186.4,62.6,353.8,153.4,76,60.4,193,432.2,208.8,9.4,66.4,50.6,169.8,49,408.8,44.4,10.8,128.2,142.8,520.3,44.86,337.687353
2020-02-17,18.6,92.2,163.4,170.8,120.4,30.6,79.6,86.6,140.4,137.4,87,188.4,62.6,355.6,153.4,77.8,60.4,194.2,432.2,209.4,9.4,66.4,79,178.2,111.8,408.8,44.4,11.2,130.8,142.8,521.3,46,339.7505596
2020-02-18,18.6,92.8,163.4,170.8,120.4,30.6,79.6,86.6,185.8,137.4,87,189,62.6,355.6,153.4,77.8,62.6,195.2,432.2,215.2,9.4,66.4,79.4,208.2,182.6,411.4,44.4,11.2,130.8,142.8,521.3,46.22,340.9163464
2020-02-19,18.6,94.6,163.4,173.6,153.6,39,79.6,86.6,185.8,137.4,87,189,62.6,355.6,153.4,78,62.6,195.2,432.2,215.2,9.4,66.4,79.4,273.4,270.8,411.4,44.4,11.2,130.8,142.9,521.3,46.22,342.7499473
2020-02-20,54,94.8,163.4,221,167.8,39,80.2,86.6,191,137.4,94.6,207.8,62.6,355.6,153.4,79.4,74.8,195.2,432.2,216.2,9.4,66.4,79.4,274,271.8,419,44.4,11.2,130.8,143.4,521.3,46.22,343.6650231
2020-02-21,64.2,132.4,163.4,221,167.8,40,80.2,86.6,191.2,144,94.6,211.8,62.6,355.6,153.4,79.6,123,195.2,432.6,216.4,9.4,66.4,79.4,274,272.4,426.2,44.4,11.2,130.8,144.6,521.3,46.22,344.1824815
2020-02-22,64.2,132.6,166.6,221,167.8,72.4,80.2,86.6,191.2,144.2,94.6,211.8,62.6,355.6,153.4,80,124.6,195.2,433,235.2,9.4,68.8,89,274,272.4,426.2,44.4,11.2,130.8,160.9,521.3,63.22,344.5223629
2020-02-23,64.6,132.6,176,249.4,167.8,72.4,80.2,86.6,232.6,147,94.6,211.8,62.6,355.6,153.4,83.6,124.6,195.2,433.6,260.4,9.4,70.2,96.8,275.4,272.4,426.8,60,11.6,130.8,160.9,521.4,63.36,345.5648053
2020-02-24,64.8,132.6,187.6,249.4,167.8,92.6,80.2,86.6,245.8,164,96.8,216.6,63.4,355.6,153.4,85.2,124.6,195.2,433.6,273.6,9.4,70.2,100.6,275.4,272.4,426.8,61,11.6,130.8,160.9,533.8,64.08,346.4144267
2020-02-25,71,132.6,206.2,249.4,167.8,94.6,80.2,86.6,245.8,164,99.4,216.6,63.4,355.6,153.4,88.2,129.6,195.6,480.2,274.2,9.4,70.2,100.6,275.4,272.4,426.8,61.4,11.6,133.6,160.9,548.4,64.08,347.965442
2020-02-26,71.2,132.6,212.6,249.4,167.8,94.6,84.8,86.6,245.8,164,101.4,216.6,63.4,355.6,153.4,88.2,129.6,210.4,480.2,274.2,9.4,70.2,100.6,275.4,272.4,426.8,61.4,11.6,133.6,160.9,548.4,64.08,348.1385309
2020-02-27,71.4,138,216.6,249.4,167.8,94.6,90,86.6,245.8,164,107.6,216.6,63.4,355.6,153.6,88.2,129.6,210.4,492.4,274.2,9.4,70.2,104.2,275.4,272.4,427,61.4,11.6,133.6,161.5,551.3,64.08,348.5768432
2020-02-28,71.4,138,217,249.4,167.8,94.6,90.8,86.6,245.8,164,111,225,64.4,355.6,153.6,88.2,133.2,210.4,492.4,274.2,9.4,70.2,105,279.4,272.4,428.6,61.4,11.6,134.8,161.5,559.7,64.98,348.9719114
2020-02-29,71.4,138.8,217.4,249.4,168.6,94.6,90.8,86.6,245.8,164,124.2,345,65.8,355.6,154,88.6,150.2,210.4,492.4,294.8,9.4,70.2,105,280.4,274,428.6,61.4,11.6,143.4,161.5,560.4,66.24,353.48
2020-03-01,71.4,139.8,217.4,249.4,180.4,94.6,90.8,86.6,246.4,184.2,125.8,350,65.8,355.6,155.6,88.6,150.4,210.4,492.4,299.8,9.4,70.2,105,294.8,282,430,61.4,11.6,143.8,161.6,560.4,66.24,354.48
2020-03-02,71.4,140.6,217.4,249.4,194.6,94.6,90.8,107.8,246.4,193,136.4,350,65.8,355.6,155.6,101.8,150.4,210.6,495.6,299.8,9.4,70.2,105,300.4,282,430,61.4,11.8,146,161.6,560.4,66.24,354.48
2020-03-03,73.8,140.6,218.6,334.8,198,94.6,90.8,108.4,246.8,193,144.8,353.2,65.8,356,158.8,102,150.4,210.6,519.2,316.8,9.4,70.4,105,300.4,282,430,61.4,11.8,148.2,161.6,560.4,66.26,355.44
2020-03-04,98,140.6,218.6,334.8,198.2,94.6,97,108.4,247.8,193,144.8,353.2,65.8,356,159,102,150.4,210.6,538.8,316.8,9.4,70.4,105.2,300.4,282,430,61.4,12,169.6,161.6,560.4,66.26,355.44
2020-03-05,101.6,140.6,218.6,335.6,201.2,110,121,108.4,247.8,193,144.8,353.2,65.8,356,159,134,156.2,210.6,576.4,316.8,9.4,70.4,105.4,300.4,282,430,61.4,12,169.8,161.6,573.9,66.26,355.8458313
2020-03-06,101.6,140.6,218.6,335.6,218.2,115,155.4,108.4,247.8,193,144.8,353.2,65.8,356,159,134,174,210.6,576.4,316.8,9.4,70.4,109.4,300.4,282,431.4,61.4,12,173.4,161.6,573.9,66.26,356.799251
2020-03-07,101.6,140.8,218.6,335.6,220.2,126.8,170.2,108.4,248.8,193,151.4,353.2,65.8,359.2,160.6,134.4,174,210.6,576.4,316.8,9.4,70.4,111.8,300.4,344.4,434.6,61.4,12,173.8,161.6,573.9,66.26,361.2440411
2020-03-08,101.6,140.8,218.8,335.6,242.6,127.2,177.2,108.4,270.4,193,151.6,353.2,65.8,360.2,161.2,134.4,174,210.8,576.4,317,9.4,70.4,111.8,300.4,370.2,437.6,71.4,12,173.8,162.2,573.9,70.5,369.3029946
2020-03-09,102,140.8,218.8,335.6,242.6,133.8,179.6,115.6,281.6,197.2,155,353.2,65.8,360.6,161.2,134.4,174,210.8,576.6,317,9.4,70.4,111.8,300.4,370.2,437.6,71.6,12,173.8,162.2,573.9,70.52,369.4889438
2020-03-10,102,140.8,226.2,335.6,242.6,143.2,181.2,115.6,281.6,197.6,160.2,353.2,65.8,360.6,161.2,134.4,174.2,210.8,576.6,317,9.4,70.4,111.8,300.8,468.2,437.6,71.6,28,181.6,162.2,577.1,70.52,425.1293222
2020-03-11,102,140.8,226.2,335.6,288.2,178.2,182.8,115.6,281.6,197.6,198.8,353.2,65.8,366,162.8,134.4,174.2,210.8,576.6,317.2,9.4,70.4,118.8,301,490.6,437.6,71.6,28,197.2,162.2,577.1,70.52,426.3789136
2020-03-12,124.4,140.8,267.8,335.6,289.2,191.4,182.8,115.6,281.6,197.6,198.8,353.2,65.8,368.6,187.4,134.4,174.2,210.8,576.6,340.2,9.4,70.4,139.8,301,513.8,470.6,71.6,31.4,197.2,162.2,577.1,70.52,454.5428593
2020-03-13,124.8,140.8,275.2,335.6,289.2,192.4,182.8,115.6,281.6,197.6,198.8,355.6,65.8,368.6,192.6,134.4,176.6,210.8,576.8,351,9.4,70.4,139.8,301,514.2,471.6,71.6,31.6,197.2,162.2,580.4,70.52,455.693934
2020-03-14,124.8,151,275.2,335.6,289.2,206.8,182.8,116.4,290.4,207.6,198.8,355.6,65.8,368.6,200.6,135.4,176.6,210.8,576.8,351,9.4,70.4,139.8,301.4,514.2,471.6,71.6,31.6,199,162.2,580.4,70.52,455.9658792
2020-03-15,124.8,166,278.2,335.8,289.2,207,182.8,116.4,290.4,207.6,198.8,355.6,65.8,368.6,200.8,135.4,176.6,210.8,576.8,351,9.4,108.6,154.4,302,514.2,471.6,72.6,31.6,199,162.2,580.4,76.2,456.0619564
2020-03-16,124.8,175.8,278.2,344.6,289.2,207,182.8,116.4,290.4,207.6,198.8,355.6,65.8,368.6,200.8,135.4,184.4,210.8,576.8,351,13.2,117.8,156.2,302.4,514.2,471.6,72.6,31.6,199,162.2,584.3,76.98,456.3052701
2020-03-17,124.8,175.8,279.2,351.4,289.2,207,182.8,116.4,290.4,223.8,219.6,358,96.2,368.6,200.8,135.4,196.2,210.8,577,351,24.2,117.8,156.2,312.2,514.2,471.6,72.6,31.6,199,162.2,650.9,98.22,458.2383362
2020-03-18,124.8,186.8,279.2,351.4,289.4,207,182.8,116.4,291,223.8,219.6,359.2,119.4,368.6,201.2,135.4,199.8,210.8,585.6,351,27.6,117.8,156.2,314.6,514.2,471.6,72.6,31.6,199,162.5,651.1,116.54,458.5186105
2020-03-19,124.8,191.4,283,355,289.4,207,182.8,116.4,291,223.8,219.6,359.2,119.4,368.6,201.2,135.4,199.8,210.8,585.6,353.6,33.6,117.8,156.2,314.8,514.2,471.6,72.6,31.6,199,176.7,651.1,116.54,458.6569547
2020-03-20,124.8,192.4,283,356.6,289.4,207,182.8,116.4,291,223.8,219.6,359.2,119.4,368.6,201.2,135.4,199.8,210.8,586.8,378.4,33.6,117.8,156.2,315.2,514.2,471.6,72.6,31.8,199,184.6,651.1,116.54,459.0234378
2020-03-21,128.6,192.4,286,357.6,290.4,207,182.8,116.4,291,223.8,219.6,359.2,119.4,405.2,201.8,135.4,199.8,210.8,617,378.4,33.6,117.8,156.2,317,514.2,472.2,72.6,31.8,199,224.2,672.3,116.54,461.3814165
2020-03-22,128.6,192.4,286,357.6,307.2,207,182.8,116.4,291,223.8,219.6,359.2,126.4,408,201.8,135.4,202.6,211.2,618.2,405,33.6,117.8,159.4,319.2,514.2,473.8,72.6,31.8,199,281,672.3,116.54,463.6147992
2020-03-23,128.6,192.4,286,401,322.6,207,183.2,122.6,291,223.8,219.6,359.2,126.6,442.6,201.8,135.6,202.6,213.8,618.2,405,33.6,120.8,162.4,322.8,523.8,473.8,74.6,52.2,199,319.8,672.3,120.98,467.56
2020-03-24,128.6,192.4,286,408,322.8,207,183.2,122.6,291,223.8,219.6,359.2,141,443,201.8,137.6,202.6,233.4,618.2,405.4,33.6,121.2,162.4,364.6,524.4,485.2,74.6,71.8,199,323,672.3,121.34,476.76
2020-03-25,128.6,192.4,286,408,322.8,207,186.4,122.8,291,223.8,219.6,359.2,166.4,443,201.8,138.6,202.6,233.4,624.6,410.2,33.6,121.4,162.4,447.4,524.8,486.6,74.6,71.8,199,323,672.3,121.54,478.76
2020-03-26,128.6,192.4,286,408,322.8,207,187.8,122.8,291,223.8,223,359.2,172.8,452.4,201.8,140.4,202.6,233.4,641.4,411,33.6,121.4,163.8,447.4,570,486.6,74.6,71.8,199,323,672.3,121.54,479.76
2020-03-27,128.6,192.4,288,408,322.8,207,187.8,122.8,291.6,223.8,232.6,359.2,172.8,495.4,203.6,140.4,202.6,233.4,641.6,411,33.6,121.4,164,454.2,617,486.6,82.8,71.8,199,323,677.2,121.54,493.64
2020-03-28,128.8,192.4,290.4,408,322.8,208.6,190.8,122.8,294.2,223.8,276,359.6,174.2,504.2,208.2,144.4,202.6,233.4,641.6,411,33.6,121.4,168.4,454.2,629.6,487.4,96.6,83,207.8,324.3,677.3,121.54,500.84
2020-03-29,137.6,192.4,329.4,408,322.8,215.2,192.4,122.8,294.4,223.8,276.4,359.6,193,504.2,294.8,144.4,202.6,233.4,641.6,411,33.6,121.4,173.6,454.2,650.6,487.6,96.6,83,225.4,324.3,677.3,121.54,500.88
2020-03-30,139.8,192.6,330,408,322.8,215.6,192.4,123.8,294.4,234.6,276.4,359.6,207.4,504.2,324.4,144.4,202.6,233.4,641.6,411,38.6,121.4,173.6,454.2,651,487.8,96.6,83.2,228,324.3,677.3,121.64,500.92
2020-03-31,156.8,192.6,350.6,429,322.8,215.6,196.6,128,294.4,236.6,276.8,359.6,208,504.2,324.6,144.4,202.6,233.4,641.6,411.6,41.6,121.4,173.6,454.2,651,487.8,113.2,83.2,276.4,324.3,677.7,122.06,500.92
2020-04-01,156.8,192.6,351.8,429,322.8,218.8,196.6,128,294.6,240,276.8,359.6,208,505.4,324.6,153,202.6,233.4,646.2,411.6,41.6,121.4,178.8,454.2,651,487.8,135.6,83.4,276.4,324.3,684.6,128.76,501.88
2020-04-02,156.8,216,354.2,429,322.8,219.8,196.6,128,368.4,240,276.8,359.6,208.2,516.2,324.6,154.2,202.6,233.4,663.4,411.6,41.6,121.4,182.2,456.4,655,487.8,135.6,83.4,276.4,324.3,684.6,128.76,510.52
2020-04-03,160.8,223.8,360.2,432.2,322.8,219.8,196.6,128,368.4,240,276.8,359.6,208.2,529.4,324.6,154.2,202.6,233.4,675.2,411.6,46.6,121.4,182.2,468.2,672.8,487.8,135.6,83.4,276.4,324.3,684.6,128.76,521.08
2020-04-04,164.8,223.8,370.2,432.2,322.8,221.4,196.6,128,368.4,240,276.8,359.6,208.2,531.8,324.6,154.2,202.6,233.4,685.8,411.6,50,123,182.2,469.4,809.6,488.6,135.6,83.4,276.4,324.3,684.6,128.76,525.8998862
2020-04-05,176,223.8,371.8,436.8,322.8,221.4,196.6,136.6,368.4,242.8,282.6,359.6,208.2,531.8,326,154.2,202.6,233.4,688.2,411.6,50,123,194.4,470.4,851.6,488.6,135.6,83.4,276.4,326.3,684.6,135.7,527.1838256
2020-04-06,176,223.8,372.8,443,323.2,221.4,204.4,138.6,368.4,246.8,332,359.6,208.6,532.4,326,154.2,202.6,252.4,688.2,411.6,50,123,195.6,470.4,851.8,488.6,136.2,83.4,276.4,327.1,684.6,136.44,528.1737049
2020-04-07,176,223.8,402.8,465.4,323.2,221.4,211.4,144.8,368.4,246.8,332.2,360.4,208.6,538.4,326,154.2,209,252.6,688.2,411.6,50,123.2,195.6,470.4,851.8,488.6,136.2,83.4,276.6,327.1,684.6,137.06,533.6259826
2020-04-08,176.8,223.8,412.8,466.2,369.6,231.4,233.6,152.6,368.4,246.8,332.2,360.4,208.8,538.8,326,154.2,210.8,252.6,688.2,411.6,50,123.4,196.4,470.4,851.8,488.6,137,83.4,277,327.1,684.6,138.56,534.4992286
2020-04-09,196.4,224.6,442.8,466.2,369.8,253.6,238.6,160.6,368.4,246.8,332.2,363.6,212.8,552,326,154.2,210.8,252.6,688.2,411.6,50.2,130.2,200.4,470.6,851.8,488.6,137,88.2,284,327.1,704.3,138.72,546.1065979
2020-04-10,196.4,226.4,442.8,470.6,369.8,253.6,238.6,231.4,368.6,246.8,332.2,363.6,212.8,554.8,326,154.2,210.8,252.6,688.2,411.6,50.2,150.4,214.2,472,853.6,511.6,137,88.2,295.8,327.1,711.2,150.78,549.1213962
2020-04-11,196.4,242.6,472.4,474.8,369.8,253.6,238.6,231.4,368.6,246.8,332.2,363.6,214.4,554.8,326.2,154.2,210.8,252.6,688.2,411.6,50.2,174.6,214.2,472,870,512.4,144.6,88.2,299.4,327.1,732.9,156.24,550.4379946
2020-04-12,196.4,257.4,472.4,475,369.8,253.6,238.6,234,428.4,246.8,332.2,363.6,214.4,554.8,335.6,154.2,210.8,252.6,688.2,440.2,50.2,174.6,215.6,472.2,907.2,514.8,144.8,88.2,304,336.3,744.3,156.24,552.6584474
2020-04-13,196.4,262.8,472.4,476.2,378.2,253.6,238.6,234.8,431.4,246.8,332.2,363.6,214.4,554.8,335.6,154.2,210.8,259.2,688.2,442.6,50.4,174.6,224.2,481,949,519,144.8,106.6,304,336.5,744.3,156.24,554.0810102
2020-04-14,196.4,267.4,472.4,513.4,384.4,255.6,243.6,234.8,431.4,246.8,332.2,363.6,214.4,554.8,335.6,157.2,210.8,259.2,688.4,442.6,51.2,175.6,224.2,481,952,520.4,144.8,107.4,312.2,336.5,744.3,159.04,554.7344101
2020-04-15,196.4,301.8,472.4,519.2,384.4,255.6,246.4,234.8,431.4,246.8,332.2,363.6,214.4,555.2,335.6,205.6,210.8,259.2,688.6,442.6,79.4,178.4,224.2,481,954.8,525.2,144.8,107.4,312.4,339.1,744.3,181.12,555.8560434
2020-04-16,196.4,301.8,472.4,519.2,384.4,255.6,257,234.8,431.4,246.8,332.2,363.6,214.4,555.2,336.6,314,210.8,259.2,694.6,442.6,152.4,193.4,224.2,481,962.8,532.2,144.8,107.4,315.4,339.1,744.3,195.14,558.4210863
