Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-01-01,0,0,0.8,0,0,0,0.2,2.6,3.8,0,0,0,14.8,0,0.6,0,0.2,0,0,7.2,0,0,2.8,0,0,0,0,0,0,0,0.8,0,3.6
2020-01-02,0,0,0.8,0,1,0,1.6,9,4.8,0,0,0,15.2,0,1,0,3.2,0,0,9.8,0,1.8,2.8,15.8,0,3,0.2,0,0,0,0.8,0,8.542886983
2020-01-03,0,0,1,0.2,1,0,2.8,9.8,6.2,0,0,0,15.2,2.8,1,0,3.8,0,0,9.8,3.8,1.8,2.8,34.2,1.8,3,0.4,0,5.2,0,1,0,9.8
2020-01-04,0,0,1,0.2,3.2,0,2.8,10.4,22.4,0,0,0,15.2,2.8,1,0,9.8,4.6,0,10.6,5,1.8,2.8,34.2,3.6,3,0.4,0,7.8,0,1.6,0,12.08433468
2020-01-05,0.6,16,1,0.2,4.4,0,2.8,14.6,22.4,7,0.4,0,15.2,3.2,1,0,9.8,4.8,0,14,5,2,2.8,34.2,3.8,26.8,0.4,0,7.8,0,27.2,0,21.33701045
2020-01-06,1.2,16,1,0.2,4.4,0,2.8,14.6,22.4,9.6,12.8,0,16,13.8,1,0,9.8,4.8,0,14,5,5,2.8,34.2,3.8,30.6,0.4,2.2,7.8,0,31.8,0,21.69876965
2020-01-07,1.3,24,1,0.2,4.4,0,2.8,14.6,22.4,20.8,15.2,1.2,18.4,13.8,1,0,9.8,4.8,0,14.2,5,5,2.8,34.2,3.8,32,0.4,2.4,7.8,0,35.6,0.02,23.68
2020-01-08,1.9,24,1,0.2,4.4,0,2.8,14.6,22.4,20.8,21.2,4.8,29,13.8,1,0,9.8,4.8,0,40.2,5,5,2.8,34.2,3.8,32,0.4,2.4,24,0,40.4,0.02,31.4
2020-01-09,1.9,24,1,0.2,4.4,0,3.4,14.6,22.4,21,34.2,5,29,13.8,1.8,5.4,9.8,5,0,44.6,5,5,2.8,64,3.8,32,0.4,2.4,28.8,0,47,0.22,33.76
2020-01-10,1.9,24,7,0.2,4.4,0,3.6,31.4,22.4,33.2,76.2,5,29.2,13.8,12.6,6.4,9.8,5,0,50.2,5,6.2,5.4,64,3.8,32,0.4,2.4,28.8,0,61,0.22,48.00138598
2020-01-11,1.9,24,8.6,0.2,10.4,0,3.6,31.4,32.2,33.2,83.6,5,29.2,14.2,13.2,6.4,20.8,12.8,0,50.2,5,6.2,5.4,64,3.8,32,0.4,2.4,28.8,0,67.6,0.22,48.54078741
2020-01-12,2,24,47.8,0.2,11.2,0,3.6,31.4,44,36.8,83.6,5,29.2,14.2,13.2,6.4,22.4,18.6,0,50.4,5,6.8,5.4,65.2,3.8,32,0.4,2.4,28.8,0.4,68.6,0.4,49.88
2020-01-13,31.3,24.6,47.8,3.8,11.2,2.8,3.6,31.4,44.2,45,84,5,29.2,14.2,21,6.4,22.4,18.6,0,55,5,7.2,5.4,68.8,3.8,32,0.4,2.4,28.8,0.6,71.8,2.44,53.56
2020-01-14,39.3,24.6,48.2,17.8,11.2,2.8,5,31.4,46.2,48.6,91.4,5.2,29.2,14.2,34.2,6.4,22.6,18.6,0,55.4,5,7.6,5.4,68.8,5.4,32,4.6,2.6,28.8,0.6,71.8,2.98,54.10994901
2020-01-15,40.2,24.6,48.2,24,11.2,2.8,28.6,31.4,46.2,56,91.4,5.2,29.2,14.2,34.2,6.4,22.6,18.6,0,55.8,5,7.6,5.4,68.8,5.4,32,27.8,7.6,28.8,0.6,72.2,5.02,55.96
2020-01-16,41.7,25.4,48.2,25.8,12.2,2.8,30.2,31.4,47.8,60,91.4,10.8,29.2,14.2,34.2,6.4,22.6,18.6,0,55.8,6.2,7.6,5.4,68.8,5.4,32,27.8,7.6,28.8,0.6,72.2,5.4,59.16
2020-01-17,41.7,25.4,51.8,29,12.2,6,66.2,31.4,51.8,60,91.4,10.8,29.2,14.2,34.2,6.4,22.6,18.6,0,55.8,7.4,8.4,5.4,68.8,5.4,32,27.8,7.6,28.8,0.6,72.2,5.46,64.96
2020-01-18,41.7,25.4,52,29,13,6,75.8,31.4,51.8,61.2,91.4,10.8,29.8,14.2,34.2,6.4,28.8,18.6,6.8,56.6,9.2,8.4,8.4,68.8,5.4,39.8,27.8,7.6,30.2,0.6,82.2,6.44,67.28
2020-01-19,41.7,25.4,57,29,15.2,6,75.8,31.4,51.8,91.8,91.4,10.8,30.8,14.2,34.2,6.4,31.6,18.6,10.8,56.6,9.2,8.4,9.4,80,5.4,55.4,27.8,7.6,30.2,0.6,82.2,6.52,79.16
2020-01-20,42.6,25.4,57.6,30.2,19.6,6,75.8,62.6,51.8,92,91.4,23,30.8,21.6,34.2,6.4,31.6,18.6,10.8,56.6,9.2,8.6,9.4,80,13.2,55.4,27.8,7.6,37.4,0.6,82.2,7.7,79.16
2020-01-21,42.6,25.4,57.6,30.4,19.6,10.4,77.2,62.6,51.8,92,92.6,34.4,30.8,21.6,34.6,9,31.8,22.8,10.8,56.6,9.2,15.6,9.4,80,14.2,55.4,28.2,7.6,39.8,0.8,82.2,9.22,79.44
2020-01-22,42.6,25.4,57.6,30.4,19.6,10.4,104.2,62.6,51.8,92,93,36.4,30.8,21.6,34.6,12.8,31.8,34.6,24.6,56.6,9.2,18,9.4,80,32.4,59.8,28.2,7.6,40.4,0.8,82.2,9.5,81.76
2020-01-23,44.8,25.4,57.8,30.4,19.6,10.4,106.2,62.6,52.4,92,96.4,36.4,30.8,21.6,34.6,15,31.8,35.6,92.8,59.2,9.2,18.6,9.4,80,33.6,61.2,28.2,7.6,40.4,0.8,82.2,9.5,90.04
2020-01-24,44.8,25.9,57.8,31,19.6,11,106.2,62.6,52.4,92,98.8,36.4,30.8,29,34.6,15,31.8,35.6,110.3,59.2,9.2,18.6,9.4,80,33.6,61.6,29,7.6,40.4,4.4,82.2,9.56,90.04
2020-01-25,44.8,25.9,57.8,31,19.6,11,106.2,81.8,52.4,92,103.8,37,30.8,73.8,34.6,15,31.8,35.6,111.3,59.2,9.2,18.6,9.4,80,33.6,61.6,30.8,7.6,40.4,7.4,85.4,9.56,90.68
2020-01-26,44.8,26.4,57.8,31,19.6,11,106.2,107,52.4,92,107.4,37,30.8,77.2,34.6,15,31.8,35.6,111.3,59.2,9.2,18.6,9.4,80,34.6,62.2,30.8,7.6,40.4,8.2,85.4,9.56,103.36
2020-01-27,45.2,26.4,57.8,31.2,19.6,11,106.2,107,57.6,92,107.4,37,30.8,77.2,34.6,15,31.8,35.6,111.3,59.2,9.2,42,9.4,80,34.6,62.2,30.8,7.6,40.4,8.6,110.2,9.56,106.84
2020-01-28,45.2,26.4,109.4,31.2,19.6,11,106.2,107,57.6,92,108.6,38.6,30.8,77.2,34.6,15,31.8,35.6,111.3,63.4,9.2,42,9.4,126.6,34.6,65.6,31.4,7.6,40.6,8.8,355.2,9.56,110.92
2020-01-29,45.2,26.4,110,31.2,19.6,11,106.2,107,57.6,92,108.6,38.6,30.8,77.2,54.2,15,31.8,35.6,183.9,63.4,9.2,42,9.4,127.2,34.6,65.6,31.6,7.8,40.6,8.8,366,9.56,123.76
2020-01-30,45.2,26.4,110,31.2,19.6,11.2,106.2,107.4,57.6,92,108.6,40.8,30.8,77.2,60.4,15,31.8,35.6,183.9,63.4,9.2,42,9.4,127.4,34.6,65.6,31.6,7.8,40.6,8.8,387,9.58,123.92
2020-01-31,45.2,26.4,110,31.2,19.6,11.2,106.2,114.2,57.6,92,108.6,50,30.8,77.2,60.4,15,31.8,35.8,183.9,63.4,9.2,42,12.8,127.4,34.6,65.6,31.6,7.8,40.6,8.8,389.8,11.36,124.76
2020-02-01,45.2,26.4,110,33,19.6,11.2,108.8,118,60.4,92,108.6,70.4,30.8,79.2,60.4,15,31.8,44,184.1,63.4,9.2,42,16.4,128.2,34.6,65.6,31.6,7.8,40.6,8.8,420.4,11.58,126.16
2020-02-02,48.7,26.4,110.8,33,19.6,11.2,108.8,118.2,60.4,92,108.6,129,32.4,79.2,61.8,15,31.8,46.4,184.1,65.4,9.2,42,18.8,128.2,34.6,97.4,31.6,7.8,40.6,8.8,421.6,11.58,128.84
2020-02-03,50,26.4,117.8,33,19.6,11.2,108.8,118.2,60.4,92,108.6,150.8,32.4,79.2,61.8,15,31.8,46.4,184.1,67.4,9.2,42,20.4,128.2,35,97.8,31.6,7.8,40.6,8.8,425.6,11.58,146.28
2020-02-04,50,30.4,118.6,34.4,24.8,11.2,108.8,118.2,60.4,92,108.6,156.2,32.4,79.2,61.8,18.6,31.8,46.4,184.1,67.4,20.6,42,20.4,128.2,35,113,31.6,7.8,40.6,8.8,431.4,18.78,150.6
2020-02-05,50,30.4,118.6,34.6,25.2,11.2,108.8,118.2,60.4,92,108.6,172.8,42.2,79.2,61.8,18.6,31.8,46.4,184.1,67.4,34,42,31.8,128.4,35,117.4,31.6,7.8,40.6,8.8,431.4,19.26,153.1891296
2020-02-06,52,30.4,127.2,35,25.4,11.2,108.8,118.2,60.4,100.8,108.6,173,42.4,79.2,61.8,18.6,31.8,46.4,184.1,67.4,34,42,33.4,132.8,35,119.8,31.6,7.8,40.6,15.2,442.2,19.28,156.6522346
2020-02-07,52,30.4,128.4,35,25.4,11.2,108.8,118.2,60.8,100.8,108.6,173,44.6,82.6,64.2,18.6,31.8,46.4,184.1,67.4,34,42,34.4,136.2,35,119.8,32.8,7.8,40.6,64.6,444,25.9,158.6700885
2020-02-08,52,30.4,128.4,39.8,26.4,11.2,108.8,118.2,72.4,100.8,108.6,173,45.2,82.6,64.2,18.6,31.8,46.4,184.1,68.6,34,48.4,34.4,136.2,35,119.8,32.8,7.8,40.6,65.2,444,26.8,159.1296371
2020-02-09,52,30.4,128.4,50.4,26.4,11.2,108.8,118.2,72.4,101,108.6,173,45.2,83.6,64.2,18.6,31.8,46.4,184.3,68.8,34,48.4,34.4,136.2,35.8,129.2,32.8,7.8,40.8,65.4,444,26.8,159.7293959
2020-02-10,52,30.4,130.8,50.4,26.4,11.2,108.8,118.2,72.4,101,108.6,173,45.2,84,64.2,19,39.6,46.4,184.3,68.8,34,48.4,34.4,136.2,36.4,137,32.8,7.8,42.6,65.6,444,26.8,160.4605562
2020-02-11,52.5,30.4,131.6,50.4,26.4,11.2,108.8,118.2,80,101.2,108.6,173,45.2,85.2,95.6,20,45,46.4,184.3,69.4,34,48.4,39.2,146.6,36.4,147.6,32.8,7.8,50.2,65.6,444,26.8,164.8217685
2020-02-12,52.5,30.4,132.2,50.4,27.6,14.2,108.8,118.2,110.4,101.8,108.6,173,59.2,85.2,95.6,20,45,46.4,184.3,69.6,34,48.4,39.2,146.8,36.4,180.4,32.8,7.8,50.2,67,454.4,27.88,174.3005481
2020-02-13,52.5,30.4,133.2,50.6,31.6,14.2,108.8,118.2,110.4,119,108.6,176.8,59.2,85.2,95.6,26.4,54.2,46.4,184.3,82.8,34,49.6,39.2,146.8,36.8,189.2,32.8,7.8,50.2,67,464.8,30.52,178.3792065
2020-02-14,52.5,30.4,133.2,50.6,31.6,14.2,108.8,118.2,110.4,119,108.6,184.4,59.2,85.2,95.6,26.6,58.6,46.4,184.3,82.8,34,50.8,39.2,146.8,38,193.6,32.8,7.8,50.2,70.8,539.4,30.52,184.38
2020-02-15,67.5,30.4,133.2,50.6,31.6,14.2,108.8,119.6,112.2,119,108.8,188.2,63.6,85.4,95.6,28.8,68.2,47,184.3,92,34,52.6,39.2,146.8,40.8,196.6,32.8,7.8,63,71,539.4,30.52,187.42
2020-02-16,71.2,30.4,133.2,50.6,31.6,14.2,108.8,124.2,112.2,119,108.8,198.6,63.6,85.4,95.6,32.6,68.2,47.2,199.9,95,34.4,52.6,39.4,146.8,46.8,196.6,32.8,7.8,89.8,71,539.4,31.7,197.7070888
2020-02-17,71.2,39.4,133.2,50.6,31.6,14.2,108.8,126.4,116.6,119,108.8,201.8,63.6,85.4,95.6,32.8,68.7,47.2,199.9,121.2,34.4,52.6,50.4,158.8,87.6,196.6,32.8,7.8,89.8,71,539.4,32.8,199.24
2020-02-18,71.2,41.4,133.2,50.6,32,14.2,108.8,126.4,140.6,119,108.8,203.8,63.8,85.4,95.6,32.8,68.7,47.2,199.9,121.2,34.4,52.6,50.4,173.4,93.6,196.6,34.4,7.8,89.8,71,539.4,32.96,199.24
2020-02-19,71.6,41.4,133.2,56.8,52.8,19,108.8,126.4,140.6,119,116.2,204,63.8,85.4,95.6,32.8,72.7,48.2,199.9,121.2,34.4,52.6,50.4,179.2,94.2,196.6,34.6,7.8,89.8,71.8,572.4,34.42,199.24
2020-02-20,71.7,47.4,133.2,64.8,52.8,19.4,108.8,126.4,140.6,119.2,132.4,223,66.4,85.4,95.6,32.8,77.7,48.2,199.9,121.2,34.4,52.6,50.6,179.4,94.4,199.2,34.6,7.8,89.8,72,572.4,34.42,199.76
2020-02-21,73.8,52.4,133.2,64.8,53.2,31.8,108.8,126.4,144.6,119.2,133.2,227.6,66.4,85.4,95.6,32.8,119.9,48.2,199.9,134.6,34.4,52.6,50.6,179.4,94.4,205.4,34.6,7.8,89.8,72,572.6,34.42,204.3
2020-02-22,73.8,52.4,137.2,64.8,53.2,103.4,108.8,126.4,144.6,119.2,135.2,228,66.4,85.6,95.6,32.8,121.1,48.2,200.5,134.6,34.4,52.8,54.4,179.4,94.4,209.8,35.6,8.6,89.8,72,572.6,36.86,207.94
2020-02-23,73.8,52.4,156.6,77.2,53.2,103.4,108.8,126.4,164.6,121.6,135.2,228,81.8,85.8,95.6,38.4,121.9,48.2,212.3,144.4,34.4,52.8,54.4,179.4,94.4,211.4,49,22.2,89.8,72,572.6,48.28,212.12
2020-02-24,73.8,75.4,161.2,77.2,54.6,117.6,108.8,126.4,166.8,123,135.2,230.6,82.2,85.8,95.6,51.6,122.5,48.2,212.3,161.2,34.4,52.8,54.4,179.4,94.4,211.4,51.4,22.2,89.8,72,575.4,51.42,212.12
2020-02-25,74.5,77.4,161.2,77.2,54.6,122.6,108.8,126.4,166.8,123.2,142.8,230.6,82.2,85.8,95.6,52,126.1,48.2,212.3,163,34.4,52.8,54.4,179.4,94.4,211.4,52,22.2,89.8,72,619,52,212.12
2020-02-26,74.5,77.4,161.8,77.2,56,122.6,146.8,126.4,166.8,123.2,145.6,230.6,82.2,85.8,95.6,52.6,126.1,48.6,212.3,163.6,34.4,52.8,54.4,179.4,94.4,211.4,52,22.2,89.8,72,621.2,52.06,212.12
2020-02-27,74.5,77.4,181.6,77.2,56,123,148.2,126.4,168.8,123.2,150.6,230.6,82.2,85.8,95.6,53,126.1,48.6,212.3,163.8,34.4,52.8,54.4,179.4,94.4,212,52,22.2,89.8,72,624,52.08,212.24
2020-02-28,74.5,77.4,181.6,77.2,56,123,148.8,126.4,170.8,123.2,159,260.4,93.4,85.8,95.8,53,148.1,48.6,212.3,163.8,34.4,52.8,54.4,189.8,94.4,214.4,52.2,22.2,89.8,72,625.6,52.26,213.98
2020-02-29,74.5,77.4,181.6,77.2,56.8,123.8,148.8,126.4,170.8,123.2,163,341.6,93.6,86,98,53,153.5,48.6,212.3,173.4,34.4,53,54.4,190.6,95,214.4,52.2,22.2,89.8,72,625.6,52.28,213.98
2020-03-01,74.5,94.4,181.6,77.2,74.4,123.8,148.8,126.4,170.8,157.6,163,342,93.6,86.2,98,60.4,153.7,49.8,212.3,180.2,34.4,53,54.4,228.2,95,214.4,52.2,22.2,98.4,72,625.8,52.28,225.44
2020-03-02,75.3,94.4,182.2,77.2,77.2,123.8,148.8,142.4,170.8,157.8,187.2,342.6,93.6,87.6,98,75.6,153.7,50.2,216.9,180.2,34.4,54.4,54.4,228.2,95,215.8,52.2,22.2,100.2,72,625.8,52.42,225.94
2020-03-03,79.3,94.4,200,132,77.2,123.8,148.8,142.4,170.8,157.8,187.2,344.8,93.8,87.6,98,76,153.7,51.2,217.1,192.8,37.8,55.6,54.4,228.2,95,215.8,52.2,22.2,104.4,72,625.8,52.42,225.98
2020-03-04,86,94.4,200.4,132,77.2,123.8,148.8,142.4,170.8,159.2,187.2,344.8,94,87.6,98,76,153.7,51.2,275.5,193.4,37.8,55.6,54.4,228.2,95,215.8,52.2,32.8,105.8,72,625.8,52.42,256.0631907
2020-03-05,88.3,94.4,200.4,132,77.2,124.8,157.2,142.4,170.8,159.2,187.2,344.8,94,87.6,98,85,174.9,51.2,295.5,193.4,37.8,58.2,54.4,228.2,95,215.8,52.2,34,106,72,625.8,52.42,258.2704015
2020-03-06,88.3,94.9,200.4,132.4,79.4,128.2,168.6,142.4,170.8,159.2,187.2,344.8,96.6,87.8,98.4,85,177.7,52,295.5,193.4,37.8,58.2,56.6,228.2,95,215.8,52.2,34,108,72,625.8,52.64,258.9083135
2020-03-07,88.3,94.9,200.4,132.4,79.6,128.2,196.4,142.4,171.4,159.2,194.8,344.8,97,102.2,102.2,86.2,177.7,52,295.5,193.4,37.8,58.2,60,228.2,139.8,216.6,55.6,34,108.2,72,625.8,55.86,261.323784
2020-03-08,88.3,95.5,200.4,132.4,80.4,128.2,196.4,142.4,172.6,159.2,194.8,344.8,97,109.4,102.2,86.2,177.9,52,295.5,207,37.8,58.2,60,228.2,145,218.6,79.8,34,108.2,72,625.8,58.38,262.3644506
2020-03-09,88.3,95.5,200.4,132.4,81.4,128.2,197.2,142.4,177.4,161,194.8,344.8,97,109.4,102.2,86.2,177.9,52,295.5,207,37.8,58.2,60,229.2,145,218.6,82.4,34,109,72,626,58.38,262.9120275
2020-03-10,88.3,95.5,218.6,132.4,81.4,154.4,197.2,142.4,177.4,161,257.6,344.8,97.4,109.4,102.2,86.2,178.9,52,295.5,207,37.8,58.2,60,229.2,215,218.6,82.4,37,113.6,72,629.8,58.38,275.4133682
2020-03-11,88.3,95.5,218.8,136.4,110.6,155.4,197.2,142.4,177.4,161,273.8,345.2,97.4,110.4,102.2,86.2,180.9,52.2,295.5,208,37.8,58.2,60,231,219.8,218.6,82.4,39.2,113.8,72,629.8,58.38,280.3180192
2020-03-12,94.3,95.5,249,136.4,110.6,166,197.2,142.4,177.4,161,273.8,345.2,97.4,111,159.8,86.2,182.9,52.6,295.5,227.2,37.8,58.2,60.2,231,240.8,229.6,82.4,39.8,114,72,629.8,58.4,285.0586279
2020-03-13,94.3,96.2,251,136.4,110.6,176.4,200.2,149.6,177.4,162.2,273.8,345.2,98.6,111,163.6,86.2,183.5,52.6,295.5,227.2,37.8,58.2,60.2,231,240.8,231.8,82.4,39.8,114,72,632,58.4,286.229423
2020-03-14,94.3,109.2,251,136.4,110.6,189.8,200.2,165.6,181,212,274.4,345.2,98.6,111,173,86.2,183.9,52.6,295.5,227.2,37.8,62.4,60.2,231,242.2,231.8,82.4,39.8,114,72,632,60.42,289.2106566
2020-03-15,94.3,109.2,256.4,136.4,110.6,191.4,200.2,181.4,181,212,275,345.2,98.6,111,173,86.2,183.9,52.6,295.5,227.2,37.8,74.4,87.4,231,242.2,231.8,82.4,39.8,114,72,632.2,72.24,290.2077385
2020-03-16,94.3,109.2,259.6,143,110.6,192.6,200.2,181.4,181,212.2,275,345.2,98.6,111,173.8,86.2,183.9,52.6,295.5,227.2,39,75.2,87.8,240.4,242.2,231.8,82.4,39.8,114,72,639.6,72.32,291.4
2020-03-17,94.3,165.2,264.8,151.6,110.6,192.8,200.2,181.4,181,215.6,275,348,98.6,111,173.8,86.2,183.9,52.6,295.5,227.2,51.6,75.2,88.8,240.4,242.2,231.8,82.4,39.8,114.4,72,648.8,72.32,291.4
2020-03-18,94.4,165.2,265,151.6,110.6,195.6,200.2,181.4,181,217.2,275,349,98.6,111,174.2,86.2,187.1,52.6,304.9,227.2,54.4,75.2,89.2,241.8,242.2,231.8,85,39.8,114.6,97.2,651.6,76.18,296.1479545
2020-03-19,94.4,171.2,266.6,154,110.6,195.6,200.2,181.4,181.2,217.2,275,349,98.6,111,174.2,86.2,188.5,52.6,304.9,242.2,57.4,75.2,89.2,242,242.2,231.8,85,39.8,114.6,97.4,651.6,76.18,297.0367439
2020-03-20,94.4,171.2,271.2,154,110.6,195.6,200.2,181.4,181.2,217.2,275,349,98.6,111,174.2,86.2,188.5,52.6,305.1,269.6,57.4,75.2,89.2,242,242.2,231.8,85,45.4,114.6,126,651.6,76.18,298.6980935
2020-03-21,96.2,171.2,272.2,154,113.8,195.6,200.2,181.4,181.2,217.2,275.8,349,98.6,116,175.2,86.2,188.5,52.6,329.5,272.4,57.4,75.2,89.2,242,242.2,248.8,85,45.6,114.6,188.8,670.6,76.18,305.0058561
2020-03-22,96.2,171.2,272.2,154,137,195.6,200.2,181.4,181.2,217.2,276,349,98.6,116,175.6,86.2,188.5,52.6,329.5,316.6,57.4,75.2,89.2,242,242.2,248.8,85,45.6,114.6,192.2,670.6,76.18,316.3896132
2020-03-23,96.2,171.7,273.2,163,142,195.6,201.4,181.8,181.2,217.2,276,349,99,118.8,175.6,86.2,188.5,53.2,329.5,318.2,57.4,75.2,98,242.6,242.8,262.6,85.2,49,114.6,193.4,670.6,76.2,317.9487302
2020-03-24,96.2,171.7,273.2,164.6,143.4,195.6,202,181.8,181.2,217.2,276.4,349.6,116.4,119.4,175.6,86.2,188.5,55.8,330.5,318.2,57.4,76.2,98,252.2,242.8,267.2,85.2,51.2,114.6,193.4,670.6,77.1,318.1620434
2020-03-25,97.9,171.7,273.2,164.6,143.4,195.6,202.6,181.8,181.2,217.4,276.4,349.6,117.4,121,175.6,86.2,188.5,56.2,339.3,325.2,57.4,78.2,98,255,242.8,267.2,85.2,52,114.6,193.4,670.6,78.9,324.0237341
2020-03-26,97.9,171.7,273.2,164.6,143.4,195.6,202.6,181.8,181.2,217.4,281,349.6,129.6,143,175.6,86.2,188.5,56.2,350.3,325.4,57.4,78.2,108.2,255,286.6,267.2,85.2,52,114.6,193.4,670.6,78.9,324.9679374
2020-03-27,98.2,171.7,273.2,164.6,143.4,195.6,202.6,181.8,184,217.4,288,349.6,129.6,145.4,176.6,86.2,188.5,56.2,351.5,325.4,57.4,78.2,114,255,301,267.4,91.8,52.8,114.8,193.4,671.6,79,325.313199
2020-03-28,98.7,171.7,273.2,170.2,143.4,195.6,203.8,181.8,190.4,217.4,306.6,350.2,130.2,150,198.4,86.2,188.5,56.2,351.5,325.4,57.4,78.2,122.6,255,341.2,267.4,92.8,59.8,118.8,193.4,672.6,79,338.9779479
2020-03-29,98.9,171.7,332.2,170.2,143.4,206.8,203.8,181.8,190.4,217.4,306.6,350.8,133.4,150,230.6,86.2,188.5,56.2,351.5,325.4,57.4,78.2,126.6,255,355.8,268.8,93,59.8,124.2,193.4,672.6,79,347.9185242
2020-03-30,100.6,171.7,332.2,170.2,143.4,206.8,203.8,182.6,190.4,240.4,307,350.8,133.4,150,230.6,86.2,188.5,56.2,351.5,325.4,57.4,78.2,127.6,255,355.8,269,93,59.8,126.8,193.4,672.6,79,348.1141152
2020-03-31,113.7,171.7,336.4,179.6,143.4,207.2,207.2,183.6,190.4,245.8,308,350.8,133.4,150,230.6,86.2,188.5,56.2,351.9,325.4,74.2,78.2,127.6,255,355.8,270.8,105.4,62.4,139,193.4,673.2,79,348.3533517
2020-04-01,114.9,172.2,336.4,180.6,143.4,207.2,207.4,183.6,198.8,249.8,308,350.8,133.4,163.4,230.8,91.4,188.5,56.2,351.9,325.4,74.2,78.2,127.6,255,356,270.8,115.8,62.6,145,193.4,678.8,79.52,348.7000212
2020-04-02,114.9,186.2,343,180.6,143.4,211.2,207.4,183.6,249,249.8,308,350.8,134,176.6,230.8,92.2,188.5,56.2,351.9,325.4,74.2,78.2,127.6,258.8,356.2,270.8,115.8,62.6,145.2,193.6,678.8,79.6,349.3291099
2020-04-03,114.9,186.9,345.2,180.6,143.4,211.2,207.4,183.8,251.2,249.8,308,351.8,134,184.6,230.8,93.8,188.5,56.2,351.9,326.4,77,99.4,127.6,261,358.6,270.8,116,62.8,145.4,193.6,678.8,94.36,350.48
2020-04-04,114.9,186.9,345.2,181.6,143.4,211.6,207.4,184.4,251.4,250,308,351.8,134,189.6,230.8,96.6,188.5,58.4,361.4,326.4,77,99.4,127.6,262,436.8,271.6,116,62.8,145.4,193.8,679,96.88,351.7471799
2020-04-05,115.2,186.9,348.6,188.2,143.4,211.6,207.8,189.6,252.4,251.8,321.4,356,134.6,189.8,230.8,96.6,188.5,73,367.8,326.4,77.6,99.4,127.8,262.2,449.2,271.6,127.4,62.8,145.4,199.2,679,96.88,355.7803226
2020-04-06,115.2,186.9,348.8,189.8,143.4,211.6,259,189.6,252.4,259.2,326,357.8,134.6,192.8,230.8,96.6,188.5,74,368,326.4,79,99.4,127.8,262.2,451.2,271.6,128.2,62.8,145.4,199.6,687.4,96.88,358.7678184
2020-04-07,115.2,186.9,361.4,223.8,143.4,211.6,259.8,191.2,252.4,261.8,326,364.4,134.6,195.2,230.8,96.6,193.1,74,371.8,326.4,79,99.4,127.8,262.2,451.2,272.6,128.2,62.8,145.4,199.6,687.6,96.88,363.9018166
2020-04-08,115.2,187.9,361.6,223.8,155.8,222.6,274.8,199,252.4,262.4,326,364.6,140.4,195.8,230.8,96.6,201.1,74,371.8,326.4,79,99.4,127.8,262.2,451.2,272.6,128.2,62.8,145.4,199.6,687.6,96.88,364.3869394
2020-04-09,124.1,187.9,373,223.8,158.8,229.6,274.8,206.6,252.4,262.4,326,364.8,141.2,209.6,230.8,97.6,206.9,74,371.8,326.4,79,99.4,127.8,262.4,451.2,307,128.2,63,148.2,199.6,693,97.78,370.9959501
2020-04-10,130.9,187.9,373,237.2,160.6,229.6,274.8,209.8,253.2,262.4,326,366.6,141.2,214.4,231,97.6,208.1,74,371.8,326.4,79,101.2,134,262.4,451.2,317.8,128.2,64.8,163.6,199.8,693,97.96,371.3198032
2020-04-11,130.9,188,378.2,238.2,160.6,229.6,274.8,213.4,253.4,262.4,326,367.8,141.2,216.8,232,97.6,208.3,74,371.8,326.4,79,101.4,134,263,451.6,319.8,141,64.8,163.8,199.8,706.2,97.98,372.2429041
2020-04-12,131.7,188.1,381,238.8,160.6,229.6,274.8,213.4,286.4,262.4,342.2,368.6,141.2,217,243.6,97.6,208.3,74,371.8,335,79,101.4,135.4,263,493.4,323.6,147.8,64.8,163.8,205.6,711.6,97.98,379.0259917
2020-04-13,133.8,205.1,381,238.8,166.8,229.8,274.8,213.4,286.6,262.4,342.2,370.4,141.2,217.8,245.6,97.6,208.3,84.6,371.8,335,79,103.6,161.8,271.2,497.2,376,147.8,75.4,164.4,205.6,712,98.2,380
2020-04-14,133.8,227.1,381,258.8,166.8,236.4,274.8,213.4,286.6,262.4,342.2,370.4,141.2,217.8,247,111.6,208.3,84.6,371.8,335.4,79,103.6,164.6,271.2,499.8,387.8,147.8,77,173.8,205.6,712,104.4,386.44
2020-04-15,133.8,227.1,381,258.8,175.4,236.4,280.6,213.4,286.6,262.4,342.4,370.8,141.2,217.8,247.6,119.4,208.3,87.2,376,335.4,95,103.6,165,271.2,499.8,394.6,147.8,78.4,174.2,205.6,712,105.18,387.2961969
2020-04-16,133.8,227.1,381,258.8,178.2,236.4,293,213.4,286.6,262.4,342.4,370.8,141.2,217.8,248,151.6,208.3,87.2,386.8,335.4,101,139.2,165,271.2,503.4,395.4,148,81.6,179.8,205.6,712,139.4,389.8159746
2020-04-17,133.8,227.1,381.8,259,178.2,245,297.8,213.4,286.6,262.4,342.4,371.2,141.4,218.4,248.8,154.2,208.3,87.2,393.6,335.4,102,148.8,165.4,273.6,503.4,400,148,83.4,180.6,207.2,712.2,142.06,393.3020677
