Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-04-19,381,386.2,401.2,394.2,257.2,286.6,329.6,309.2,248.8,477.4,173.6,606.3,327.6,214.5,233.8,255.8,277.8,298,457.6,439.6,215.8,272.4,407.6,224.8,403,382.6,300.6,243.4,403.8,394.2,419,225.7,438.1378685
2020-04-20,381.4,407.4,500.2,413,257.8,286.6,329.6,324.4,248.8,477.4,174.8,606.3,332.6,214.5,233.8,255.8,277.8,298.2,457.6,439.6,229.4,280.2,407.6,224.8,403,385.8,300.8,246.6,421.4,394.4,419.2,229.84,454.7576924
2020-04-21,383.8,414,565.2,471.2,257.8,286.6,329.6,324.4,248.8,480.4,174.8,606.3,332.6,214.5,233.8,255.8,277.8,298.2,457.8,439.6,233.2,280.8,409.8,224.8,403,387.2,406,247,421.8,422.4,458,233.26,469.3044139
2020-04-22,383.8,417.6,601.6,485,258.2,286.6,329.6,327.2,248.8,480.6,174.8,606.3,332.6,214.5,233.8,257.6,277.8,299.4,457.8,439.6,241.8,280.8,410,224.8,403,387.2,423.8,247,422,422.4,460.4,234.6,478.0620282
2020-04-23,383.8,419,612.6,485,260.4,288.8,329.6,328.4,248.8,480.6,174.8,606.3,334.8,215.1,233.8,259.2,277.8,301.8,458,439.6,250.2,298.2,410,233.6,403.2,387.2,423.8,247,425.2,422.4,460.8,235.12,478.4303189
2020-04-24,383.8,419,620.2,485,260.4,288.8,329.6,365.6,248.8,480.6,176.2,606.3,335.2,250.7,233.8,259.2,277.8,301.8,488.2,439.6,255.2,314.6,410,238.2,403.2,387.2,423.8,252.6,425.8,423,460.8,248.99,484.12
2020-04-25,384.6,419,633.4,485,272.8,288.8,329.6,392,248.8,485,176.2,609.1,335.2,262.5,233.8,259.2,278.2,301.8,507.2,439.6,258.8,324.4,410,238.2,403.4,387.2,423.8,252.6,433.2,423,461.2,249.18,485
2020-04-26,390.6,419,634,485,272.8,288.8,329.6,392,248.8,490.8,176.2,611.3,355.6,265.5,235,259.2,279.2,301.8,511.6,439.6,263,324.4,421.4,238.2,403.4,387.2,423.8,253.2,436.8,423,461.4,249.24,489.64
2020-04-27,393.4,419,634,485,273.4,310.4,329.6,392,248.8,490.8,176.2,614.5,355.6,267.7,251,259.2,285.8,323,511.6,457.4,263,354,448.8,238.2,403.4,388.4,442.6,253.2,436.8,423,461.4,251.22,489.9437891
2020-04-28,393.6,419,634,488.4,273.4,313.6,329.6,392,248.8,500.2,176.2,623.3,355.6,267.7,255.6,276.8,306,323,511.6,466,263,376,452,238.2,406.2,394,452.4,254.8,436.8,423,461.6,254.88,498.3226496
2020-04-29,393.6,419,634,489.4,273.4,313.6,329.6,392,248.8,500.4,176.2,623.7,357.4,268.1,257,283.8,308.8,326.4,511.6,466.2,263,376,455.4,238.2,449.4,394,455.6,255,438,423,461.6,255.2,499.0450988
2020-04-30,393.6,419,635,508,273.4,313.6,333.8,392,248.8,501.6,176.2,623.7,368.4,268.1,276,344.4,308.8,329.8,511.6,471.4,263.2,377.4,455.6,238.2,457.4,394.6,455.6,255.2,438,423,462.2,256,506.72
2020-05-01,393.6,419,635,510.2,273.4,319.8,334.8,392,248.8,502.8,176.2,623.9,401.6,268.1,276.6,354.4,308.8,330.2,521.8,471.4,263.2,377.4,455.6,238.2,457.4,394.6,455.6,255.2,438,423,468.8,256,508.72
2020-05-02,393.6,426.4,635,511,273.6,319.8,334.8,392,249,504.8,233.4,635.1,408.6,270.3,277.6,361,308.8,330.2,527.2,471.4,265.6,377.4,455.8,238.2,457.4,394.6,455.8,255.2,438.2,423,469,256.24,509.76
2020-05-03,394.4,428.2,635,511,273.6,319.8,334.8,392,251.6,505,233.4,638.3,411.2,270.3,277.6,366.4,308.8,332.2,532,471.4,265.6,379.8,455.8,238.2,464.4,394.6,455.8,293,438.2,423.2,536.6,266.07,527.8
2020-05-04,396.8,428.4,638,511,273.6,319.8,334.8,392,255.2,505,235.4,643.1,411.2,278.1,277.6,366.4,308.8,332.2,547.2,471.4,267.4,380.4,455.8,238.6,466,394.6,455.8,330.8,438.2,423.2,579,268.02,540.3461977
2020-05-05,411.2,428.4,664.8,511,273.6,319.8,336.2,392,256.2,505,235.4,643.1,411.2,278.1,277.6,395,314.4,332.2,552,471.4,304.8,398.2,455.8,240,466,408.8,456.2,330.8,438.6,423.6,588,274,545.3644216
2020-05-06,419.4,428.4,666.4,511,273.6,320.4,336.2,392,276.6,505,235.4,647.1,411.2,278.1,277.8,418,315.6,332.2,586.2,471.4,304.8,398.2,466,241.2,466,409.2,456.2,330.8,438.6,423.8,589.6,276.72,573.66033
2020-05-07,419.4,428.4,666.4,511,274,351.8,336.2,393.4,278.2,512.8,235.4,648.5,412.6,278.1,277.8,418,327,332.2,595.8,471.4,304.8,399.4,486,241.4,466,409.2,456.2,330.8,438.6,423.8,592.8,277.83,579.6189756
2020-05-08,420,428.4,668.6,512.8,274,352,336.8,426,278.2,512.8,235.6,649.9,413,278.1,277.8,418,340.2,332.2,597,471.4,304.8,412.6,486.2,241.4,467.6,410.2,456.2,331.4,447.6,424.6,592.8,277.83,580.1780282
2020-05-09,422.6,428.4,668.8,527.8,274,372.8,337.2,426,278.2,512.8,235.6,650.3,413.2,284.5,277.8,418,347.2,332.2,599,485.6,319.4,412.8,487.4,241.4,467.6,410.4,473.6,331.4,485.6,437.6,609.2,277.84,586.5547755
2020-05-10,427,434,668.8,527.8,274,402.2,337.4,426,283.6,512.8,236.8,650.5,413.2,291.5,282.4,419.2,371.4,332.2,599,486,333.6,412.8,491,241.4,478,410.6,474.6,331.4,491.2,437.6,624,282.52,587.295055
2020-05-11,428.6,440.4,668.8,527.8,275,402.4,337.4,426,301.4,512.8,246.8,652.3,414,302.9,284.4,419.2,393,333.4,617.6,487.4,333.6,413.2,511.2,241.4,522,419.6,474.6,331.4,491.2,437.6,629.2,286.1,603.4785431
2020-05-12,431.6,445.4,671,527.8,285.6,403.2,337.4,435.6,301.8,512.8,246.8,652.3,414.2,307.3,284.4,419.2,395.2,337,624.6,487.4,333.6,414.6,517.6,244.8,522.6,450.4,503.8,331.4,491.2,437.6,629.2,287.22,609.9275604
2020-05-13,431.8,445.4,671,528.2,287.8,404.6,341,447,302.4,512.8,246.8,664.5,415,308.5,284.6,419.2,398.8,342,631,496.6,333.6,429,517.8,245.2,522.6,486.4,504.6,331.4,491.2,437.6,629.2,289.26,614.5772697
2020-05-14,434.8,445.8,678.8,533.8,290.4,404.6,354,510.6,302.6,512.8,246.8,664.5,415,320.7,284.6,422,400,373.4,633.2,509.8,333.6,433.2,557.6,248.2,522.6,511.2,506.8,331.4,491.2,459.6,630.6,291.62,617.7034377
2020-05-15,477,450.6,698.8,555.6,292.6,404.6,371.6,510.8,302.6,512.8,246.8,664.5,416,320.7,285,422,418.8,384.6,661.2,533.2,333.6,433.2,572.4,248.4,524.8,519,508.8,331.4,491.2,469.8,630.6,293.6,619.7042496
2020-05-16,487.2,456,698.8,555.8,292.8,405,398.2,521.6,302.6,512.8,246.8,664.5,418,320.7,285.8,422,427.4,448.8,668.6,540.4,333.6,433.2,572.4,248.8,530.8,521.8,509.8,331.4,491.2,476.2,,292.8,572.498326
2020-05-17,538,457.2,699,558.6,292.8,405,398.2,521.8,304.8,512.8,246.8,664.5,442.4,320.7,285.8,422,429,449,673.6,545.6,380.2,433.2,572.4,260,535.6,525.2,509.8,331.4,499.2,525.6,,292.8,577.0654068
2020-05-18,538.4,460,699,558.6,292.8,405,398.2,521.8,311,512.8,246.8,664.5,498.4,320.7,285.8,422,436.2,449,674,547.8,394.2,433.2,572.4,270.2,538,533.6,509.8,331.4,506.6,526.2,,292.8,580.2346533
2020-05-19,539.4,474.2,699,558.6,292.8,405,398.2,521.8,315.6,516.4,282.8,664.5,498.4,320.7,285.8,422,449.6,449.2,674,548,405,433.2,572.4,275.4,543.4,539.4,509.8,331.4,507,532,,292.8,581.3624945
2020-05-20,539.8,483.2,699,558.6,292.8,405,398.2,525.4,318,516.4,284.6,664.5,501.6,320.7,300.4,422,453,449.6,674,548,405,436.6,572.6,280,546,543,509.8,331.4,507,539.6,,300.4,582.5384528
2020-05-21,539.8,486.6,699.8,558.6,292.8,405,398.2,526,322,549.2,328,664.5,501.6,320.9,311,422,457.8,449.6,674,548,427.4,437.6,574,308.2,546,544.8,509.8,331.4,507,541.4,,320.9,584.0697944
2020-05-22,539.8,488.4,699.8,572.6,293.6,415,398.2,529.2,329.8,561,331.6,677.1,516.6,335.9,333,422,465.8,449.6,679.6,548,434.4,437.8,574,312.4,546.2,558.8,510,331.4,507,543.8,,331.4,588.7076211
2020-05-23,539.8,533,699.8,589,314.6,418,398.2,529.2,345.4,566.6,335.8,682.3,517.2,351.4,347.6,422,466,458.4,680.8,548,436.8,438.6,576.8,318.8,550.4,565.2,510,331.4,507,543.8,,335.8,594.0055003
2020-05-24,539.8,539.8,699.8,595.6,314.8,419,398.4,530.8,382.6,576,335.8,682.3,517.2,358.8,347.8,422,466,471.6,680.8,548.4,445.6,444.2,581,325.2,550.6,582,510,331.4,507,543.8,,335.8,597.5485317
2020-05-25,539.8,540.4,699.8,599.4,331,453,398.4,530.8,397.8,578.6,335.8,682.3,518,359,348.4,422,466,490,697.8,551.2,477.8,451.4,582.4,344.4,550.8,587.8,510,393.8,507,543.8,,348.4,601.3548286
2020-05-26,543.8,548,699.8,606.6,338,479.4,430.8,530.8,399.4,584.4,335.8,682.3,519.4,393.8,348.4,422,466,508.2,703.4,551.6,478.4,452.2,582.8,359,551.6,592,510.2,394.4,507,543.8,,359,606.4138865
2020-05-27,545.4,553.8,700.4,606.6,338,479.4,448,530.8,401.8,595.2,335.8,682.3,539.2,395.2,348.4,422,466,515.2,703.6,551.8,484.6,452.2,582.8,361.2,556.6,592.6,510.8,394.4,507,543.8,,361.2,607.5358865
2020-05-28,545.4,565,746.4,606.6,338,479.4,464.6,530.8,401.8,607.8,335.8,682.3,541.4,403.8,348.4,422,466.2,539.6,705,589,494.2,452.2,582.8,384,556.6,592.8,523.8,394.4,521,544,,384,617.5657795
2020-05-29,545.4,565,762.6,610.4,343.4,479.8,465.4,530.8,401.8,611.2,336.4,698.1,548.6,404.8,348.4,422,466.2,545,705.2,589,494.2,464.2,584.4,397.4,556.6,592.8,524.6,394.4,559.2,544.6,,394.4,623.4656989
2020-05-30,545.4,565.2,781.2,615.4,386.6,480.4,474.4,546.6,401.8,614.6,337,716.9,549.8,404.8,348.4,423,489,545,705.4,589,495,464.2,585,397.8,571.4,592.8,537.6,394.4,559.8,575.6,,394.4,631.101408
2020-05-31,545.4,565.2,785.6,623,387.4,480.6,476.2,568.6,401.8,614.8,337,722.5,566,404.8,348.4,423.8,490.6,552.8,705.4,589,495.8,464.2,585,403.6,571.4,592.8,556.6,394.4,561.6,586.4,,394.4,636.4836013
2020-06-01,546,565.2,795,625,387.8,482,482,576.8,403,614.8,337,722.7,567.4,404.8,361.2,424.4,490.6,568,705.4,589,496,464.2,588,403.6,571.4,592.8,566.2,397.6,561.8,610.4,,397.6,640.4831343
2020-06-02,546,565.2,805.6,626.4,405,493,487.6,588.2,403,617,337.6,722.7,574,404.8,365.8,425.8,490.6,568.2,705.4,589,496,464.2,601.4,403.6,571.4,595.8,566.2,407.2,562,634.8,,403.6,645.8391818
2020-06-03,546.2,565.2,805.8,626.4,405,493,487.8,592.6,403,617.4,344.6,722.9,577,407.4,367.4,425.8,490.6,568.2,705.4,589.2,497,464.6,616.8,403.6,571.4,601.6,567.4,407.2,562.2,637,,403.6,647.5609573
2020-06-04,548.4,565.2,805.8,626.4,405.2,493.6,510.4,613.6,403,617.4,360,725.5,578.6,415,367.8,426,492.6,568.2,709.8,591.4,523,464.6,619,403.6,595.6,602,574,407.2,562.4,637,,403.6,651.5412463
2020-06-05,564.8,565.2,806,626.4,405.2,493.6,510.4,616.2,410.6,618.2,400.6,733.3,578.6,415,377.6,426,493.4,579,713.4,592.2,523,464.6,619.4,403.6,620.8,604.8,588.8,414.4,563,637.6,,405.2,654.4141643
2020-06-06,580.4,565.2,806.2,639.8,405.2,496.8,510.4,616.6,444.8,618.2,404.4,751.1,578.6,415,381,426,493.4,590.8,717,603.2,523,470,619.4,403.6,621,607.6,595.2,417.4,566.8,641.8,,405.2,659.126399
2020-06-07,591.4,565.2,806.2,643.2,405.2,526.4,510.6,642.8,447.2,620.2,404.4,752.5,578.6,415,382.8,426,493.4,610.8,752.8,603.8,523,470,619.6,403.6,621,607.6,596.8,418.2,567.2,655.2,,405.2,667.6023191
2020-06-08,597.2,581.6,807.6,643.2,405.2,527.2,524.8,643,447.2,620.4,422.4,752.5,578.8,415.4,384.6,442.8,493.6,611,752.8,604.4,549.4,471.8,623.8,403.6,621,607.6,596.8,418.2,567.2,657.8,,415.4,669.7619553
2020-06-09,598.8,585.8,810.6,657.8,406.4,543.6,524.8,643,464.6,632.8,427.2,752.5,582.2,415.8,384.6,442.8,501.6,612.4,768,607.4,552.4,483,627.4,403.6,621.8,608,597.6,418.2,567.2,666,,415.8,675.5470593
2020-06-10,600,594.6,810.8,662.8,423.4,543.6,524.8,645.2,465.8,664.4,427.2,752.5,587,416,409.8,442.8,508.6,629.4,810.2,608.6,552.4,511.2,634.2,405.6,622,608,598,418.8,567.2,671.8,,418.8,684.0556724
2020-06-11,601.4,595.8,838.8,674.4,434.4,543.6,527.6,651.8,465.8,664.4,427.2,752.5,587.2,424,409.8,442.8,512.2,636,837.2,608.6,552.4,525.8,643.2,413.2,622.4,609.2,607.2,419.2,567.2,691.6,,424,695.0223606
2020-06-12,613.4,603.4,845.2,683.4,434.4,545.6,539.2,661.4,465.8,664.4,427.2,752.5,587.2,440.4,409.8,443.2,520.6,648.6,837.2,609,552.4,527.6,649.6,414.6,623.4,612.4,619.6,420.6,567.2,718.2,,427.2,716.5367899
2020-06-13,633.4,603.4,867.8,683.4,434.4,566,560.6,666.2,465.8,664.8,427.2,752.5,587.2,440.4,409.8,444.6,524.2,652.2,837.2,609,553.6,527.6,650.4,423,635.2,612.8,619.6,424.4,585.6,727,,427.2,725.0556812
2020-06-14,643.8,603.4,888.2,683.4,434.4,568,601.4,666.2,466,691,435.6,752.5,587.2,445.6,410,444.6,524.8,655.6,837.2,609,553.6,527.6,652,423.2,635.4,612.8,619.6,424.4,603.2,731,,434.4,729.306146
2020-06-15,646.4,623.4,888.4,687.6,434.4,568,608.2,666.2,466.8,691.4,448.4,752.5,587.2,446.8,410,444.6,525.8,656,837.2,609.4,559,527.6,652.2,423.6,635.4,614.8,619.6,434.6,616.4,737,,434.6,734.9472789
2020-06-16,646.4,635.6,888.4,694.8,434.4,568.6,617.2,666.2,511.6,691.4,458.4,752.5,587.2,456.6,410,444.6,527.8,657.8,837.2,610.8,589.6,527.6,652.2,425.4,635.4,628.6,620.4,434.6,626.2,745.4,,434.6,742.9175441
2020-06-17,646.4,649.6,888.4,696.6,447,588.2,617.4,666.6,549.2,705.2,470.8,756.9,591.4,459.2,410,459.8,528,660,845.2,610.8,609.4,527.6,652.2,425.6,635.6,645,622.4,434.6,627.6,783.2,,447,754.1071522
2020-06-18,646.4,661.4,893.8,696.8,447,590.2,618.6,668,549.2,706,471,767.1,603,470.2,410,460,528,660,876.4,611.2,622.8,527.6,660.8,426.2,643.4,679,622.4,434.6,631.8,803.4,,447,764.354704
2020-06-19,650.6,661.6,893.8,696.8,447,594.6,620,668,549.2,706,472,814.9,610.4,470.2,410,460,528,686.6,889.4,621,645.8,527.6,719.6,426.6,643.6,679,622.4,434.6,655.2,803.4,,447,798.2815899
2020-06-20,652,670.4,895.4,696.8,447.4,594.8,620.8,668,549.4,743,473.2,821.7,610.4,470.2,440.8,460,528,692.8,895.2,625.6,662.4,527.6,783.8,426.6,643.8,679,629.4,435.2,665.6,803.4,,447.4,801.44
2020-06-21,652.2,673.6,900.8,696.8,448,594.8,620.8,668,552.4,750.4,473.2,825.3,636.8,477,445.6,460,528,693.8,899,633.6,663,527.6,784.6,426.6,645.6,679,629.4,435.2,665.6,803.4,,448,801.52
2020-06-22,656.4,673.8,907.8,696.8,448,595.6,620.8,668,571.6,753,483.4,835.5,636.8,477.2,455.8,470.6,528,694.4,905.4,651.8,664.6,527.6,784.6,435.8,651.6,679.2,630.8,435.2,665.6,803.4,,455.8,801.52
2020-06-23,658,673.8,907.8,707.2,452.4,596.6,620.8,668,577.4,755.8,496,839.9,639.2,478.2,460,532.6,528,733.2,920.4,652,664.6,527.6,784.6,446.2,658,681,636.2,435.4,665.6,803.4,,460,801.52
2020-06-24,670,678,909.4,718.6,455.8,601.6,620.8,668,587.4,755.8,498,839.9,648.4,478.2,460.6,539.6,528,748.2,939.4,668.6,664.6,527.6,784.6,459.8,659.8,695.8,636.2,435.4,667,808.2,,460.6,805.84
2020-06-25,680.6,727.6,910.6,721,456.2,613.2,624.4,668,591.8,756.8,498.2,843.4,659.6,478.2,462,545.4,539.2,749,939.6,675.2,664.6,527.6,784.6,459.8,660.2,701,636.2,439,669.8,830.2,,462,825.829823
2020-06-26,683,733.2,912,723.4,458.2,616.6,624.4,668,591.8,761,498.2,847,659.6,478.2,462,562.2,539.4,754,940,683.2,664.6,527.6,792.6,472.2,660.2,704.6,636.2,445.6,683.2,830.2,,472.2,826.44
2020-06-27,687.6,736.8,915.6,727.6,458.2,616.6,624.4,668,618.8,761,498.2,848,659.6,478.2,462.2,573,539.6,759.8,946.4,692.6,664.6,539,792.6,481.4,660.2,704.6,636.4,446.2,692.2,830.2,,478.2,826.4673618
2020-06-28,687.6,741.6,918,733.6,458.2,616.6,624.4,671.2,618.8,761.6,508.6,867,659.8,478.2,462.2,588.6,567,809.4,950,701,664.6,539,795.2,486.4,660.2,704.8,636.4,460,694.8,832,,478.2,829.74
2020-06-29,687.6,741.6,926,734.2,458.2,618.4,624.4,683.8,618.8,764,525.2,867.4,660.6,478.2,496.6,591.2,567.6,816.8,950,702,667.4,541.8,796.4,497.4,660.2,704.8,636.4,471.4,695.4,832,,496.6,830.48
2020-06-30,687.6,744.8,931,736.6,474.2,628.8,624.6,687.2,618.8,801.6,539.6,867.4,660.6,478.2,504,591.2,567.6,816.8,950,702,668.8,583.2,796.8,503.2,660.4,707.4,636.4,491.8,695.4,833.6,,503.2,831.92
2020-07-01,687.6,753.6,933.4,743,484.8,673.8,626.6,687.4,618.8,806.4,543.4,867.4,660.8,478.2,520,591.2,567.6,816.8,950,702,671.6,594,796.8,503.2,667.2,739.8,636.4,491.8,695.6,833.6,,503.2,831.92
2020-07-02,687.6,754.4,947.6,747.4,484.8,683.4,652.6,687.4,618.8,816.6,546.6,874,660.8,478.2,521.4,596.2,569.8,816.8,950,702,676,596,797.6,503.2,682.4,742.4,636.6,492.6,695.6,834.2,,503.2,832.46
2020-07-03,687.6,754.4,947.8,754.8,484.8,683.4,655.6,687.4,618.8,821.2,547.4,876,660.8,493.4,527.4,605,574,817.6,950,702.2,688,598.2,801.8,503.8,682.4,742.4,692.4,492.6,695.8,834.4,,503.8,833.08
2020-07-04,687.6,754.4,953,754.8,484.8,683.6,655.6,687.6,618.8,843,555.2,878.2,662.3,505,547.2,615,588.4,821,950,720.2,688,601,803.4,503.8,682.8,742.4,700.4,492.6,695.8,834.4,,505,842.14
2020-07-05,687.6,760,955.8,754.8,484.8,683.6,655.6,687.6,618.8,858.2,564.4,878.2,662.3,510,565.8,624,589,823.8,967.4,720.2,688,601,804,504.6,683,742.4,700.4,492.8,695.8,853.8,,510,857.76
2020-07-06,687.6,777,961.4,754.8,484.8,690.2,655.8,687.6,618.8,878.8,565,888.8,663.9,514.8,565.8,626.2,591.4,823.8,971.2,720.2,691.4,601,820.2,506.2,687,742.4,700.4,507.8,719,853.8,,514.8,876.3
2020-07-07,687.6,783.2,965.4,754.8,484.8,696,657.2,687.6,618.8,889.8,572.6,893,670.1,519,565.8,626.6,621,823.8,986.8,720.2,693.4,601,821.6,506.2,688.8,744,701.4,521.6,719,889,,521.6,889.72
2020-07-08,687.6,784.8,970.2,754.8,486,733.6,658.4,687.6,618.8,893.4,572.6,903.8,679.5,522.2,565.8,627.8,621,823.8,991,720.2,694.8,602.4,826.8,514.6,723,759.2,701.6,527.8,719.2,896.2,,527.8,895.92
2020-07-09,687.6,785,973.8,754.8,494.6,752.8,658.4,687.6,618.8,897.8,627.8,903.8,679.7,522.8,567,627.8,621,823.8,996.6,720.2,715.2,604.8,838.2,514.6,729.6,774,703.2,531.4,721.8,896.2,,531.4,897.64
2020-07-10,687.6,796.2,980.2,754.8,507.8,758.2,658.4,687.6,618.8,908.8,636.2,903.8,680.1,526.4,567.6,627.8,621,823.8,1004.6,720.2,715.2,604.8,839,514.6,730.2,774.6,706.2,531.4,721.8,900.4,,531.4,903.46
2020-07-11,687.6,802.6,981.2,777.2,508.4,768,658.6,687.6,619.2,909,640.2,903.8,694.5,534,567.6,633.4,621,823.8,1035.2,720.2,715.2,610.2,839,514.6,740.4,777.6,713.6,531.6,721.8,928.6,,534,908.48
2020-07-12,687.6,802.6,994,787.4,513,768,662.2,687.6,619.2,909,640.2,903.8,694.5,544.2,567.6,674.8,621,823.8,1046.2,720.2,715.4,634.6,839,514.6,746.6,777.8,720.8,533.8,721.8,945.8,,544.2,908.48
2020-07-13,688.2,802.6,1010.8,790,518.8,768,664.4,687.6,619.6,909,640.2,903.8,694.9,544.4,567.6,678.4,621,823.8,1062.4,723.6,715.4,636.2,839,514.6,749,778,738.8,553.8,721.8,946.4,,553.8,908.48
2020-07-14,688.2,802.6,1019.4,790.4,519,784,664.4,687.6,622,909,648,903.8,712.5,549.6,567.6,678.4,638.6,823.8,1069,724.8,716.6,636.2,841,537,749,778.8,753.6,571.8,722.4,946.4,,567.6,908.48
2020-07-15,688.2,802.6,1019.6,808.6,519,789.6,666.4,687.6,637,909,648,909.4,712.5,549.6,567.6,678.4,641,823.8,1069.8,740,718,636.2,849.8,538.8,749,798.2,779.8,576.2,723.8,946.4,,567.6,909.36
2020-07-16,688.2,802.6,1021.8,820.6,519,801.6,675.4,687.6,645,910.2,652,913.6,723.7,549.6,577.4,680.4,643.4,829.8,1070,807,718,636.2,850.4,543,749.6,805,783.4,589,735,947.2,,577.4,913.26
2020-07-17,688.2,812.8,1022.8,824.2,535,801.6,699,687.6,666.2,910.4,652.2,914,755.3,549.6,577.4,681.8,645.4,829.8,1070.2,814.8,718,636.2,856.6,545.6,763.8,805.2,792,596.2,753.4,950,,577.4,913.64
2020-07-18,688.2,813.2,1030.2,824.8,535.2,801.6,716,687.6,679.6,911.8,652.2,914,769.3,552.2,577.4,693.2,646.6,830.8,1070.2,815,718,636.2,888.8,547.8,763.8,805.8,799,596.2,763.6,951,,577.4,913.78
2020-07-19,688.2,814.8,1058.8,829.8,536.2,801.6,725,687.6,693,919.6,652.2,914,769.5,567.6,588.6,717.4,651.8,835.4,1070.2,815,719.4,636.2,888.8,547.8,765.6,806,816,596.8,764.6,961.2,,588.6,919.04
2020-07-20,690,816.2,1067.6,850.2,536.8,801.6,740.6,688.2,693.8,919.6,652.4,914,769.5,571.2,600.4,731,651.8,835.4,1070.2,815.2,720.4,640.2,889.6,557.4,788,807,816.8,596.8,768.4,971,,596.8,919.04
2020-07-21,693.4,820.6,1075.6,853.6,538.4,816.4,746.6,722.4,693.8,919.6,652.4,914,769.5,571.2,604.2,736.4,654.6,858.8,1082.6,815.2,720.8,640.4,889.6,557.8,803.2,818.8,833.6,608.2,785.4,973.8,,604.2,919.3748745
2020-07-22,693.6,840.6,1087.6,864.8,544.8,818.4,748.2,723,693.8,921.2,652.4,914,769.5,571.4,604.2,744,654.6,861.2,1082.6,815.2,721.6,640.4,889.6,557.8,803.4,820.8,833.6,631,785.8,973.8,,604.2,921.1500238
2020-07-23,695.6,845.4,1087.8,868.2,545.6,833.4,754.6,734.2,693.8,923,652.4,915.6,770.7,571.6,606.8,753.2,672.8,861.2,1083,847.8,729.2,640.4,889.6,563.8,803.8,821.8,833.8,644.4,785.8,973.8,,606.8,924.3350882
2020-07-24,695.8,856.2,1088,871.6,545.6,833.4,754.6,734.2,693.8,923,652.4,915.6,770.9,571.6,608.2,758.4,673,861.2,1086.2,859.2,731,640.4,889.6,590.4,804.8,827,833.8,646.2,785.8,980.4,,608.2,926.339453
2020-07-25,695.8,881,1091.2,871.6,545.6,834.8,756.6,734.4,693.8,923,652.4,915.6,777.7,571.6,609.4,758.4,673,861.2,1086.2,869.8,731,640.4,889.6,594.8,805.4,830.4,834.2,646.4,789.4,1000.6,,609.4,930.477258
2020-07-26,695.8,896.8,1098.6,890,545.8,834.8,769,738,694.4,923,652.4,915.6,781.9,571.6,609.4,758.4,673,872.2,1086.6,869.8,731,640.8,893,595.8,806,830.8,834.2,646.8,809.2,1028.4,,609.4,937.1520353
2020-07-27,696,897.2,1099.2,891.6,546.6,834.8,769,738,694.4,923,652.4,935,786.9,571.6,612.4,766.2,673,875.4,1092.2,869.8,731,640.8,909.8,595.8,821.2,846.2,834.4,646.8,809.6,1038.8,,612.4,943.6056176
2020-07-28,699,899.6,1099.2,891.6,546.6,834.8,769,762.6,694.4,923,653.4,935.8,802.7,571.6,612.4,769.2,675.6,875.6,1092.2,869.8,731,640.8,915.6,602.2,821.2,847.8,834.4,646.8,809.8,1050.4,,612.4,946.2440475
2020-07-29,699,899.6,1099.2,891.6,546.8,842.6,769,764.6,709.6,923,654.6,946,803.3,571.6,645.4,770,676.4,875.8,1093.8,869.8,731,655.2,917,611.4,821.2,853.2,860.4,646.8,811.2,1052.4,,645.4,949.804991
2020-07-30,699,899.8,1101,894.4,552.2,847.8,769,764.6,709.6,923,654.6,946,824.1,583.4,667.8,783.8,676.6,875.8,1093.8,872.4,731,655.4,917.4,613,821.2,853.2,869,646.8,811.2,1066.2,,646.8,952.6511646
2020-07-31,699,900,1101.4,894.4,554,853.8,769,764.6,709.8,923,654.8,946,831.1,583.4,676,809.2,681,875.8,1093.8,886.4,731,655.4,921.8,628.4,821.2,871,872.6,646.8,811.2,1067,,646.8,955.587471
2020-08-01,711.8,903.4,1101.4,894.4,556.2,855.4,769,765.8,709.8,923,656.6,946,836.5,592,676.4,821.8,689.8,897.6,1102.8,886.4,731.2,664.6,930.2,631.8,854.8,871.2,873.4,646.8,811.2,1067,,646.8,959.7823811
2020-08-02,720,934.6,1129.6,909,556.2,857.4,779.4,766,711,925.2,656.6,946,836.5,596.4,679.6,826.8,698.2,897.8,1103,886.4,731.2,696.2,930.2,647.4,856.4,889.6,883.8,646.8,816,1067.8,,647.4,966.860733
2020-08-03,733.6,940.6,1139,922.4,556.2,857.6,785.6,766,711,934.2,656.6,946,836.5,596.9,681.4,852.2,698.4,904.6,1103,888.6,731.2,697,931.2,649.6,856.4,889.8,888.6,646.8,816.4,1086,,649.6,972.5515318
2020-08-04,733.8,948.2,1158.2,923.4,556.6,858.2,804.8,779.6,711.6,934.4,656.6,946,836.5,597.3,706.6,860.6,708.6,928.8,1103,888.6,731.6,703.6,946.8,664.4,856.4,889.8,896.4,646.8,822.4,1086.2,,656.6,978.8087894
2020-08-05,733.8,951,1159.4,926.6,556.6,858.2,805.8,780.2,712,939.6,656.8,968,836.7,620.3,715.4,862,708.6,929.4,1103,890,734.8,707.8,982.2,673,856.6,907.4,900.2,646.8,834.8,1086.2,,656.8,987.3998639
2020-08-06,733.8,960,1159.6,932.2,556.6,859,805.8,780.4,712.6,940,659.2,981.6,836.7,651.7,726.2,862,708.8,930.2,1111.8,890,735.4,708.2,987.4,677.4,871.8,907.6,901.4,647,840.2,1100.6,,659.2,992.3521144
