Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-10-16,781.8,618.6,768.8,989.4,1042.8,516,695,671.4,759.2,708.6,887.6,973.7,773.4,1009.6,634.8,790.6,1051,1098,1016.9,1144.3,851.2,940,726.6,777,1100.4,911.6,649.8,713.8,639,1187.9,,639,1093.3
2020-10-17,781.8,618.6,768.8,989.4,1042.8,516,695,671.4,759.2,708.6,887.6,973.7,777,1010.2,636.8,790.6,1051,1098.2,1019.5,1144.3,851.2,940,726.6,777,1100.4,911.6,649.8,713.8,652.7,1189.5,,649.8,1093.48
2020-10-18,782.4,618.6,768.8,989.4,1044.8,516,695,671.4,759.2,708.6,887.6,973.9,777,1010.2,690,791,1052.2,1098.2,1019.7,1144.3,851.2,946,726.6,777,1101.4,911.6,649.8,713.8,653.9,1193.2,,653.9,1093.6
2020-10-19,782.8,618.6,769.6,989.4,1080.8,516,695,673,759.2,708.6,887.6,974.9,777.4,1010.2,692.6,791.2,1052.2,1098.2,1019.7,1145.3,851.2,949,726.8,777,1101.4,911.6,649.8,713.8,654.7,1193.2,,654.7,1096.46
2020-10-20,782.8,618.6,769.6,989.4,1080.8,518.4,695,674,759.8,708.6,887.6,974.9,810.6,1010.2,692.6,791.2,1057,1099.2,1019.7,1145.3,851.2,949,726.8,777,1101.6,911.6,649.8,713.8,656.8,1193.2,,656.8,1097.36
2020-10-21,782.8,618.6,775.4,989.4,1080.8,518.4,695,674,760.8,708.6,887.6,976.7,956.2,1010.2,692.6,791.2,1057,1104.2,1021.5,1145.3,851.2,949,726.8,779.8,1101.6,911.6,649.8,715.2,656.9,1193.3,,656.9,1099.52
2020-10-22,782.8,618.6,791.2,989.4,1080.8,519,695,674,824.4,708.6,888.4,976.7,965.6,1010.2,692.6,791.2,1062.8,1104.2,1021.5,1145.3,851.2,949,726.8,805.6,1101.6,911.6,649.8,715.4,656.9,1193.3,,656.9,1099.52
2020-10-23,782.8,619.4,795,994.4,1080.8,519,695,674,829.8,708.6,888.6,976.7,966,1010.8,692.6,791.2,1063.4,1104.2,1021.5,1146.1,852,949,727,812.8,1104.4,911.6,652.8,715.4,656.9,1193.3,,656.9,1101.86
2020-10-24,783.6,621.6,795,1004.6,1080.8,519,697.8,674,836.8,708.6,889,976.7,966.6,1010.8,692.6,791.2,1063.4,1104.2,1021.5,1151.9,852,953,736.8,813.2,1104.4,911.6,653.2,715.4,656.9,1193.8,,656.9,1101.86
2020-10-25,783.6,632.6,795,1004.6,1080.8,519,697.8,674,836.8,718.4,889.8,976.7,966.6,1010.8,692.6,791.2,1063.4,1104.2,1021.5,1151.9,852,953.8,736.8,814.2,1104.4,912.8,653.2,715.4,656.9,1193.8,,656.9,1101.86
2020-10-26,783.6,668.8,795,1004.6,1080.8,519,697.8,674,836.8,718.4,891,976.7,966.6,1010.8,695,791.2,1067.6,1104.2,1021.5,1151.9,852,953.8,736.8,814.2,1104.6,912.8,653.2,715.4,656.9,1193.8,,668.8,1101.86
2020-10-27,783.6,671.2,795,1004.6,1080.8,519,697.8,674,839,718.4,891.4,976.7,966.6,1010.8,695.6,791.2,1091.2,1104.2,1027.9,1151.9,852,971.6,736.8,814.2,1105,919,653.2,715.4,656.9,1193.8,,671.2,1102.9
2020-10-28,783.6,671.2,795.6,1005.2,1080.8,519,697.8,674,844.6,718.6,891.4,977.3,966.6,1010.8,695.8,791.2,1092,1104.2,1027.9,1151.9,859.6,971.8,736.8,814.2,1105,919,653.2,726,661.4,1193.8,,671.2,1102.98
2020-10-29,783.6,671.2,795.6,1006,1080.8,519,697.8,674,844.6,719.2,891.4,977.3,966.6,1010.8,695.8,791.2,1095.8,1107.6,1027.9,1151.9,863.4,971.8,761.6,814.2,1105,919,653.2,726,676.2,1193.8,,674,1104.08
2020-10-30,783.6,671.2,795.6,1008,1080.8,519,697.8,674.4,844.6,719.2,891.4,977.3,974.8,1012,695.8,791.2,1096.4,1115.6,1027.9,1152.3,863.6,971.8,763,822.2,1105,936,653.2,730,676.2,1193.9,,674.4,1104.14
2020-10-31,784,683.8,798,1008,1080.8,519,697.8,675,844.6,719.2,891.4,977.5,974.8,1012,695.8,792.8,1096.6,1118.8,1027.9,1152.3,863.6,971.8,763,829,1105,936,653.2,730.6,676.2,1197.1,,676.2,1104.16
2020-11-01,789,699,803,1008,1080.8,519,697.8,675,847.6,719.2,891.6,977.5,974.8,1012,696.6,792.8,1096.6,1127,1032.9,1152.3,868.2,971.8,763,829.2,1105,945,653.2,730.6,676.2,1197.1,,676.2,1104.16
2020-11-02,789,699,806.4,1010.8,1080.8,520.6,697.8,675.4,847.6,731.2,891.6,977.9,974.8,1012,696.6,794.4,1096.6,1129,1032.9,1152.3,868.2,971.8,763,829.2,1105,945,653.2,730.6,703.1,1197.1,,696.6,1104.16
2020-11-03,789,699,810,1013.2,1080.8,522,697.8,677.6,850.2,731.2,891.6,977.9,974.8,1012,696.6,794.4,1096.6,1129.8,1032.9,1152.3,868.2,971.8,764.2,829.2,1105,946.4,653.2,730.6,798.1,1197.1,,696.6,1104.16
2020-11-04,789,699,810,1018.2,1080.8,522.8,698.4,678.2,857.4,731.2,893,977.9,974.8,1012,697.2,794.4,1097.6,1129.8,1032.9,1152.9,868.2,971.8,821.8,829.2,1105,946.4,653.2,730.6,889.9,1197.1,,697.2,1104.26
2020-11-05,790.6,699,812.4,1018.8,1080.8,522.8,699.4,686,857.4,731.2,893,977.9,974.8,1012,697.2,794.4,1097.6,1133.8,1034.9,1154.5,868.6,980.8,822.2,829.2,1105,946.4,653.2,730.6,898.3,1197.1,,697.2,1104.26
2020-11-06,794.8,699.4,812.4,1021.6,1080.8,522.8,699.4,695.8,862.6,731.2,893,977.9,975,1016,700.6,794.4,1097.6,1133.8,1034.9,1162.5,880.4,981,823.4,829.6,1105.6,946.4,653.2,732,926.9,1197.1,,699.4,1104.8
2020-11-07,798.2,699.4,812.4,1021.6,1080.8,522.8,699.4,711,862.6,731.2,893,977.9,975,1020,701,794.4,1097.6,1134,1034.9,1162.5,880.4,981,823.4,829.6,1105.6,946.4,653.2,732.2,926.9,1197.1,,699.4,1104.8
2020-11-08,798.6,699.4,812.4,1021.6,1081.4,522.8,699.4,752.2,862.6,731.2,895.8,977.9,975,1020,702.8,794.8,1097.6,1137.4,1034.9,1165.3,881.2,981,823.4,834.8,1106.6,946.4,653.2,732.2,927.1,1202.3,,699.4,1105.7
2020-11-09,798.6,699.4,812.4,1021.8,1081.8,522.8,699.4,776,862.6,731.2,895.8,977.9,975,1026.2,702.8,794.8,1099.6,1138,1035.9,1165.3,881.2,981,823.4,836,1106.6,951.2,653.2,737.8,927.1,1205.3,,699.4,1105.9
2020-11-10,798.6,699.4,814,1027.2,1082,522.8,703.8,777.4,862.6,731.2,895.8,977.9,975,1026.2,703.4,794.8,1099.6,1138,1046.7,1165.3,881.2,981,823.4,836,1106.6,951.6,655.6,756.4,927.1,1218.9,,703.4,1105.9
2020-11-11,801.6,699.4,814,1027.6,1082,522.8,705,779.4,862.6,731.2,895.8,977.9,975,1026.2,705.4,794.8,1102.6,1138,1052.9,1165.3,884.4,982.4,829.6,836,1113.2,951.6,695.8,796.4,927.4,1245.8,,705,1112.14
2020-11-12,819,699.4,814,1027.6,1082,522.8,706.8,780.2,862.6,731.8,895.8,995.7,975,1026.2,705.4,794.8,1102.6,1138,1056.3,1167.7,887.2,983.4,836.6,836.8,1116.8,957.6,703.2,804.6,927.4,1248.8,,705.4,1115.38
2020-11-13,824.8,699.4,814,1027.6,1082,522.8,706.8,783.8,868,731.8,895.8,995.7,975,1026.2,705.4,794.8,1103,1138,1064.7,1240.1,892.6,987,836.8,838.2,1117.4,957.6,703.2,804.6,932.8,1250.2,,705.4,1115.96
2020-11-14,834.2,699.4,824.4,1027.6,1082,523,706.8,784,871,731.8,898.6,995.7,983.2,1026.2,706,794.8,1103,1138.4,1067.9,1293.1,892.6,987,836.8,838.6,1117.4,957.6,703.2,804.6,932.8,1250.2,,706,1115.96
2020-11-15,835.4,699.4,824.4,1027.6,1082,523.6,706.8,784.2,871,731.8,898.6,1013.7,983.2,1026.2,706,794.8,1103,1138.4,1068.1,1293.1,892.6,987,840.6,838.6,1117.4,957.6,703.2,804.6,932.8,1250.2,,706,1115.96
2020-11-16,835.4,699.4,824.4,1027.6,1109.8,523.8,706.8,789.2,871,734.8,898.6,1013.9,983.2,1026.2,708.2,794.8,1103,1138.4,1068.5,1293.5,892.6,987,849.4,839,1119,957.6,703.2,804.6,932.8,1250.3,,706.8,1118.08
2020-11-17,835.6,699.4,824.4,1027.6,1115.4,524.2,706.8,789.2,876.8,746.2,899.4,1013.9,983.2,1026.2,708.2,794.8,1103,1138.4,1068.5,1293.5,892.6,989,849.4,840.6,1119,957.6,703.2,804.6,932.8,1250.7,,706.8,1118.64
2020-11-18,838,699.4,824.4,1027.6,1115.4,524.4,706.8,789.2,876.8,746.2,900.2,1014.3,984.4,1027.2,708.2,795.8,1109.2,1138.4,1068.5,1293.5,912,989,852.4,840.8,1124.4,957.6,705,804.6,932.8,1259.1,,706.8,1123.5
2020-11-19,838,699.4,824.4,1032.2,1115.4,524.4,714.6,789.2,876.8,749.4,900.2,1014.3,984.4,1027.2,708.2,798.8,1109.2,1138.8,1070.9,1293.5,919,989,852.4,840.8,1138.2,965,705,805.6,932.8,1259.7,,708.2,1135.92
2020-11-20,838,699.4,828.2,1032.2,1115.4,524.8,717.2,792.4,876.8,750,900.2,1014.3,984.4,1027.2,708.2,798.8,1109.2,1142.2,1070.9,1293.5,922.8,989,852.4,840.8,1138.4,968,705,805.8,932.8,1259.8,,708.2,1136.1
2020-11-21,838.2,699.4,830.2,1032.2,1116,536.8,717.2,792.4,881,750,900.2,1014.3,987.8,1027.2,708.2,799.6,1109.4,1153.4,1070.9,1293.5,922.8,989,856.6,840.8,1138.6,982.4,705,805.8,932.8,1259.8,,708.2,1136.34
2020-11-22,838.2,699.4,830.8,1032.2,1116,549.6,717.2,792.4,887.4,753.8,900.2,1014.3,997.4,1027.2,708.2,799.6,1109.4,1154.8,1070.9,1293.5,922.8,989,856.6,840.8,1138.6,982.6,705,805.8,940,1264.5,,708.2,1136.34
2020-11-23,838.2,699.4,830.8,1032.2,1116,549.6,717.2,792.4,893.6,753.8,916.6,1014.3,999,1027.2,708.2,799.6,1109.4,1155.4,1070.9,1293.5,925.4,989,856.6,840.8,1138.6,982.6,705,806.4,941,1264.5,,708.2,1136.34
2020-11-24,838.6,699.4,839,1032.2,1116,549.6,717.2,792.4,899.8,753.8,925.6,1015.3,1001,1027.2,708.2,799.6,1109.4,1155.8,1080.1,1293.5,925.4,989,856.6,840.8,1138.6,983.6,705,806.6,941.1,1269.3,,708.2,1136.34
2020-11-25,838.6,699.4,839,1032.2,1116,549.6,719,792.4,902,753.8,939.6,1025.1,1005,1027.2,708.2,800.8,1109.4,1156,1080.1,1293.5,926,989,856.6,840.8,1138.6,991.8,705,817.2,941.1,1273.3,,708.2,1136.34
2020-11-26,838.6,699.4,839.6,1032.2,1116,564.4,719,807.8,902,753.8,944,1031.5,1032.8,1027.2,708.2,800.8,1109.4,1156.2,1080.1,1293.5,928.6,989,856.6,840.8,1138.6,1012.8,705,821,941.1,1273.3,,708.2,1136.34
2020-11-27,838.6,699.4,846.4,1032.2,1116,565,719,807.8,902.6,753.8,951.8,1033.9,1064,1030.8,708.2,800.8,1109.4,1156.2,1080.1,1293.5,958.4,989,856.6,840.8,1138.6,1016.6,705,821,941.1,1273.7,,708.2,1136.703533
2020-11-28,838.6,699.4,846.4,1032.2,1116,574.4,765,807.8,902.6,753.8,971.4,1036.1,1107.2,1030.8,708.8,800.8,1109.4,1156.2,1080.1,1293.5,958.6,989,856.6,840.8,1138.6,1017.6,705,822.4,941.1,1273.7,,708.8,1137.012194
2020-11-29,850.8,699.4,846.4,1032.2,1116,583.8,769,813.4,902.6,753.8,971.4,1036.1,1109,1030.8,708.8,803,1109.4,1156.2,1080.1,1293.5,958.6,989,856.6,840.8,1138.6,1019.2,705,822.4,941.1,1275,,708.8,1137.015465
2020-11-30,850.8,699.4,846.4,1032.4,1116,583.8,769,820.8,902.6,767,971.4,1036.1,1109,1032.4,709.2,803.4,1109.6,1156.2,1080.1,1294.3,958.6,989,857.2,840.8,1138.6,1020.8,705,829.4,964.7,1278.3,,709.2,1137.173049
2020-12-01,850.8,699.4,846.4,1032.4,1116,583.8,769,821,902.6,771.2,971.4,1036.1,1109,1035.8,709.2,805.2,1109.6,1156.2,1084.9,1295.5,958.6,1011.8,857.2,840.8,1138.6,1033.4,705,840.6,964.7,1278.3,,709.2,1137.414073
2020-12-02,850.8,699.4,846.4,1032.8,1116,583.8,769,821,902.6,771.2,971.4,1036.1,1109,1036.6,709.2,805.4,1140.6,1156.2,1085.1,1295.5,958.6,1013.2,857.2,843,1138.6,1034,705,845,964.7,1286.8,,709.2,1140.4
2020-12-03,852,699.4,846.4,1032.8,1119.8,610.2,769,821,902.6,771.2,972.2,1036.1,1109,1036.6,709.2,805.4,1142.4,1156.2,1085.1,1295.9,958.6,1013.2,857.2,844.8,1138.6,1034,707,845,965,1287,,709.2,1142.02
2020-12-04,853.6,700,846.4,1032.8,1126.8,635.2,769,822.2,902.6,771.2,972.2,1036.1,1109,1059.8,709.2,805.4,1142.8,1156.2,1090.5,1295.9,960,1013.2,857.2,844.8,1138.6,1034,707,845,965,1287,,709.2,1142.38
2020-12-05,853.6,700,846.4,1032.8,1126.8,635.2,769,822.4,902.6,771.4,972.2,1050.1,1109,1060.2,710.8,805.4,1142.8,1156.2,1090.7,1300.1,976.7,1013.2,857.2,848,1138.6,1034,707,845,965,1287,,710.8,1142.38
2020-12-06,853.6,700,846.4,1032.8,1126.8,635.2,780.4,822.4,902.6,771.4,973,1054.9,1109,1060.2,732.8,805.4,1142.8,1156.2,1090.7,1300.1,976.7,1013.2,865.4,851,1139,1058.4,707,845,965,1287,,732.8,1142.42
2020-12-07,853.8,700,846.4,1063.6,1126.8,635.2,780.4,822.4,914.8,774.6,973,1054.9,1109,1060.2,769.6,805.4,1142.8,1158.2,1093.5,1300.1,976.7,1013.2,866,851,1139,1058.4,707,845,965,1287.4,,769.6,1142.42
2020-12-08,853.8,700,846.4,1077.6,1127.6,635.2,780.8,830.4,936,786.8,974,1054.9,1109,1060.4,769.6,805.4,1142.8,1160.6,1093.5,1300.1,976.7,1013.2,866,851.2,1139,1058.4,716.2,845,965,1287.6,,769.6,1142.42
2020-12-09,853.8,700,849,1089.6,1127.6,635.2,781.8,830.4,949.6,786.8,984.6,1055.9,1110.8,1073.8,769.8,805.4,1142.8,1160.6,1093.5,1300.1,976.7,1013.2,866,852.8,1139,1058.4,727.4,845,965.9,1287.6,,769.8,1142.534518
2020-12-10,853.8,700.2,849,1089.6,1128.4,635.8,781.8,830.4,949.6,786.8,999,1057.1,1110.8,1075.2,769.8,805.4,1142.8,1160.6,1093.5,1300.1,976.7,1017.6,866,852.8,1139,1058.4,727.4,846,965.9,1287.6,,769.8,1142.630018
2020-12-11,853.8,700.8,849,1089.6,1128.4,636,781.8,831,949.6,786.8,999,1057.3,1121.4,1075.2,769.8,805.4,1142.8,1160.6,1093.5,1300.1,976.7,1022.2,866.2,853.2,1139,1058.4,736,847,972.9,1287.6,,769.8,1142.734381
2020-12-12,853.8,700.8,849,1089.6,1128.4,636,781.8,834.2,974.8,787.4,1004.4,1058.1,1145.4,1075.2,769.8,805.4,1142.8,1160.6,1095.7,1300.1,976.7,1022.2,866.2,858,1139,1058.8,738.6,847,1016.4,1291.6,,769.8,1147.016259
2020-12-13,853.8,700.8,849,1089.6,1128.4,636,781.8,838.8,987.2,787.4,1005.6,1058.1,1145.8,1075.2,769.8,811.2,1142.8,1160.6,1095.7,1300.1,976.7,1026.4,868.4,858,1149.8,1058.8,738.6,847,1018.2,1293,,769.8,1149.715256
2020-12-14,853.8,700.8,849.8,1098.8,1128.4,636,787.8,839,987.6,787.4,1005.6,1058.1,1145.8,1075.2,769.8,811.2,1148,1170.2,1095.7,1300.1,976.7,1054.8,868.4,858,1158.8,1062.2,738.6,847,1039.2,1308.1,,769.8,1158.438541
2020-12-15,853.8,700.8,850.2,1102.4,1128.4,636,787.8,839,987.6,787.4,1005.6,1058.1,1146,1075.2,769.8,811.2,1149,1171.4,1097.1,1300.1,976.7,1054.8,869,858,1158.8,1062.2,738.6,847,1049.1,1309.6,,769.8,1158.548801
2020-12-16,853.8,700.8,850.2,1117,1129.2,636,787.8,839,987.6,787.4,1017.8,1059.7,1146,1075.2,769.8,811.6,1150.8,1172,1104.5,1300.1,977.3,1055.2,875,858,1158.8,1062.2,738.6,847,1049.1,1309.6,,769.8,1158.773647
2020-12-17,855.6,700.8,853.6,1122.2,1129.2,636,787.8,839,996.6,787.6,1018.4,1061.7,1146.8,1078.2,769.8,812.8,1150.8,1172.2,1109.9,1300.1,980.7,1079.6,877.4,858,1158.8,1062.2,743.4,847,1049.1,1309.7,,769.8,1161.022126
2020-12-18,855.6,700.8,853.6,1122.2,1129.2,637.2,787.8,839,1040.8,814.4,1018.4,1061.7,1152.6,1085.6,775.2,812.8,1150.8,1173.8,1116.9,1300.1,980.7,1079.6,877.4,858,1159,1062.2,745,847,1049.1,1318.1,,775.2,1164.540388
2020-12-19,858.2,700.8,853.6,1122.2,1129.2,637.2,798,839,1065.4,820,1018.4,1076.7,1153.4,1087.2,813,812.8,1151,1175.8,1117.1,1300.1,982.3,1079.6,877.4,858,1159.6,1067.6,745,847,1049.1,1323.4,,798,1167.278675
2020-12-20,858.2,701,854.2,1122.2,1129.2,637.2,798,839,1065.4,820,1018.6,1077.9,1153.4,1094.2,816,812.8,1151,1180,1117.1,1300.1,982.3,1079.6,877.4,858,1159.6,1079,749.8,847,1049.1,1334.4,,798,1169.432949
2020-12-21,858.4,701,854.6,1122.6,1129.2,637.2,858,839,1065.4,820,1020.4,1077.9,1155,1107,817.6,819,1151,1180,1117.1,1300.1,982.3,1079.6,877.4,858,1159.6,1079.8,749.8,847,1049.1,1335.2,,817.6,1170.486447
2020-12-22,858.4,701,854.6,1122.8,1129.2,637.8,858.2,839,1066,820,1021.4,1079.1,1160.4,1107.8,820.6,819.2,1151,1180,1117.3,1300.1,982.5,1079.6,882.6,858,1159.8,1079.8,749.8,847,1049.1,1338.2,,819.2,1171.407344
2020-12-23,860.8,701,857.2,1122.8,1129.2,637.8,859,839,1066,820,1021.6,1079.1,1165,1110.2,820.6,819.2,1151.6,1180,1117.7,1300.7,982.5,1079.6,882.8,860.2,1160,1102.6,763.6,847,1049.1,1338.2,,819.2,1173.382239
2020-12-24,860.8,701,857.2,1122.8,1129.2,637.8,859,839,1066,820,1021.6,1079.1,1165,1110.2,820.6,832.8,1151.6,1180,1117.7,1316.9,982.5,1079.6,882.8,866.8,1160,1130.2,764,847.4,1049.1,1347.5,,820,1177.153773
2020-12-25,860.8,701,861.6,1123.2,1130.4,637.8,910.6,839,1066,820,1021.6,1091.9,1165,1110.2,821.6,834.4,1151.6,1180,1117.7,1319.9,982.5,1079.6,882.8,866.8,1160,1130.4,790.6,847.4,1049.1,1348.4,,820,1178.5
2020-12-26,868.2,701,868,1123.2,1130.4,638.6,926.4,839,1066,820,1021.6,1091.9,1165.8,1110.2,827.4,834.4,1151.6,1180,1117.7,1319.9,983.3,1079.6,882.8,866.8,1168.6,1130.6,790.6,847.4,1049.1,1348.4,,820,1178.86
2020-12-27,868.2,701,868,1123.2,1130.4,638.6,930.8,839,1071.4,820,1021.6,1091.9,1165.8,1110.2,827.4,834.4,1151.8,1180,1117.7,1319.9,986.7,1079.6,882.8,866.8,1172.6,1148.8,790.6,847.4,1049.1,1348.9,,820,1179.26
2020-12-28,868.2,701,868,1123.2,1130.4,638.6,930.8,839,1071.4,820.6,1021.6,1091.9,1165.8,1110.2,828.4,834.4,1152,1180,1117.7,1323.3,987.7,1079.6,882.8,866.8,1177.8,1149.2,790.6,861.4,1052.1,1356,,820.6,1179.78
2020-12-29,868.6,701,868,1123.2,1132,638.6,930.8,839,1071.4,820.6,1049.4,1091.9,1165.8,1110.2,828.4,834.4,1153.2,1180.4,1118.1,1323.5,991.3,1079.6,882.8,866.8,1179.2,1149.2,790.6,864.6,1056.8,1356,,820.6,1180.28
2020-12-30,873,701,868,1139.4,1132,638.6,930.8,839,1071.4,820.6,1072,1092.1,1165.8,1110.2,828.4,841.8,1153.2,1180.4,1128.9,1323.5,993.1,1079.6,883.2,867.2,1179.2,1149.2,790.6,870.4,1056.8,1356,,820.6,1180.28
2020-12-31,873,701,868,1179.8,1132,638.6,930.8,841.4,1071.4,820.6,1072,1094.9,1165.8,1110.2,828.4,841.8,1153.2,1180.4,1128.9,1324.7,993.1,1079.6,883.2,868.4,1179.2,1149.2,790.6,871.6,1056.8,1356,,820.6,1180.34
