Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-10-15,700.8,776,1156.6,844.4,527.6,1016.2,569.4,774,521.6,574.4,609.2,877.4,518.6,642,604.4,772,634.8,758.2,809.6,772.4,836.2,734.6,595.2,1069.4,957.6,1051.2,707,479,1035.2,1181.2,,527.6,1049.6
2020-10-16,700.8,776,1156.6,844.4,527.6,1016.2,569.4,786,538.8,576.2,609.2,905.6,518.6,642.2,606,772,635,758.2,809.6,772.4,836.2,734.6,595.2,1069.4,957.6,1051.2,707,479,1038,1181.2,,538.8,1049.88
2020-10-17,700.8,776,1156.6,844.4,527.6,1016.2,569.4,786,539,578.6,609.2,905.6,518.6,642.4,608,784,667.8,760,820.6,772.4,836.2,734.6,599.4,1069.4,957.6,1051.2,716.4,479,1053.2,1181.2,,539,1053
2020-10-18,708.2,776,1157.4,844.4,527.6,1016.2,569.4,786,539,578.6,609.2,905.6,518.6,642.4,608,787.4,678.6,760.4,820.6,773.6,837.2,737.8,600.8,1069.4,957.6,1051.2,739,480.8,1053.2,1183,,539,1053
2020-10-19,721.6,776.6,1157.4,844.4,527.6,1019.8,569.4,786,580.2,578.6,609.2,905.6,519.6,642.4,608,791.8,679.1,760.8,820.8,773.8,837.2,737.8,600.8,1069.4,957.6,1051.2,739,482,1053.2,1183,,569.4,1053
2020-10-20,721.6,776.6,1157.4,844.4,527.6,1044.4,574.2,786,584.6,579.2,609.2,909,522.2,642.4,608.4,791.8,680.3,761,820.8,774,837.2,739.4,600.8,1069.4,957.8,1051.2,739,492.2,1053.2,1183,,574.2,1053
2020-10-21,722,776.6,1157.4,844.4,527.6,1048.6,574.2,786,585,579.2,609.2,909,522.2,649.2,608.4,791.8,680.3,761,824.8,774.4,837.2,739.6,603,1096.4,957.8,1051.2,740.2,492.2,1053.2,1183,,574.2,1053
2020-10-22,722,776.6,1157.4,845.8,527.6,1050.8,574.2,786,585,579.4,609.2,909,522.2,668.4,609,793.6,682.7,761,826.2,774.4,841.8,739.6,603,1096.4,957.8,1051.2,742.6,492.4,1053.2,1183,,574.2,1053
2020-10-23,722,776.6,1157.6,849.2,527.6,1050.8,574.2,786,593.4,579.4,609.2,909,522.2,684.8,609.4,809.4,687.1,761,826.2,774.4,842.8,739.6,603.2,1096.4,957.8,1051.2,746,492.4,1053.2,1183,,574.2,1053
2020-10-24,722,776.6,1157.6,849.2,527.6,1050.8,574.2,786,593.4,594.6,617.8,913,522.2,684.8,609.4,809.4,687.1,761,826.2,775.4,855.6,739.6,603.4,1096.4,957.8,1051.2,746.2,492.4,1057.2,1183,,574.2,1056.6
2020-10-25,722.2,776.6,1157.6,849.2,527.6,1050.8,574.2,786,593.4,597.6,617.8,921.2,522.2,684.8,609.4,819,687.1,761,826.2,775.4,856,739.6,603.4,1116.4,958.2,1059.2,746.2,492.4,1057.2,1183,,574.2,1059
2020-10-26,722.2,776.6,1157.6,849.2,527.6,1053.4,578.6,788,593.4,597.6,617.8,921.2,522.2,685,609.4,819,709.3,761,827.4,775.4,856.4,746,603.4,1146.8,958.2,1059.2,746.2,492.4,1059.4,1183,,578.6,1059.38
2020-10-27,722.2,776.6,1157.6,849.2,527.6,1070.4,578.6,788,608,597.6,625,921.2,522.2,685,609.8,819,709.3,761,827.4,775.4,856.4,747,609,1147.6,958.2,1063.6,746.4,500.8,1059.6,1183,,578.6,1069.72
2020-10-28,722.2,776.6,1157.6,858,527.6,1082.8,580.4,788,610.4,597.6,625.2,921.2,522.2,685.2,609.8,819,709.5,761,828.2,777.2,856.4,747.6,614.8,1147.6,958.4,1064,746.4,508.6,1072.8,1187.6,,580.4,1081.8
2020-10-29,722.2,776.6,1158.2,858,527.6,1082.8,582,789.2,610.4,597.8,625.2,922,525.8,686.8,609.8,819,709.5,761,828.2,777.6,856.4,752.4,615.2,1147.8,958.4,1066,746.4,508.8,1072.8,1193,,582,1081.8
2020-10-30,731.2,789,1162.8,858.2,527.6,1083.2,582,795.8,613.8,597.8,635.6,931.4,529.2,688.6,609.8,819,709.5,761,828.2,777.6,869.2,752.4,618.2,1153.8,958.4,1081.4,746.4,515.4,1073.4,1193,,582,1083.02
2020-10-31,741,807.4,1198.4,858.2,527.6,1083.2,582,797.8,625.6,598,635.6,931.6,529.2,688.6,609.8,819,709.5,761,828.4,777.6,869.2,752.4,618.4,1154,958.4,1083.6,746.4,516,1073.4,1193.2,,582,1083.56
2020-11-01,741,807.4,1219.2,858.2,527.6,1083.2,582,800.2,629.2,599.6,650.6,931.6,529.2,688.6,609.8,819,709.5,761,859.2,777.6,869.2,752.4,618.4,1154,958.4,1083.6,746.4,518.2,1073.4,1193.2,,582,1083.56
2020-11-02,741,807.4,1219.8,870.2,527.6,1090.2,582,802.2,633,601.4,652.2,931.6,529.2,688.6,609.8,828.6,709.5,761,861.4,777.6,869.2,752.4,618.4,1162.2,960,1083.6,746.4,518.2,1074,1207,,582,1089.54
2020-11-03,741,807.4,1229.6,870.2,527.6,1117,582,802.2,633,601.4,652.4,931.6,529.2,688.6,609.8,828.6,709.5,761,861.4,779.6,869.2,752.4,629,1162.2,960,1084.6,746.6,543.8,1074,1207,,582,1113.76
2020-11-04,741,807.4,1229.6,871.2,527.6,1124.6,602.6,802.2,633,601.4,652.8,931.6,529.2,688.6,611.6,828.6,709.5,761,862.2,780.2,869.6,755,629,1162.2,960,1084.6,746.6,573.6,1074,1207,,601.4,1120.6
2020-11-05,741,809.6,1230.2,872.8,527.6,1124.8,626,802.2,633,602,652.8,931.6,529.2,688.6,611.6,829.8,709.5,761.4,862.2,780.2,869.8,755,629,1162.4,960,1084.6,746.6,587.8,1076,1207,,602,1120.78
2020-11-06,754.6,816.4,1230.2,872.8,527.6,1124.8,640.2,802.2,633,602,652.8,931.6,529.2,705.4,611.6,831.2,709.5,761.6,862.2,784.4,869.8,755,629,1162.4,960,1084.6,747,591,1076,1207,,602,1120.78
2020-11-07,758.2,840.6,1230.2,873,528.6,1124.8,653.8,802.2,633,602,652.8,931.6,529.2,712.4,611.6,832.6,709.5,763.8,862.2,784.6,869.8,755,629,1166,960,1084.8,747,608,1076,1207,,608,1120.8
2020-11-08,758.2,843.4,1259.2,878.6,530,1124.8,653.8,815.4,633,602,652.8,931.6,529.2,712.4,611.6,832.6,709.5,764,862.2,784.6,869.8,755,629.8,1167.6,960,1088,747.8,636,1076,1207.2,,611.6,1121.12
2020-11-09,758.2,844.8,1269.4,881.4,536,1124.8,655.4,815.4,633.2,609.8,652.8,931.6,529.2,712.4,611.6,832.6,710.3,764,867.2,784.6,869.8,755,629.8,1167.6,960,1089.4,776.6,639.6,1076,1207.2,,611.6,1121.26
2020-11-10,781.2,844.8,1269.4,893.4,536,1124.8,685.6,815.4,635.4,610,652.8,931.6,529.2,712.4,611.6,835.6,710.5,764,867.2,784.6,869.8,755,629.8,1174.4,960,1089.4,791.4,639.6,1076,1207.2,,611.6,1121.26
2020-11-11,781.8,844.8,1269.4,894.2,536,1124.8,689.8,815.4,635.4,610.4,652.8,939.4,529.2,715.6,611.6,835.6,713.1,764,869.4,784.6,869.8,755,636.4,1184,960,1089.4,791.4,639.6,1076.6,1218.2,,611.6,1121.26
2020-11-12,782.2,844.8,1269.4,908.2,536,1124.8,731.2,815.4,638.4,610.4,657,939.4,529.8,715.6,611.6,835.6,713.1,764,871,784.8,869.8,755,636.4,1197,965.2,1089.4,791.4,639.6,1077,1220.6,,611.6,1121.26
2020-11-13,784.8,856.2,1269.4,916.6,536,1124.8,731.2,815.4,650.2,610.4,657,939.4,529.8,715.6,612.2,835.6,713.1,764,873,792,869.8,755,636.4,1226.8,967,1089.4,798.8,639.8,1081.4,1220.6,,612.2,1121.26
2020-11-14,784.8,859.2,1269.4,919.2,536,1124.8,731.2,815.4,661.8,610.4,657,941.2,538.8,716.8,613.8,835.6,713.1,764.4,881.4,792,869.8,755.8,636.4,1227.6,967,1089.4,799.8,640,1081.6,1220.6,,613.8,1121.26
2020-11-15,784.8,862.2,1269.4,919.2,544.2,1124.8,731.2,815.4,661.8,610.4,657,963.4,538.8,716.8,613.8,835.6,713.3,764.4,882.4,792,869.8,755.8,643.2,1246.2,967,1089.4,799.8,640,1082.4,1220.6,,613.8,1121.26
2020-11-16,784.8,862.6,1269.4,919.2,544.2,1124.8,731.8,819.6,661.8,615.6,657,968.2,538.8,720.8,613.8,835.6,713.3,764.4,882.4,792,869.8,755.8,643.2,1247.8,967,1089.4,808.8,640,1082.6,1220.6,,615.6,1121.26
2020-11-17,787.2,862.6,1269.4,919.4,547.2,1124.8,738.2,819.6,662.6,615.6,657,969.2,540,747.8,613.8,848.2,724.5,764.4,882.4,792,871.2,757.4,643.2,1249.4,967,1090.2,808.8,640,1082.8,1220.6,,615.6,1121.34
2020-11-18,788,862.6,1269.4,919.4,551,1124.8,743.2,819.6,662.6,615.6,657,969.2,540,754.2,613.8,848.4,724.7,764.4,882.4,799.2,878.6,757.4,643.2,1249.4,967,1090.2,811.2,640.4,1082.8,1236,,615.6,1121.34
2020-11-19,797.4,866,1271.4,942,551,1124.8,743.6,819.6,662.6,615.6,657,969.2,540,754.2,613.8,849,724.7,764.4,882.4,800.8,878.6,757.4,643.2,1249.4,967,1091.6,811.6,658.8,1082.8,1251.6,,615.6,1121.48
2020-11-20,803.2,866.4,1278.4,942.8,551.2,1124.8,745.4,819.6,663.6,615.6,657,969.2,542.8,754.2,613.8,849,724.7,782.2,882.6,800.8,878.6,757.4,643.8,1249.4,967,1092.2,811.6,659.4,1082.8,1262.4,,615.6,1121.54
2020-11-21,814.6,875.6,1282,942.8,551.2,1124.8,747,819.6,690.6,627.8,657,969.2,542.8,754.2,613.8,849,725.1,782.2,883,800.8,880.6,757.4,643.8,1249.4,967,1092.4,811.6,659.4,1089,1263.8,,627.8,1121.56
2020-11-22,814.6,876.2,1282,943,551.2,1124.8,747.2,819.6,714.4,634.6,657,969.2,542.8,754.2,613.8,849,725.3,783.6,883,800.8,880.6,762.4,643.8,1249.4,967,1092.4,811.6,659.4,1089,1264,,634.6,1121.56
2020-11-23,822,876.2,1282,943,551.2,1124.8,747.4,819.6,720.6,634.6,657,969.2,547,758,613.8,849,725.3,783.6,886.4,800.8,880.6,762.4,643.8,1249.4,967,1092.8,811.6,676.4,1089,1268,,634.6,1121.6
2020-11-24,822,876.2,1292.6,943,554.2,1124.8,756,819.6,720.6,634.6,657,1007.2,551.2,758,613.8,875.6,725.3,783.6,886.4,800.8,880.6,762.4,643.8,1249.4,967,1101.4,811.6,679.8,1089,1272.2,,634.6,1122.46
2020-11-25,822.6,876.2,1297,943,554.2,1124.8,756.2,819.6,720.6,634.8,657,1007.2,551.2,758.4,613.8,925,725.3,783.6,886.4,800.8,899,762.4,643.8,1251.2,967,1104.8,811.6,681,1089,1272.2,,634.8,1122.8
2020-11-26,830.8,876.2,1297.6,943,554.2,1125,756.2,819.6,721.2,634.8,657.5,1007.4,551.2,764.2,613.8,925,725.3,783.6,886.4,800.8,902.6,762.4,643.8,1260.6,967,1109.8,811.6,681.8,1089,1278.6,,634.8,1123.48
2020-11-27,830.8,876.2,1300.4,943.4,554.2,1125,757.6,819.6,721.6,634.8,666.3,1007.4,551.2,764.4,614.2,925,727.7,783.6,886.4,801.4,909.4,762.4,644.6,1261.4,967,1110.2,811.6,681.8,1098.8,1287.2,,634.8,1123.52
2020-11-28,830.8,876.2,1300.4,943.4,561,1125,759.4,825.2,722.2,638.4,666.3,1007.4,551.2,764.4,614.2,925,731.1,783.6,889.8,801.4,911.8,764.4,644.6,1263.4,967,1110.4,811.6,684.6,1100.2,1287.2,,638.4,1123.54
2020-11-29,830.8,876.2,1300.4,962.8,561,1141,759.4,832.8,722.2,638.4,666.3,1007.4,551.2,771.6,614.2,925,737.7,783.6,889.8,801.4,912,764.4,644.6,1263.4,967,1110.4,811.6,689.6,1100.2,1291,,638.4,1137.94
2020-11-30,830.8,876.2,1300.4,965,567.6,1141,759.4,833.6,725,638.4,666.3,1007.4,551.2,771.6,614.2,925,741.3,783.6,889.8,801.4,913,764.4,644.6,1264.4,967,1110.6,811.8,689.6,1102.8,1293.6,,638.4,1137.96
2020-12-01,830.8,876.2,1300.4,965,567.6,1141.4,759.4,833.6,746.2,638.4,666.3,1008,551.2,773.6,614.2,925,743.9,783.6,889.8,801.4,913,770.8,653.2,1264.4,967,1112.6,811.8,726.2,1102.8,1293.6,,638.4,1138.52
2020-12-02,837.8,876.2,1300.4,965,567.6,1141.4,759.4,833.6,754.4,638.4,666.3,1008,551.2,773.6,614.2,930.6,748.5,783.6,890.2,801.4,913,770.8,656.8,1264.4,967,1116.2,824.8,726.4,1109.2,1293.8,,638.4,1138.88
2020-12-03,840.8,876.2,1300.4,967.6,567.6,1155.8,759.4,833.6,754.6,638.4,666.3,1008.4,551.2,773.6,614.2,930.6,748.7,783.6,899.4,801.4,913,770.8,656.8,1264.4,967,1121.8,834.6,726.4,1110.4,1293.8,,638.4,1152.4
2020-12-04,840.8,876.2,1300.6,970.2,567.6,1164,759.4,833.6,756.6,638.4,666.3,1008.4,552.8,775.8,614.2,930.6,748.9,783.6,947.6,801.4,920,770.8,656.8,1264.4,967,1126.8,834.6,726.4,1115.8,1293.8,,638.4,1160.28
2020-12-05,853.2,876.2,1300.6,970.2,567.6,1164,759.4,833.6,759.8,640.4,666.3,1008.4,564,776.2,614.2,930.6,748.9,783.6,951.4,802,927.8,772.2,657.4,1267,967,1128.8,834.6,726.4,1124.4,1293.8,,640.4,1160.48
2020-12-06,874.2,876.2,1300.6,972.6,567.6,1168.8,777.6,833.6,766.4,643,667.9,1008.8,566,776.2,614.2,930.6,757.7,783.6,982.8,805.8,930.6,772.2,660.4,1267,967,1129.6,834.6,728.6,1133.8,1293.8,,643,1165.3
2020-12-07,876.2,876.2,1300.6,976,567.6,1168.8,779.6,833.6,767.8,675.6,667.9,1008.8,566,778.2,614.2,930.6,757.7,791.6,985,812.2,930.6,772.6,660.4,1267,967,1129.6,841.2,732.4,1136.8,1293.8,,660.4,1165.6
2020-12-08,880.6,876.2,1300.6,976,567.6,1169,779.6,833.6,771.6,710.6,667.9,1008.8,566,778.4,614.2,930.6,757.7,795,985,820.2,930.6,772.6,660.4,1294.8,967,1129.6,857.8,733.2,1136.8,1294.6,,660.4,1165.78
2020-12-09,880.8,878.6,1300.6,976,567.6,1170.2,779.6,833.6,779.6,710.6,669.3,1008.8,570.2,778.4,625,942.8,757.7,795,985,820.7,930.6,773.6,660.4,1296.2,967.6,1129.6,858.2,733.2,1137,1309.2,,660.4,1166.88
2020-12-10,880.8,878.6,1300.6,976,567.6,1170.2,779.6,833.6,781.4,711.4,669.3,1008.8,570.2,778.4,625.6,942.8,759.3,795,985,820.7,930.6,799,660.4,1296.4,967.6,1129.6,858.2,744.4,1137.2,1309.4,,660.4,1166.9
2020-12-11,880.8,878.6,1301.6,976.2,567.6,1170.2,784.8,874.2,784.8,711.4,669.3,1008.8,574.8,778.4,625.8,942.8,762.1,795,985.2,820.7,930.6,799,668.2,1297.2,967.6,1129.6,858.2,745.2,1146.6,1309.4,,668.2,1167.84
2020-12-12,880.8,878.6,1301.8,976.2,567.6,1170.2,786,887.4,784.8,732.6,670.5,1008.8,575.2,778.8,627,942.8,762.1,795.6,991.8,820.7,931.2,799,671.4,1297.2,967.6,1130.8,858.2,745.2,1146.8,1309.4,,670.5,1167.86
2020-12-13,880.8,878.6,1329.4,976.2,567.6,1170.2,794.8,887.4,784.8,732.6,670.7,1008.8,575.2,778.8,627,948.4,762.1,795.8,1071.2,820.7,931.2,799,672.6,1297.2,967.6,1132.2,858.2,745.2,1148,1309.4,,670.7,1167.98
2020-12-14,880.8,878.6,1329.4,976.2,568.2,1170.2,798.8,887.4,784.8,732.6,670.7,1008.8,594.2,778.8,627,948.4,762.1,795.8,1226,820.7,931.2,799,672.6,1297.2,967.6,1133,858.2,745.6,1174.4,1322,,670.7,1220.84
2020-12-15,880.8,879.6,1329.4,976.2,571.8,1170.2,798.8,887.6,784.8,732.6,670.7,1008.8,594.4,778.8,627.4,952.6,768.1,795.8,1265.2,820.7,931.2,799,672.6,1298.4,967.6,1133,858.8,746.2,1197,1327,,670.7,1258.38
2020-12-16,881,879.6,1329.4,982.6,572,1170.2,798.8,887.6,784.8,732.6,670.7,1017.8,595.4,778.8,627.4,966.4,768.1,847.8,1266.4,820.7,931.2,799,688.4,1298.4,967.6,1133,906,746.2,1197.2,1329.8,,670.7,1259.48
2020-12-17,881,879.6,1329.4,982.6,572,1170.2,798.8,887.6,800.2,736.4,670.7,1047.4,597.2,779.4,639.6,977,768.1,863.6,1266.4,820.7,932.6,842.2,692,1298.4,967.6,1133,961.4,746.2,1197.2,1329.8,,670.7,1259.48
2020-12-18,883,879.6,1329.4,982.6,572,1216.2,800.2,887.6,805.8,736.4,670.7,1047.6,598.4,779.4,689.4,977,768.1,911.8,1266.4,820.7,932.8,846.8,692,1298.4,967.6,1133,962,746.2,1197.2,1329.8,,689.4,1261.38
2020-12-19,883,879.6,1329.4,984.4,573.8,1216.2,800.2,887.6,805.8,736.4,670.7,1048.4,625.2,779.4,689.4,977,768.1,927.6,1266.4,821.9,932.8,853,692,1298.4,967.6,1133,966.6,746.2,1197.2,1350.2,,689.4,1261.38
2020-12-20,883,879.6,1329.4,988.6,582.8,1216.2,800.2,887.6,818,736.4,670.7,1048.4,626,782.6,689.4,985.6,768.1,944,1266.4,821.9,932.8,856.4,692,1298.4,967.6,1134.6,967.4,746.2,1197.2,1353.8,,689.4,1261.38
2020-12-21,896.2,879.8,1358.8,989.2,583.2,1216.2,800.2,887.6,819.8,736.4,670.7,1057.6,626.4,782.6,689.4,1023.6,768.1,945.2,1266.4,821.9,933,856.4,692,1298.4,967.6,1150.2,967.4,746.4,1197.2,1353.8,,689.4,1261.38
2020-12-22,899.2,879.8,1401.2,989.2,583.2,1216.2,800.2,887.6,819.8,736.4,672.5,1057.8,626.4,792.4,689.4,1029.8,768.1,945.2,1266.4,821.9,933,856.4,692,1298.4,967.6,1150.2,967.4,775.4,1197.2,1354.4,,689.4,1261.38
2020-12-23,901.4,879.8,1426.4,989.2,583.4,1216.2,800.2,887.6,820.4,736.4,676.3,1059.8,628.6,792.4,691.2,1029.8,768.1,945.2,1266.4,821.9,933,856.4,692,1329.2,967.6,1150.2,967.4,779.8,1197.2,1355.8,,691.2,1261.38
2020-12-24,901.4,883.2,1426.4,989.2,590.2,1216.2,814.2,887.6,820.4,743.2,676.3,1059.8,628.6,792.6,691.2,1029.8,768.1,945.2,1266.4,821.9,933.2,856.4,692,1334.6,967.6,1155.6,967.4,796.2,1197.2,1355.8,,691.2,1261.38
2020-12-25,901.4,883.2,1428.8,989.2,591.2,1216.2,814.8,888,820.4,743.2,676.3,1088.8,628.6,792.6,691.2,1030.4,768.1,945.2,1266.4,821.9,943.6,856.4,692,1334.8,970.8,1164,967.4,796.2,1197.2,1355.8,,691.2,1261.38
2020-12-26,901.4,883.2,1428.8,989.2,591.2,1216.2,814.8,888,829.4,743.2,676.3,1097,628.6,792.6,692,1031.6,768.1,945.2,1266.4,822.9,943.6,856.4,692,1335.2,976.8,1164,967.4,796.2,1197.2,1355.8,,692,1261.38
2020-12-27,903.4,883.2,1428.8,989.2,591.2,1216.2,815.4,888,831.6,743.2,688.3,1097,628.6,796.4,693,1031.6,772.1,966,1266.4,827.3,943.6,856.6,692,1335.2,976.8,1164,967.4,807.8,1199.6,1356,,692,1261.38
2020-12-28,903.4,883.2,1433.8,989.2,593.2,1216.2,815.4,893.8,837.6,743.2,688.5,1097,628.6,796.4,693,1031.6,782.9,967,1266.4,827.3,944,868,692,1335.2,976.8,1164.2,967.4,808,1212.8,1356,,692,1261.38
2020-12-29,905.6,883.2,1433.8,989.2,598,1216.2,815.4,895.6,837.6,743.2,691.5,1097.2,628.6,796.4,693,1031.6,782.9,967,1308.6,832.9,962.6,872.2,692,1335.2,976.8,1164.2,967.4,808,1212.8,1356,,692,1299.36
2020-12-30,907.2,885,1433.8,989.2,598,1216.2,815.4,895.6,837.6,743.2,691.5,1127.2,628.6,808.2,693,1031.6,782.9,967,1335,836.9,979.2,879.4,693,1335.2,976.8,1164.2,967.4,808,1212.8,1356,,693,1323.12
2020-12-31,907.2,885,1433.8,996,598,1216.2,815.4,896.6,837.6,743.2,691.5,1139.6,628.6,808.2,693,1031.6,782.9,967,1335,837.3,979.2,879.4,693,1335.2,976.8,1164.2,967.4,810.2,1212.8,1356,,693,1323.12
