Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-09-29,583.4,849.8,623.8,478.2,485.8,554.6,462.6,650,397.4,610,444.5,552,409.2,423.4,454.4,496.1,515.7,645,486.6,549.5,570.8,529.4,613.8,508.8,486.8,597.8,493.2,538.8,640.2,548.4,,444.5,639.3455331
2020-09-30,583.4,849.8,623.8,478.2,485.8,574.2,462.6,650,397.6,610,449.7,552,421.8,429,459.8,501.7,515.7,646.4,486.6,549.9,570.8,529.4,613.8,509.6,486.8,600.6,495.6,538.8,640.2,548.4,,449.7,639.454952
2020-10-01,583.4,849.8,623.8,480.8,485.8,575,462.6,658.8,397.6,610,452.5,552,421.8,429.8,467,505.3,517.1,646.8,488.6,559.3,570.8,529.4,615.6,515.2,486.8,600.6,496.8,538.8,640.2,548.4,,452.5,639.6123334
2020-10-02,584,849.8,623.8,500.6,485.8,582,462.6,672.6,397.6,616.2,452.9,552,421.8,429.8,481.6,506.5,518.9,646.8,488.8,564.5,572.6,529.8,615.8,516.6,486.8,600.6,497.8,538.8,640.2,548.4,,452.9,639.8799369
2020-10-03,584,849.8,625.2,500.8,495,586,462.6,687.8,397.6,618,461.9,552,421.8,429.8,483.4,506.5,525.1,646.8,488.8,564.5,572.6,530,615.8,516.6,486.8,600.6,497.8,538.8,640.2,548.4,,461.9,640.0821164
2020-10-04,588.8,849.8,626.6,500.8,495,594.6,463.8,695.6,397.6,618,463.3,552,434.8,429.8,499.2,507.9,525.1,646.8,488.8,564.9,580,530,624,516.6,486.8,600.6,507,543,640.2,557,,463.3,641.6274835
2020-10-05,602.4,849.8,626.6,500.8,495,594.6,463.8,704.4,397.6,618,463.3,558.6,435.4,429.8,517.4,516.3,525.1,646.8,488.8,564.9,580,545.8,624,518.6,486.8,600.6,507,543,640.2,557.4,,463.3,643.4842737
2020-10-06,602.4,849.8,626.6,500.8,495.6,594.6,463.8,716.8,397.6,618,463.3,563.6,436.2,429.8,525.6,516.3,525.1,646.8,488.8,571.1,581.6,547,624,519.8,486.8,600.6,507,553.2,641,559,,463.3,645.7166986
2020-10-07,610,849.8,627.4,542.6,495.8,599.2,463.8,724.6,397.6,618,463.3,563.8,440.6,431.6,525.6,528.5,525.1,646.8,488.8,571.1,581.6,552.6,630.4,520,486.8,600.6,507,553.4,641,559,,463.3,646.22
2020-10-08,610,849.8,632.6,547.6,495.8,601.4,463.8,724.6,397.6,618,463.3,563.8,441,467,525.6,542.3,526.7,665.8,488.8,571.1,581.6,556.8,630.4,523.4,486.8,600.6,507,553.4,641.8,559,,463.8,650.3831221
2020-10-09,610,849.8,632.6,547.6,495.8,601.4,463.8,729.8,397.6,618,471.7,563.8,441,473,525.6,544.1,526.7,671.2,488.8,571.1,581.6,556.8,630.4,523.4,486.8,600.6,512.4,553.4,641.8,559,,471.7,651.3237777
2020-10-10,629.6,849.8,632.6,547.6,495.8,601.4,463.8,729.8,400.2,618,471.7,563.8,441,473,525.6,544.1,526.7,685.6,488.8,571.1,583,556.8,630.4,523.4,487.4,610,515,553.4,641.8,559.4,,471.7,652.8364413
2020-10-11,638,861.6,645.8,547.6,495.8,601.6,463.8,729.8,400.2,618.4,471.7,563.8,441,473,525.6,544.1,526.7,685.6,488.8,571.1,583,556.8,630.4,524.8,487.4,611.4,517.4,554.2,667.8,559.4,,471.7,666.8837194
2020-10-12,638.2,863,646,547.6,499.2,601.6,464,756.2,400.2,618.4,471.7,563.8,441.6,473,525.6,544.1,526.7,685.6,493.8,571.1,583,556.8,632.8,573.8,487.4,612,517.8,560.2,675.8,559.4,,471.7,674.6122181
2020-10-13,638.8,865.2,646,562,503.2,601.6,466.4,757.8,400.2,618.4,471.7,563.8,441.6,473,540.8,544.1,527.7,685.6,493.8,584.1,591.4,556.8,632.8,583.2,487.4,612,517.8,560.6,675.8,559.4,,471.7,674.8612917
2020-10-14,638.8,865.4,654,564,503.4,604,466.4,757.8,400.2,618.4,471.7,563.8,441.6,477.4,541.8,544.1,527.7,685.6,498.8,590.5,609.8,556.8,632.8,594,487.4,612,517.8,560.6,675.8,559.4,,471.7,675.0922112
2020-10-15,639,865.4,654,564,503.6,604.2,466.4,757.8,400.6,618.4,471.7,563.8,441.6,481.8,542.4,544.1,527.7,685.6,498.8,590.5,610.2,556.8,632.8,594,487.4,612,517.8,561.4,675.8,559.4,,471.7,675.0981364
2020-10-16,639,865.4,654,564,503.6,605.4,466.4,763.6,401.2,618.4,471.7,563.8,441.6,482.4,559,544.9,540.3,685.6,498.8,590.5,610.2,566.8,649.6,594,487.4,612,517.8,561.4,675.8,559.4,,471.7,675.3630338
2020-10-17,639,865.4,654,564,511.8,605.4,466.4,774.6,403.4,622.4,471.7,583.2,441.6,482.4,562.6,544.9,544.7,686.8,518.6,590.5,610.2,566.8,653.6,594,487.4,612,519,561.4,681.6,559.4,,471.7,680.9032386
2020-10-18,639,866.6,665.4,566.2,511.8,627.6,466.4,774.8,403.4,627.2,471.7,584.2,441.6,482.4,562.6,545.7,545.1,686.8,522,593.5,610.2,572,653.6,594,487.4,612,525.4,561.4,684.8,559.4,,471.7,684.0851127
2020-10-19,640.6,868,665.4,566.6,511.8,639.2,466.4,774.8,408.2,628.2,472.1,584.2,443.6,483,574.6,545.7,546.9,700.4,522,603.7,610.2,572,653.6,594,487.4,612,525.4,561.6,685,559.4,,472.1,684.5225461
2020-10-20,645.2,868,678,566.6,516,646.4,471.2,774.8,409,641.8,472.7,584.2,443.6,483,576,546.1,546.9,701.2,522.8,603.7,610.2,578,653.6,601,487.4,612,534,563.4,685,559.4,,472.7,684.7950854
2020-10-21,646,868,678,568,516,651,482.8,774.8,409,641.8,472.7,584.2,443.6,484.2,576.6,546.1,547.1,701.2,522.8,615.9,610.2,578,659.4,603.6,487.4,612,534,563.4,685,559.4,,482.8,684.9212648
2020-10-22,646,868,678,578.6,516,651.6,495.2,774.8,409,642.8,472.7,584.2,443.6,484.2,579,546.1,547.1,701.2,522.8,615.9,610.2,578,659.4,603.6,487.4,612,545.8,563.4,685,559.4,,484.2,684.9895117
2020-10-23,646,868,678,579.2,516,651.8,497.6,774.8,410,642.8,478.7,584.2,443.6,485.2,579.2,546.1,547.1,701.2,522.8,617.3,610.2,578,659.4,603.6,487.4,612.4,546,563.4,685,559.4,,485.2,684.9950843
2020-10-24,646,868,678,579.2,516,652.4,497.6,774.8,410,642.8,478.7,584.2,443.6,485.2,589.8,546.1,547.1,702,538.8,617.3,610.2,578,659.4,603.6,487.4,622.6,546.8,563.4,685,559.4,,485.2,685.9851468
2020-10-25,646,868,678,579.2,516,657.4,497.6,776.4,410,669.4,478.7,584.2,443.6,485.2,589.8,546.1,547.1,702,555.4,622.5,610.2,578,659.4,604,491.6,626.6,546.8,563.4,685,559.4,,485.2,688.4742007
2020-10-26,646,868,678,579.2,516,661.2,498.6,776.4,410,669.4,478.7,584.2,443.6,485.6,589.8,550.5,556.3,702,555.4,622.5,610.2,578,673.6,604.2,491.6,626.6,546.8,591.4,686.4,565.8,,485.6,690.8068726
2020-10-27,646,868,678,579.2,516,661.2,501.4,776.4,422,672,478.7,584.2,443.6,485.6,589.8,550.5,556.3,702,555.4,622.5,610.2,578,673.6,604.8,491.6,626.6,560.2,591.4,686.4,571.6,,485.6,691.0156982
2020-10-28,646,868,678,583.4,516.2,670.2,501.4,776.4,428,672.2,481.5,584.2,457.6,488.6,589.8,550.5,558.9,702.8,555.4,624.7,610.2,590.6,673.6,605.6,491.6,627.4,560.2,591.4,686.4,574,,488.6,691.8490469
2020-10-29,646,873.4,678,583.8,516.4,671.6,514.6,776.4,431,672.2,481.5,594.2,457.6,510.1,589.8,555.3,558.9,702.8,555.4,624.7,610.2,590.6,673.6,615.2,491.6,627.6,560.6,592.4,686.4,584.6,,491.6,693.4907328
2020-10-30,655.8,873.4,718,584,516.6,671.6,514.6,776.4,432.4,672.2,482.1,599.6,457.6,510.1,589.8,555.7,558.9,702.8,555.4,624.7,610.2,591.4,673.6,615.2,491.6,627.6,564.2,593.4,686.4,584.6,,491.6,702.2595684
2020-10-31,656.6,873.4,718.8,585,516.8,672,517.2,777,433.4,675.2,482.1,599.6,457.6,510.1,592,555.7,559.1,702.8,555.4,624.7,610.2,591.6,673.6,615.2,491.6,631.6,564.2,593.6,686.4,584.6,,491.6,702.3196789
2020-11-01,656.6,873.4,718.8,586.6,516.8,672,543,777,439.2,676.6,484.3,599.6,457.6,510.1,592,559.3,559.1,702.8,568,626.1,610.2,591.6,673.6,615.2,491.6,631.6,564.2,597,686.4,592.2,,491.6,702.4024729
2020-11-02,656.6,873.4,718.8,586.6,518.2,672,543,777,444.6,676.6,484.9,599.6,457.6,510.1,592,559.9,559.1,702.8,568.6,627.1,610.2,611.6,674.2,615.2,491.8,632.2,564.2,597,686.4,635.8,,491.8,702.6308583
2020-11-03,656.6,873.4,718.8,586.6,518.2,672,543,777,444.8,676.6,489.9,599.6,462.4,510.1,592.2,559.9,560.1,702.8,574.4,656.7,610.2,620.2,678.6,616.8,492.4,642.8,564.2,597,686.4,636.6,,492.4,703.5677689
2020-11-04,656.6,877.8,720.2,586.6,518.2,672.2,543,777,444.8,676.6,489.9,599.6,464,510.1,592.2,559.9,560.1,702.8,577.6,656.7,610.2,620.4,678.6,616.8,494.2,643,564.2,597,686.4,636.6,,494.2,704.2420887
2020-11-05,658.6,881.2,720.2,586.6,518.2,672.2,543.2,777,444.8,687,489.9,599.6,464,510.1,592.2,563.3,561.7,702.8,577.8,656.7,610.2,620.4,678.6,617.6,503.6,643.2,564.2,597,686.4,636.6,,503.6,705.2848281
2020-11-06,659.4,907,720.2,586.6,518.2,675,543.4,777,444.8,687,514.1,599.6,464,510.1,592.2,565.3,561.7,702.8,577.8,656.7,610.2,620.4,678.6,617.6,503.6,643.2,564.2,597.4,686.4,636.6,,510.1,708.5799777
2020-11-07,659.8,953.2,720.2,588.6,532.2,675,543.4,778.2,444.8,687,517.9,599.6,464,510.1,592.2,565.5,561.7,702.8,577.8,656.7,610.2,620.4,678.6,617.8,539.8,651.4,568.6,597.4,686.4,636.6,,517.9,715.3860983
2020-11-08,659.8,967,722.2,588.6,532.4,675,543.4,778.2,444.8,694.2,517.9,599.6,464,515.1,592.2,565.5,561.7,702.8,577.8,656.7,610.2,620.4,678.6,617.8,539.8,675.6,574.6,597.4,686.4,636.6,,517.9,719.0253903
2020-11-09,659.8,971.8,728.6,588.6,542,675,544.2,778.2,450,699.4,518.1,599.6,464,515.1,592.2,565.5,561.7,702.8,578,656.7,610.2,620.4,678.6,626.4,539.8,676,599.2,597.4,686.4,636.6,,518.1,721.142393
2020-11-10,659.8,977.4,728.8,588.6,542,675,554.8,778.2,450,702.4,518.1,599.6,464,515.1,592.2,566.3,562.7,702.8,578,657.7,611,621.8,678.6,626.4,539.8,676,604,597.4,686.4,636.6,,518.1,722.4580472
2020-11-11,660.2,978.2,729,588.6,547.6,675,555.8,778.2,450,705.6,518.1,599.6,474,532.3,592.2,566.3,562.7,702.8,580.4,663.1,611,623,678.6,626.4,539.8,676,604,597.4,686.4,638,,532.3,723.2805733
2020-11-12,660.2,978.6,729,588.8,550.2,676,555.8,778.2,450,705.6,518.7,599.6,474,532.3,592.8,566.3,562.7,702.8,580.6,665.5,611,624,678.6,627.8,539.8,676.4,604,597.4,691.4,638.4,,532.3,723.8956621
2020-11-13,660.2,984.4,729,590,550.2,676,555.8,778.2,460,705.6,519.3,599.6,475.6,552.3,594.8,566.3,562.7,704.6,581.2,665.5,611,624,678.6,627.8,539.8,676.4,610.8,597.4,699,640.4,,539.8,725.3974315
2020-11-14,660.2,986.8,729,590.4,561.2,676,591.8,778.2,461.2,705.6,520.1,599.6,475.6,554.5,594.8,566.3,563.7,704.6,581.2,678.1,611,634.8,680.2,627.8,539.8,676.4,610.8,597.4,699.4,640.6,,539.8,726.66
2020-11-15,660.6,996.8,729,590.4,561.4,676,623.4,778.2,461.2,705.6,520.1,599.6,483.2,554.7,594.8,566.3,563.7,705.6,584.6,678.1,611,635.4,680.2,662.8,539.8,676.4,615,597.4,709.8,640.8,,539.8,727.08
2020-11-16,660.6,996.8,729,592.6,561.4,676,709.4,778.2,467,706.6,529.7,617,483.2,566.9,594.8,566.3,563.7,705.6,584.6,678.1,611,635.4,680.2,666.4,541,679,621.4,601.6,717.6,643.4,,541,727.86
2020-11-17,660.6,1004.4,729,593.8,569.2,676,744,778.2,467,706.6,530.3,617,483.2,579.7,594.8,588.7,563.7,705.6,584.6,678.9,611,635.6,680.2,667.2,541,679,625.2,604,717.6,644.6,,541,742.5
2020-11-18,660.6,1004.8,733.4,593.8,595.8,676,744.6,778.2,488.4,706.6,530.3,618.6,483.2,579.9,594.8,588.7,563.7,705.6,584.6,690.9,611,647.8,680.2,669,541,689.4,628.8,604.2,717.6,645,,541,743.48
2020-11-19,671.2,1004.8,743.4,606.8,599.8,679.8,746.6,778.6,490.2,706.6,530.5,618.6,483.2,579.9,594.8,588.7,563.7,708.6,584.8,690.9,611,647.8,681.6,669,541,703.2,633,604.2,717.6,645,,541,746.28
2020-11-20,679.8,1025.4,743.4,617,601.2,679.8,747,778.6,490.2,706.6,530.5,624.6,497.6,579.9,594.8,588.7,563.7,713,603.6,690.9,612.4,647.8,682.4,669,541,715.4,633,604.2,717.6,651.6,,541,746.64
2020-11-21,680,1040.4,743.4,617,601.2,679.8,747,778.6,490.2,711.2,539.5,631,498.2,579.9,594.8,588.7,565.1,715.4,606.4,690.9,614.2,655.2,682.6,669,541,715.8,633,605,732.8,653,,541,746.64
2020-11-22,680,1040.4,743.4,617,601.2,680,747,778.8,490.4,711.2,539.5,631,498.2,579.9,594.8,588.7,565.3,715.4,606.4,690.9,614.2,662.4,682.6,669,541,715.8,633,606.6,733,667.6,,541,746.64
2020-11-23,680.6,1043.2,743.4,617,601.2,681.8,747,780.6,490.4,711.2,540.1,635.2,498.7,579.9,594.8,588.7,565.3,715.4,606.4,690.9,614.2,662.4,686.2,669.4,541,715.8,637.2,606.6,733,678.8,,541,746.64
2020-11-24,680.6,1043.2,746,617,616.2,681.8,747.2,785,490.4,711.2,540.1,645,498.7,580.1,594.8,588.7,565.3,715.4,606.4,690.9,620.4,662.4,686.2,673.2,541,716.8,637.2,613.2,733,681.6,,541,747.08
2020-11-25,683.6,1043.2,769,617,616.2,681.8,747.2,786.2,490.4,711.2,540.1,645,498.7,580.3,594.8,598.3,566.3,715.4,606.4,690.9,622.4,668.8,686.2,673.2,541,716.8,637.2,613.2,733,681.6,,541,762.315801
2020-11-26,683.6,1043.2,774.8,617,616.2,681.8,756,786.2,490.4,711.2,540.1,647.2,498.7,580.3,594.8,601.7,566.3,715.4,606.4,690.9,622.4,670,698.2,674.2,541.6,716.8,637.2,613.2,742,686.8,,541.6,765.4627514
2020-11-27,683.6,1043.2,774.8,630,625.2,681.8,761.2,786.2,496,711.4,540.1,647.2,498.7,580.3,594.8,601.7,576.3,715.4,611.6,690.9,622.4,670,701.4,685.2,543.4,716.8,639.6,613.8,742,686.8,,543.4,767.3540466
2020-11-28,688,1047.8,774.8,630,628.6,681.8,761.2,798.8,496.2,711.4,540.1,647.2,498.7,580.3,594.8,601.7,576.3,715.4,612,690.9,622.4,670,703.6,685.6,543.4,718.8,639.6,613.8,742,687.4,,543.4,769.212545
2020-11-29,688,1047.8,774.8,630,628.6,681.8,761.2,804.2,496.2,711.8,540.1,647.2,498.7,645.1,596.2,601.7,576.3,715.4,612,690.9,630.2,670,703.6,685.6,543.4,720.4,639.6,614.2,742,689.8,,543.4,770.9769759
2020-11-30,689.4,1047.8,774.8,631.2,629.2,683.4,761.2,804.2,496.6,713.2,540.3,647.8,498.7,646.9,596.2,601.7,576.3,715.4,612,691.9,630.2,670,703.6,685.6,543.4,722.4,639.6,628.6,742,693,,543.4,771.6962907
2020-12-01,689.8,1051.6,781.8,631.2,629.8,686,761.4,804.2,509.8,717.6,541.9,649.2,498.7,646.9,596.2,601.7,583.9,715.4,612,691.9,630.2,670,703.6,685.6,543.4,722.4,643.2,631.2,742,693,,543.4,772.9934719
2020-12-02,697.8,1051.6,781.8,632.2,639.2,686.4,763.8,804.6,509.8,721.4,542.1,654,499.5,646.9,596.2,601.7,583.9,715.4,612,699.3,630.2,670,707.8,685.6,543.4,722.6,669,631.2,750.6,693,,543.4,775.5512579
2020-12-03,698.6,1051.6,782,635.8,646.2,686.4,764.6,819.8,510.6,721.4,542.3,654.6,499.5,646.9,596.2,601.7,584.1,715.4,612,699.3,630.2,670,714.8,685.6,543.4,724.4,691.2,640,751.4,693,,543.4,778.3849197
2020-12-04,698.6,1051.6,785.8,635.8,653.4,686.4,765.2,819.8,516.4,721.8,542.5,654.6,499.5,646.9,596.2,616.5,584.1,715.4,612,699.3,630.2,670,714.8,685.6,543.4,729.6,704.8,640.8,758.2,693,,543.4,780.1402345
2020-12-05,703.4,1051.6,787,635.8,653.4,687.2,765.2,819.8,518.6,722,569.1,678.4,500.9,646.9,596.2,619.9,584.3,716,612,701.1,630.2,670,717.4,685.6,543.4,731.2,706.2,647.2,771.4,693,,569.1,782.609748
2020-12-06,703.4,1051.6,787,635.8,653.4,687.2,765.2,819.8,531.4,722.4,569.3,684,503.1,646.9,596.2,619.9,585.1,716,612,702.3,630.8,670.4,717.4,685.6,543.4,731.2,708.6,650.4,771.4,693,,569.3,782.7889492
2020-12-07,705.8,1051.6,787,635.8,653.4,697.8,765.2,821.2,533.8,729.8,569.3,684,503.1,647.3,596.2,619.9,585.1,716,612,714.7,632.2,670.4,717.4,691.8,543.4,731.2,718.8,650.4,771.4,693,,569.3,784.7181733
2020-12-08,705.8,1060.6,787,635.8,653.4,698.2,765.2,821.2,535.2,729.8,569.5,684,514.9,648.7,596.2,619.9,605.5,716,612,714.7,635.2,670.4,717.4,698.8,548.8,731.2,721.2,650.4,771.4,693,,569.5,785.44
2020-12-09,705.8,1060.6,787,635.8,653.4,702.6,765.2,821.2,535.2,734.2,569.7,684,514.9,648.7,596.2,640.5,611.3,716,612,714.7,635.2,672.2,717.4,698.8,551.4,731.2,721.2,650.4,771.4,698.6,,569.7,785.44
2020-12-10,705.8,1060.6,787,635.8,656.8,702.6,765.2,821.2,535.4,743.6,569.7,684,515.3,648.7,596.2,640.5,611.3,723.2,612,714.7,635.8,672.2,717.4,698.8,551.4,731.2,721.2,650.4,777.2,698.6,,569.7,786.02
2020-12-11,705.8,1060.6,791.8,641.2,656.8,702.6,766.2,821.2,551.2,750.2,570.1,684,515.3,648.7,597.8,640.5,614.5,723.2,612,714.7,635.8,677,717.4,698.8,552.6,734.4,721.2,669.2,777.2,702.2,,570.1,790.301546
2020-12-12,705.8,1060.6,850.6,641.4,659.6,704.6,766.2,821.6,551.2,761.6,570.5,684,517.1,653.9,604.8,641.5,620.1,730.8,612,714.7,638.8,677,725.6,700,552.8,734.4,721.2,671,777.2,702.2,,570.5,796.1679859
2020-12-13,707,1060.6,870.8,641.4,659.6,716.2,774.6,821.6,551.2,770.2,584.7,684,517.3,653.9,606.8,641.5,620.1,731,612.8,714.7,638.8,677,725.6,700,552.8,734.6,721.2,671,779.8,702.2,,584.7,799.526425
2020-12-14,712.8,1061,870.8,641.4,659.6,716.2,774.6,822.2,551.2,770.4,587.7,684,517.3,653.9,606.8,641.5,621.5,731,614.6,714.7,639.4,677,725.6,701.2,552.8,734.6,721.2,671,779.8,702.8,,587.7,799.7237371
2020-12-15,712.8,1061,870.8,646.6,670.8,716.2,774.6,822.2,551.2,770.4,587.7,684,517.9,654.1,606.8,643.7,621.5,731,618.4,714.7,644.8,677,726,703.4,552.8,734.6,732.6,671,786,703,,587.7,801.7144392
2020-12-16,714.2,1061,881.8,646.6,671,716.2,774.6,822.2,551.2,771.2,587.7,691.4,518.3,657.5,610,650.3,621.5,731.2,620.8,714.7,644.8,677,727,711,552.8,734.6,738.6,671,796,703.6,,587.7,805.2624143
2020-12-17,723.4,1061,882.8,646.6,671.4,716.2,774.6,822.2,551.2,771.2,587.7,691.4,518.3,657.5,613.4,653.7,621.5,731.6,620.8,714.7,644.8,677,727,711,555.4,734.6,753.8,671,796.2,703.6,,587.7,806.1349264
2020-12-18,729.6,1061,882.8,655.6,671.4,719.4,780.8,822.2,565.2,771.6,587.7,701.4,518.3,657.5,613.4,653.7,630.5,731.6,620.8,718.7,644.8,678.4,727,711,555.4,736.4,753.8,671.8,796.2,706.8,,587.7,807.3431852
2020-12-19,729.6,1061.6,882.8,655.6,671.8,728,780.8,822.2,565.2,771.6,588.1,705.8,538.3,659.5,613.4,653.7,630.7,731.8,620.8,718.7,644.8,678.8,727,711,555.4,736.8,753.8,671.8,796.2,709.4,,588.1,807.6225206
2020-12-20,738.8,1073,882.8,660,680.4,728.6,780.8,822.2,565.2,771.6,588.3,705.8,553.3,662.5,613.4,664.9,630.7,744,620.8,718.7,657.4,682.4,727,711,555.4,736.8,753.8,672.2,809.2,709.4,,588.3,812.3808248
2020-12-21,776.6,1073,886.6,673,680.4,728.6,780.8,822.2,565.2,771.6,588.3,706.6,553.3,662.5,613.4,678.3,630.7,755.8,621,718.7,662,682.6,728.2,711,556.8,739.4,753.8,672.2,809.4,709.4,,588.3,814.0052122
2020-12-22,792,1074.2,886.6,673.6,690.4,728.6,780.8,822.2,565.2,780.2,588.7,716.6,556.1,662.5,613.4,678.3,630.7,758.2,621,718.7,662,682.6,728.2,725.8,556.8,742.2,753.8,672.2,809.6,709.4,,588.7,815.8950178
2020-12-23,792,1074.2,886.6,673.6,692.8,728.6,788.2,826,569.2,780.4,588.9,716.8,556.5,662.7,613.8,678.3,630.9,777.2,621,718.7,662.4,682.6,728.2,725.8,556.8,742.2,753.8,672.2,809.6,709.4,,588.9,817.4867111
2020-12-24,792,1076.2,890.6,678.4,693.6,728.6,789.4,828.8,569.4,780.4,590.1,719.4,557.7,663.1,614.6,678.3,630.9,777.2,621.2,718.7,666.2,682.6,728.2,725.8,556.8,742.2,753.8,673.6,809.6,710,,590.1,818.6457123
2020-12-25,792,1076.2,892,678.4,693.6,728.6,789.4,844.4,569.4,791.6,592.3,719.4,557.7,671.9,617.4,680.3,630.9,777.2,621.2,718.7,667,682.6,728.2,725.8,562.2,742.2,753.8,674.8,809.6,710.2,,592.3,820.5660278
2020-12-26,792,1076.2,892,678.4,693.6,728.6,789.4,850.4,585.4,791.8,592.5,719.4,567.1,674.5,617.4,680.3,641.5,777.2,621.2,718.7,667,682.6,728.2,725.8,562.2,742.2,753.8,675.8,816.6,710.2,,592.5,821.9680774
2020-12-27,792,1076.2,903.8,678.4,708.4,728.6,789.4,856.6,585.8,792,599.1,719.4,567.1,684.9,625.4,680.3,641.5,840.2,621.2,718.7,667,682.6,728.2,727.2,562.2,742.2,753.8,675.8,817.8,710.2,,599.1,839.0807563
2020-12-28,795.8,1076.2,914.2,683.8,718,729.8,789.4,865,586.4,792,600.1,719.4,567.1,684.9,625.4,680.5,641.5,843.6,621.2,718.7,667,682.6,728.2,728.6,562.2,742.4,753.8,675.8,817.8,710.2,,600.1,842.385125
2020-12-29,795.8,1080.2,914.2,683.8,718.6,729.8,789.4,865.4,588.4,792,600.1,727.6,567.1,688.7,625.6,680.5,642.7,843.6,621.2,718.7,669.6,682.6,728.2,728.6,562.2,742.4,753.8,675.8,817.8,716.6,,600.1,842.5117264
2020-12-30,808,1086.4,914.2,683.8,718.6,729.8,789.4,870.2,588.4,792.2,600.3,732.6,569.3,688.9,627.2,680.5,642.7,843.6,621.2,722.7,680.4,692.4,728.2,728.6,562.2,742.4,753.8,675.8,817.8,716.6,,600.3,842.7173623
2020-12-31,808,1086.4,914.2,683.8,718.6,729.8,789.4,870.4,588.4,792.2,600.3,756.4,569.3,688.9,627.2,680.5,642.7,843.6,621.2,722.7,680.4,692.4,728.2,728.6,562.2,742.4,753.8,676.4,817.8,716.6,,600.3,842.8174951
