Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-08-16,245.4,388,629.4,543.4,619.2,564.4,539.4,508.6,319,524.2,606,853.7,432.8,612.1,473.1,619.4,601.4,543.8,578.6,522.7,594.5,497.4,384.6,561.2,691,688,643.6,521.9,469.2,759.8,,432.8,686.5322413
2020-08-17,245.4,388.8,629.4,543.4,619.2,564.4,539.4,508.6,342.6,524.2,606,853.7,432.8,620.3,473.1,619.4,601.4,543.8,578.6,522.7,594.5,497.4,384.6,561.8,691,688,646.9,521.9,469.2,759.8,,432.8,686.5004868
2020-08-18,245.4,395.6,629.4,543.4,619.4,564.4,539.4,508.6,342.6,538,609.4,870.5,432.8,620.5,476.9,619.4,601.4,543.8,585,522.7,594.5,497.4,386.2,591.4,691,688,646.9,521.9,469.5,759.8,,432.8,686.8947662
2020-08-19,245.4,397.4,629.4,543.4,619.4,564.4,539.4,510.2,342.6,573.6,613.6,873.1,432.8,624.9,476.9,619.4,601.4,543.8,585,523.5,595.1,497.4,386.2,597.6,691,688,646.9,521.9,473.5,767.1,,432.8,687.1852441
2020-08-20,245.4,397.4,629.4,543.4,621.8,564.4,541,510.2,342.6,574,616.4,873.1,433,677.9,476.9,624.4,623.2,543.8,585,523.5,595.1,501.4,386.4,598.5,691,691,647,521.9,473.5,770.2,,433,690.4267125
2020-08-21,245.4,397.4,629.4,543.4,621.8,564.4,555.2,516.4,342.6,580.8,616.4,873.1,433,685.5,476.9,626.4,625.8,543.8,589,524.3,595.1,501.4,386.4,601.1,691,693,649.8,526,473.9,810.8,,433,691.4851827
2020-08-22,245.4,397.4,648.6,569.8,621.8,564.8,555.2,521.6,342.6,584,616.4,873.1,433,686.5,476.9,626.4,625.8,543.8,589,527.3,595.1,501.8,386.4,601.1,691,701.2,653.1,534,473.9,816.7,,433,694.8094612
2020-08-23,245.4,397.4,649.8,570.6,621.8,565.4,563.2,521.6,342.6,584.4,616.4,873.1,433,686.5,476.9,626.6,626.2,559.6,590.8,527.3,595.1,501.8,391.2,601.1,691,703.6,653.1,534,473.9,816.7,,433,695.645798
2020-08-24,245.4,409.4,650.2,570.6,621.8,565.4,564.4,521.6,359.4,585.8,618.6,873.1,440.4,686.5,476.9,626.6,627.6,561.8,591.6,527.3,595.1,501.8,391.2,601.1,691,708.4,653.1,534.5,479.2,817.8,,440.4,695.5993281
2020-08-25,245.4,409.4,650.2,572,621.8,565.4,564.4,521.6,407.6,588.6,619,873.1,440.4,686.5,476.9,626.6,627.6,561.8,591.6,527.3,595.1,501.8,391.2,601.1,691,713,653.1,535.5,479.2,818.9,,440.4,694.9687686
2020-08-26,245.4,409.4,656.6,572,623.8,570.2,570.4,521.6,407.6,588.6,619,883.5,440.8,686.5,476.9,627.2,627.6,561.8,594.2,527.3,595.1,501.8,391.2,601.1,691,717,653.1,535.7,479.2,818.9,,440.8,697.2452929
2020-08-27,245.4,409.4,660.2,572,623.8,570.2,571,525.2,407.6,588.6,619,883.7,444.2,686.5,476.9,650,627.6,561.8,594.2,527.3,612.1,502,391.2,601.2,691,728.4,653.1,537.7,479.2,818.9,,444.2,699.9843406
2020-08-28,245.4,409.4,661.2,572,623.8,570.2,571,525.2,407.6,588.6,630.8,887.3,454.8,686.5,476.9,650,627.6,561.8,594.2,527.3,629.3,502,391.2,603.4,691,744.8,653.1,556.4,479.2,824.8,,454.8,703.7428864
2020-08-29,245.4,409.4,665,572.2,623.8,570.2,603.4,525.2,407.6,588.6,642.6,887.7,461,693.1,476.9,650,627.6,561.8,594.2,527.3,634.5,502,396,604.2,691,750.6,653.1,559.9,481.6,845.8,,461,708.7318451
2020-08-30,245.4,409.4,665,572.2,623.8,570.2,610.2,526,407.6,588.8,642.8,887.7,463.4,693.1,476.9,650,637.2,561.8,594.8,527.3,645.1,507,396,604.4,691,751,653.1,565,485.2,845.8,,463.4,710.04304
2020-08-31,245.4,410,665,583.2,623.8,584.4,612.2,530.4,407.6,589.2,642.8,887.9,463.4,702.9,476.9,650,639.6,561.8,594.8,527.3,645.2,507,396,604.4,691,751.2,653.1,575.7,486.2,849.4,,463.4,713.1427505
2020-09-01,245.4,410,665,583.2,624,586,612.2,542.8,407.6,589.2,642.8,887.9,463.4,705.9,476.9,650,655.4,562,594.8,529.7,645.7,513.4,396,605.2,691,751.4,653.1,575.7,488.1,853.9,,463.4,715.15219
2020-09-02,245.4,410,665,583.2,624,586,612.2,542.8,407.6,589.2,642.8,888.5,463.4,706.3,476.9,650,672.8,562,594.8,529.7,645.7,519,396.8,607.8,691,752.4,654.4,610.3,488.1,853.9,,463.4,717.381055
2020-09-03,245.4,410,665,583.2,624,596.6,612.2,542.8,409.8,590.4,643,888.5,463.4,706.3,476.9,651,675,562,594.8,538.7,645.7,519,396.8,607.8,691,754.8,654.8,610.3,489.1,854.1,,463.4,718.1578346
2020-09-04,245.4,417.6,665,583.6,624,596.6,612.2,552.6,417,590.6,643,888.5,464,706.7,476.9,651,675,562,594.8,538.7,645.7,519,397.4,607.8,691,757.4,660.9,610.3,489.1,854.1,,464,718.5382012
2020-09-05,245.4,417.6,665,585.8,624,610.6,612.2,555.8,425.2,590.6,643,888.5,465.6,707.5,476.9,651,675,562,600,538.7,647.1,520.2,397.4,607.8,691,761.6,660.9,610.3,489.1,854.1,,465.6,719.5719988
2020-09-06,245.4,417.6,665,585.8,624,610.8,612.2,555.8,432,591,643,888.5,468,707.5,476.9,651,675,562,601,538.7,647.1,520.2,400,608,691,779,660.9,610.3,529.8,854.1,,468,720.9223555
2020-09-07,245.4,417.6,665,589,624,610.8,614,555.8,434,594.4,644.6,898.5,482.6,707.5,476.9,651,675.8,563,622.4,547.7,647.2,520.2,400.2,608,691,785,660.9,610.7,605.5,854.1,,476.9,724.9754515
2020-09-08,245.4,417.6,665,598.4,624,610.8,614,555.8,434.6,635.2,644.8,898.5,482.8,707.5,476.9,651,675.8,565.2,625.2,550.1,648.1,522,400.2,608,691,785.2,682.9,613.9,610.7,854.1,,476.9,728.000907
2020-09-09,245.4,417.6,665,598.4,624,611,614,556.4,453.8,643.6,644.8,900.3,482.8,725.5,476.9,651,675.8,565.2,625.2,552.1,648.1,522,400.2,614.2,691,785.2,702.5,614.4,610.7,854.1,,476.9,732.3038466
2020-09-10,245.4,420.8,666.6,598.4,624,611,614,556.4,472.6,643.6,645.8,900.7,483,726.5,480.3,663,675.8,565.2,625.2,552.1,655.9,526,400.2,623,691,785.2,702.5,615.9,612,889.7,,480.3,737.0468364
2020-09-11,245.4,420.8,666.6,598.4,624.8,611.6,614,556.4,472.6,643.8,645.8,901.7,483,726.5,480.3,663.6,680,565.6,625.2,552.1,655.9,547.8,400.2,623.6,691,785.2,702.5,633,612.1,890,,480.3,738.185587
2020-09-12,245.4,420.8,666.6,598.8,624.8,611.6,619,561.8,476.6,643.8,645.8,911.7,484.6,726.5,480.3,663.6,682.6,565.6,625.2,552.1,655.9,547.8,400.8,645.4,691,785.4,702.5,636.3,636.4,890,,480.3,741.1609634
2020-09-13,245.4,421.8,666.6,598.8,624.8,611.6,619.4,574.8,476.6,657.8,645.8,911.7,488,731.3,480.3,663.6,682.6,565.6,625.8,552.1,656.1,547.8,402.2,646.6,691,785.6,702.5,636.3,638.6,890,,480.3,742.7230207
2020-09-14,245.4,421.8,690.2,598.8,624.8,611.6,629,574.8,476.8,658.2,645.8,911.7,488,731.3,480.3,663.8,682.6,566,625.8,552.1,656.1,549,402.2,648.4,700.2,785.6,702.5,636.3,642.7,890.1,,480.3,744.7784915
2020-09-15,245.4,421.8,690.2,598.8,624.8,611.6,629,574.8,476.8,658.2,645.8,911.7,488,731.3,480.3,663.8,683.6,567,629,552.1,656.1,549,402.2,648.4,700.2,785.6,702.5,636.3,678.2,893.4,,480.3,746.672049
2020-09-16,245.4,421.8,690.2,607.8,634.2,611.6,629,575.4,476.8,658.2,647.8,911.7,488,731.3,480.3,663.8,683.6,567,640.6,552.1,656.1,549,402.2,649,700.2,785.6,704.1,636.3,681.7,897,,480.3,748.2477836
2020-09-17,245.4,421.8,690.2,610.2,634.8,611.6,629,575.4,480.6,658.2,648,922.1,488,732.5,480.3,694,683.6,584.4,647.2,552.1,656.1,549,404.6,649,700.2,785.6,721.1,636.3,682.2,898.4,,480.6,752.3768635
2020-09-18,245.4,421.8,692.4,610.2,634.8,611.6,629,575.4,491.4,667.6,648,931.3,494.2,732.7,480.3,695.8,683.6,586.6,647.6,552.1,656.1,562,406.4,649,700.6,785.6,746.4,636.3,682.2,923.9,,491.4,759.3903089
2020-09-19,245.4,421.8,692.6,610.2,634.8,633.8,630.2,575.4,520.4,667.8,648,932.1,494.2,732.7,500.1,695.8,683.6,588.4,647.6,553.7,656.9,569.6,409,649,700.6,785.6,752.6,636.3,682.2,924.2,,500.1,760.8843959
2020-09-20,245.4,421.8,692.6,615.2,635,633.8,630.2,575.4,520.8,667.8,648,942.5,509.2,742.1,508.5,695.8,683.6,599.4,647.6,554.1,656.9,569.6,409,649.4,703.2,809,754.9,636.3,682.2,924.2,,509.2,764.8980044
2020-09-21,245.4,422,692.6,628,640.6,633.8,630.2,575.4,521.4,667.8,648.4,942.5,509.2,750.9,508.5,698.4,684.8,605.8,647.6,554.1,656.9,574.2,409,649.4,703.2,809.2,759.6,636.3,682.2,932.4,,509.2,767.8629184
2020-09-22,245.4,423,692.6,628.8,640.6,633.8,630.2,575.4,521.4,667.8,648.4,944.1,509.2,750.9,508.5,735.6,684.8,613.8,647.6,554.1,656.9,577,409,649.4,703.4,812.4,759.6,636.3,682.2,933,,509.2,770.3667323
2020-09-23,245.4,423,694.2,629.2,640.6,633.8,630.2,575.4,521.4,667.8,648.4,944.1,509.2,751.9,508.5,736.2,684.8,613.8,647.6,556.9,656.9,577,410.6,649.4,703.4,813,759.6,637.9,682.2,933,,509.2,770.5905312
2020-09-24,245.4,423,716.8,629.2,640.6,633.8,630.2,575.4,521.4,667.8,653,944.1,523.4,751.9,508.5,736.2,684.8,613.8,647.6,556.9,658.1,577,410.6,678.2,703.4,814,759.7,643.9,682.2,936.2,,521.4,773.322473
2020-09-25,245.4,425.2,716.8,629.2,643.6,633.8,662.4,583.4,521.4,672,653,945.1,523.4,751.9,520.5,740.4,684.8,613.8,647.6,556.9,661.1,577,410.6,681.4,703.4,824,759.7,657.5,682.2,936.2,,521.4,776.1475216
2020-09-26,245.4,425.2,729.2,629.2,643.6,633.8,662.4,583.4,521.4,673.8,653,945.3,523.6,752.1,521.1,753.4,684.8,613.8,647.6,556.9,661.1,577,410.6,681.4,720.4,837,759.7,657.5,682.2,936.2,,521.4,779.3154218
2020-09-27,245.4,425.2,729.6,629.2,643.6,633.8,662.4,583.4,521.6,673.8,653,945.3,523.6,752.1,531.5,753.4,685.2,613.8,647.6,556.9,662.7,577,410.6,681.4,732.8,837,759.7,685.4,682.2,936.2,,523.6,780.9267408
2020-09-28,245.4,425.2,729.6,629.2,643.6,633.8,662.4,583.4,541.4,673.8,682,945.3,523.6,756.9,536.7,753.4,686.6,647.6,647.6,570.1,671.1,577,410.6,681.4,734.6,837,759.7,687.7,682.4,936.2,,536.7,783.4174152
2020-09-29,245.4,429.2,733,629.2,656.2,633.8,662.4,584.2,541.4,673.8,682,945.3,523.6,756.9,536.7,753.4,691.4,653,647.6,570.3,671.7,579.4,410.6,681.4,734.8,837,759.7,694.6,695.2,936.2,,536.7,784.9241553
