Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-11-17,942.6,1179.2,1008.1,874.4,1078.5,1078,1051.7,890.5,932.5,1155.4,935.6,1060.2,972.4,1123.9,954.4,943.3,919.9,995.6,1177.1,944.8,1016.2,933.7,984.7,926.4,735,1009.5,1083.9,988.8,1027.9,844,,890.5,1121.005447
2020-11-18,945.4,1194,1009.4,875.3,1086.8,1093.5,1052.3,896.4,985,1155.6,935.6,1066.7,972.6,1126.8,955.6,948.6,920,995.6,1177.2,945.4,1016.2,955.7,984.7,929.6,735,1019,1085.5,989.6,1028.1,844,,896.4,1124.206722
2020-11-19,959.4,1195.8,1012.2,881.8,1097.6,1100,1053.5,900.6,985.1,1155.6,935.7,1066.8,972.6,1129.3,955.6,950.6,925.8,1000,1192.7,947.3,1016.2,964.2,986.2,929.9,735,1029.8,1103.5,989.6,1029.6,844,,900.6,1126.995232
2020-11-20,973.7,1198.1,1017.9,893.9,1108.8,1100,1053.8,902.5,985.1,1160.5,936.3,1072.1,981.4,1130.7,955.6,957.6,932.9,1002.3,1204.3,948.2,1027.5,967.7,987.5,936.1,735,1032.6,1109.1,990.3,1034.8,844.3,,902.5,1128.758509
2020-11-21,973.7,1199.2,1017.9,896.8,1111.7,1101.1,1053.8,911.8,985.1,1163.4,967.3,1075.7,982.1,1130.7,955.6,957.6,933,1004,1204.3,948.2,1028.6,996.9,1000.1,942,735,1032.7,1109.1,993.9,1043.3,857.1,,911.8,1129.035929
2020-11-22,973.7,1210,1017.9,912.1,1111.8,1101.1,1053.8,916.1,985.1,1163.4,969.6,1075.7,982.8,1130.7,955.7,958.4,933.5,1007.9,1205.1,948.2,1028.6,1001.6,1000.1,942,735,1032.7,1109.1,997.9,1043.6,858.3,,916.1,1129.19435
2020-11-23,975.5,1218.3,1017.9,914.4,1111.8,1101.1,1053.8,925,986.3,1163.4,975.4,1087.5,984.8,1133.7,960.4,958.5,935.3,1007.9,1212.3,948.8,1028.6,1003.3,1004.2,947.7,735.4,1032.7,1110.8,998.2,1043.6,879.9,,925,1132.171251
2020-11-24,975.9,1218.3,1018.2,921.8,1141.5,1101.5,1055,925.5,986.3,1163.4,975.7,1089.5,984.9,1139.1,960.5,959,935.4,1009.2,1212.3,950.7,1045.1,1003.3,1004.2,964.3,735.4,1032.7,1110.8,998.6,1043.6,885.9,,925.5,1141.26
2020-11-25,976.8,1218.3,1022.7,939.9,1145.8,1101.5,1055,929,986.4,1163.6,976.6,1090.2,984.9,1146.4,965.5,968,942.6,1009.6,1215.1,950.7,1045.5,1005.8,1004.2,967.4,735.4,1032.7,1111.1,998.6,1045.4,900.6,,939.9,1146.34
2020-11-26,976.8,1218.7,1024.6,940.2,1147.2,1101.5,1060.2,929,986.8,1170.8,977.3,1094.4,984.9,1153.7,982,972.3,942.6,1014.8,1215.1,954.6,1045.5,1011.7,1017.3,967.4,735.4,1032.7,1114.5,998.6,1058.7,900.6,,940.2,1153.05
2020-11-27,976.8,1218.7,1024.9,961,1147.2,1101.5,1061.7,929.6,991.9,1180,980.9,1095.7,984.9,1157.4,986,973.6,949.5,1014.8,1216,954.6,1045.5,1016.6,1017.6,979.6,735.4,1032.7,1118.3,1002.3,1058.7,900.6,,949.5,1156.38
2020-11-28,988.5,1221.8,1024.9,961,1156.1,1101.5,1063.2,936.8,991.9,1180,983,1095.7,984.9,1160.8,986,973.6,951.5,1014.8,1217.3,960.7,1045.5,1019.3,1025.4,986,735.4,1032.7,1118.3,1002.3,1058.7,900.6,,951.5,1160.33
2020-11-29,988.9,1221.8,1026.9,963,1159.2,1101.5,1063.2,942.8,992,1180,985.8,1111.4,984.9,1195.3,989.5,973.6,951.5,1019.6,1217.3,962.2,1047.6,1039,1025.4,986.8,735.4,1055.8,1118.3,1005.7,1058.7,903.1,,951.5,1177.92
2020-11-30,1001.5,1221.9,1032.8,965,1169.6,1101.8,1064,942.8,992.4,1180,985.8,1129.8,984.9,1200.2,989.5,974.1,951.5,1019.6,1217.3,962.4,1053,1043.9,1025.4,987.9,735.4,1057.1,1118.3,1008.4,1058.7,903.3,,951.5,1178.96
2020-12-01,1003,1222.7,1045.7,967,1171.8,1107.6,1065,942.8,993.3,1180,989.3,1132.8,984.9,1200.2,989.5,974.2,951.5,1019.6,1217.3,962.5,1053,1043.9,1025.6,989.3,735.4,1057.1,1120.6,1008.5,1058.7,912.5,,951.5,1179.18
2020-12-02,1012.7,1222.7,1046.2,969.2,1185,1107.7,1071.9,951.3,996.6,1180,989.4,1150.1,989.7,1202.7,989.5,974.5,951.5,1019.6,1217.3,992.5,1053,1043.9,1032.3,989.3,735.4,1061.2,1121.4,1008.5,1059.9,913.1,,951.5,1184.5
2020-12-03,1013.2,1223,1046.2,969.3,1191.8,1107.7,1071.9,962.5,1003,1180,989.4,1167.5,989.8,1205.6,989.5,976.1,951.5,1019.6,1217.3,995.7,1053,1045.9,1037.1,989.3,735.4,1061.2,1124.3,1018.2,1060.9,913.1,,962.5,1190.62
2020-12-04,1013.5,1223.4,1046.2,976.8,1196.6,1107.7,1073.3,962.5,1008.5,1180,991.3,1169,994,1207.7,989.5,989.1,951.5,1019.6,1217.3,995.9,1053,1045.9,1037.1,995.5,736.6,1061.2,1134.5,1018.4,1061.6,915.2,,962.5,1194.94
2020-12-05,1018.7,1223.5,1068.3,978.8,1211.7,1108.9,1075.7,962.5,1013.6,1180.7,994.3,1170,994.7,1207.7,990.8,991.3,953.1,1022.7,1217.3,996.7,1053,1045.9,1042.8,995.5,736.6,1061.2,1134.6,1018.4,1071.3,925.5,,962.5,1205
2020-12-06,1018.7,1223.5,1072.1,981.8,1211.8,1112.2,1075.8,962.5,1029.9,1180.7,994.3,1170,994.7,1210,990.8,991.5,953.1,1022.7,1217.3,1001.2,1053.1,1047.2,1049.8,995.8,736.6,1061.2,1144.2,1020.8,1071.3,925.5,,962.5,1207.07
2020-12-07,1025.1,1223.5,1076.2,981.8,1211.8,1121,1075.8,968.2,1042.7,1180.9,994.3,1171.5,994.7,1210,990.8,991.5,983.1,1022.7,1217.3,1003,1056.4,1047.2,1052.7,995.9,737.4,1061.4,1144.4,1021.2,1071.3,926.4,,981.8,1207.09
2020-12-08,1025.5,1227.2,1077.5,981.8,1211.8,1123.1,1075.8,968.2,1042.8,1180.9,994.3,1171.5,995,1210,990.8,1008.4,993.9,1022.7,1217.3,1005.5,1056.7,1047.2,1053.7,995.9,741.9,1061.6,1151.2,1021.2,1071.3,926.6,,981.8,1207.09
2020-12-09,1025.5,1227.2,1077.5,982.3,1223.9,1139.6,1075.8,968.2,1042.8,1202.8,994.3,1175.3,995.1,1210,990.8,1016.5,994.6,1022.7,1217.3,1005.6,1056.7,1059.4,1053.7,995.9,745.9,1063.2,1151.3,1021.2,1071.3,926.9,,982.3,1209.28
2020-12-10,1025.5,1227.2,1077.8,982.3,1226.6,1143.1,1080.2,968.2,1042.9,1207.5,994.3,1187.3,995.3,1212.6,991.2,1016.5,994.6,1026.4,1217.3,1005.6,1057.6,1059.4,1053.7,995.9,750.2,1063.2,1159.6,1021.3,1071.3,929.5,,982.3,1212.09
2020-12-11,1025.5,1229.4,1085.5,987.7,1226.7,1146,1080.2,968.2,1043.5,1212.7,994.3,1194,995.3,1212.6,1011.5,1017.7,1005.4,1026.4,1217.3,1005.6,1057.8,1059.4,1053.7,997,754.9,1063.2,1159.6,1043,1071.3,929.5,,987.7,1212.69
2020-12-12,1025.5,1229.4,1107.2,988,1234.5,1153.5,1083.1,968.4,1048.4,1215.4,994.3,1203.6,995.3,1219,1016.6,1019.8,1006.3,1027.5,1217.3,1007.3,1063.5,1061.2,1066.5,998.1,760.6,1063.2,1162,1052,1071.3,929.5,,988,1217.11
2020-12-13,1025.9,1229.4,1107.2,988.7,1236.2,1155.1,1093.7,968.4,1048.4,1238.5,1009.2,1207.8,995.3,1219,1017.5,1019.8,1015.9,1027.5,1221.4,1007.3,1063.5,1061.2,1087.8,998.1,760.6,1063.2,1165.2,1052.9,1071.3,929.5,,988.7,1221.16
2020-12-14,1030.3,1236.7,1107.2,988.7,1236.2,1157.2,1096.5,969.2,1048.6,1258.8,1014.7,1221.1,1001,1219,1022.5,1019.8,1019.4,1027.5,1233.4,1007.3,1064.7,1061.2,1091.7,998.6,760.9,1063.2,1172.7,1053,1071.3,929.7,,988.7,1232.17
2020-12-15,1030.6,1237.1,1107.2,991.2,1254.7,1157.2,1101,969.2,1051.3,1260.7,1016.2,1221.1,1003.7,1223.4,1022.8,1019.8,1028.4,1027.5,1233.6,1012.1,1065.5,1061.2,1097.8,1000.8,760.9,1063.2,1176.3,1053,1071.3,929.7,,991.2,1232.58
2020-12-16,1036.6,1237.1,1113,991.7,1261.4,1157.2,1101,969.2,1051.7,1260.7,1016.2,1234.7,1008.4,1228.2,1025.1,1026,1028.5,1027.5,1234,1012.1,1067,1061.2,1103.3,1020.6,760.9,1063.2,1176.3,1053,1074,941.7,,991.7,1234.63
2020-12-17,1047.2,1237.1,1129.9,991.7,1266.7,1157.2,1101.5,969.2,1051.7,1260.9,1016.2,1238.1,1008.4,1228.2,1025.4,1033.6,1028.5,1027.5,1234.6,1024.1,1069.7,1062.5,1103.3,1021.1,768.3,1063.2,1177,1067,1074,942.2,,991.7,1236.85
2020-12-18,1049.6,1239.4,1129.9,993.3,1270.7,1163.9,1105.9,969.2,1051.7,1260.9,1016.2,1243.2,1008.4,1228.2,1027.1,1033.7,1032.5,1027.5,1234.6,1042.5,1071.3,1062.5,1103.3,1021.7,772.1,1066.3,1179.8,1067,1074,942.2,,993.3,1238.92
2020-12-19,1049.8,1249.2,1129.9,993.3,1270.7,1196.2,1108.2,969.2,1051.7,1260.9,1016.5,1246.3,1010.6,1233.8,1027.2,1033.7,1035.5,1028.1,1234.6,1042.7,1071.3,1070.6,1103.3,1024.8,772.5,1066.3,1227.4,1069.5,1078,943.6,,993.3,1245.13
2020-12-20,1069.3,1260.4,1129.9,994.9,1271.6,1197.8,1108.2,970.3,1051.7,1260.9,1018.1,1246.3,1038.9,1234,1027.2,1035.3,1036.5,1030.4,1234.6,1042.7,1107.9,1091.8,1105,1026.5,778.1,1066.3,1230.5,1078,1082.6,943.6,,994.9,1245.13
2020-12-21,1069.8,1269.5,1129.9,1002.9,1271.6,1204.9,1110.3,983.9,1051.7,1260.9,1019.1,1261.4,1046.6,1235,1027.2,1035.3,1036.5,1033.9,1234.6,1047.3,1115.7,1091.9,1113.9,1026.5,778.1,1072.2,1230.7,1078.2,1082.6,943.6,,1002.9,1258.31
2020-12-22,1069.8,1281.1,1130.4,1003.2,1286.2,1204.9,1110.3,990.2,1051.7,1260.9,1021.1,1272.5,1074.5,1235,1027.2,1035.3,1036.5,1036.9,1234.6,1049.1,1115.7,1091.9,1114.9,1031.7,778.1,1072.2,1231.2,1080.7,1082.7,943.6,,1003.2,1258.31
2020-12-23,1069.8,1281.7,1131.5,1003.2,1292.5,1204.9,1117.5,993.9,1053.6,1261.2,1021.2,1277.9,1079.7,1235.3,1027.9,1038.8,1050,1045.4,1234.6,1049.1,1131,1091.9,1114.9,1035.8,778.1,1072.2,1231.4,1081.5,1082.7,944,,1003.2,1258.61
2020-12-24,1069.8,1290.6,1154,1010.8,1302.3,1204.9,1117.7,996,1053.6,1272.9,1021.5,1283.8,1082,1237.3,1027.9,1038.8,1050,1058,1234.6,1049.1,1140.3,1091.9,1114.9,1035.8,783.7,1072.2,1231.4,1083.5,1082.7,944.7,,1010.8,1269.34
2020-12-25,1069.8,1293.7,1159,1010.8,1302.3,1204.9,1120.2,1020.6,1053.6,1279.1,1030.4,1287.1,1093.5,1247.2,1029.1,1041.2,1050.5,1058,1234.6,1049.1,1143.5,1092,1114.9,1036,788.7,1072.2,1231.4,1085.4,1082.7,944.7,,1020.6,1275.91
2020-12-26,1069.8,1293.7,1159,1011,1302.3,1204.9,1120.2,1023.1,1069,1284.3,1031.7,1292.1,1100.2,1261.8,1029.1,1041.3,1060.4,1058.2,1234.6,1049.4,1143.5,1092,1114.9,1036,788.7,1073.4,1232.3,1087.8,1091.5,944.9,,1023.1,1282.05
2020-12-27,1069.9,1295.3,1163.2,1012.3,1317.6,1204.9,1120.2,1023.5,1069.6,1291.6,1034.6,1292.1,1100.7,1262.5,1038.6,1041.3,1060.4,1101.8,1234.6,1049.4,1143.5,1097.1,1114.9,1041.4,788.7,1073.4,1237.3,1087.8,1092.7,944.9,,1023.5,1288.69
2020-12-28,1077.3,1295.3,1166.8,1014.8,1332.1,1204.9,1120.2,1029.1,1072.6,1291.6,1039.4,1292.1,1100.7,1266,1038.7,1041.4,1060.4,1103.7,1234.6,1049.4,1143.5,1097.1,1115.5,1041.4,788.7,1073.4,1237.3,1087.8,1097.9,944.9,,1029.1,1289.04
2020-12-29,1077.3,1302.4,1166.8,1014.8,1334.4,1204.9,1120.2,1030.7,1073.2,1291.6,1039.4,1292.1,1106,1269.4,1039,1041.4,1063.8,1103.8,1234.6,1049.4,1146.6,1097.1,1115.9,1043.5,788.7,1073.4,1237.5,1087.8,1099.1,951,,1030.7,1289.38
2020-12-30,1078.8,1309.3,1170.9,1014.8,1334.7,1204.9,1120.2,1037.5,1075.5,1291.6,1039.5,1294.6,1116.5,1269.6,1045.3,1041.4,1066.9,1106.3,1234.6,1056.4,1153.3,1098.5,1116.6,1043.5,791,1078.7,1237.5,1089.1,1101.4,951,,1037.5,1289.4
2020-12-31,1078.8,1309.3,1170.9,1015.2,1334.7,1204.9,1120.2,1046.2,1075.5,1291.6,1039.5,1356.9,1116.5,1269.6,1045.3,1043,1066.9,1106.3,1234.6,1063,1153.3,1098.5,1116.6,1043.7,791,1078.7,1237.5,1089.1,1101.4,951,,1039.5,1289.4
