Day of the year,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,P10,P90
2020-08-31,331.7,473.8,502.9,490.6,496.8,324.9,507.2,403.6,264.6,474.3,276.8,435.8,285.2,535.6,325,583.8,408.2,508.1,384,485.5,492.2,510.6,326.8,369.4,628.8,578,380.6,313.4,433,696,,313.4,575.5420776
2020-09-01,331.7,473.8,503.1,490.6,496.8,324.9,507.2,422.4,264.6,474.3,276.8,435.8,285.2,535.6,325,583.8,408.2,508.1,392.2,485.5,492.4,510.8,330.2,369.6,632.6,578.2,380.6,318.6,433.2,696,,318.6,575.8159627
2020-09-02,331.7,473.8,508.3,490.6,498,326.5,507.2,434,264.6,475.7,278.8,435.8,288.4,535.6,325,583.8,408.2,508.1,392.2,485.5,492.4,510.8,331,369.6,634.6,601.4,380.6,324.6,433.6,696,,324.6,581.1228785
2020-09-03,334.5,473.8,508.3,490.8,498,333.7,507.2,434.2,264.6,476.1,278.8,435.8,288.8,535.6,325.2,583.8,408.2,513.3,392.2,485.5,493,510.8,331.6,369.6,634.8,608.6,380.6,324.8,433.6,696,,324.8,581.2170165
2020-09-04,347.8,473.8,508.3,491,500,337.9,507.2,440,264.6,476.1,280,435.8,288.8,535.6,344.6,587.8,408.2,513.3,392.2,485.7,506.8,510.8,331.6,369.6,634.8,609.8,388,324.8,433.8,696,,324.8,584.9588583
2020-09-05,354.1,473.8,508.3,491,500.2,337.9,507.2,445.4,264.6,476.1,280,435.8,288.8,535.6,349.2,600.4,408.2,513.3,392.2,485.7,507,512,332.6,369.6,635.2,609.8,390.4,324.8,433.8,699.2,,324.8,596.4705912
2020-09-06,356.4,473.8,529.9,491,500.2,338.9,507.2,445.6,264.6,476.1,280,435.8,288.8,535.6,349.2,600.6,408.2,514.5,392.2,485.7,507,512,332.6,372.2,635.2,609.8,397.6,325.8,433.8,699.6,,325.8,596.7975268
2020-09-07,356.4,473.8,530.1,491,500.2,338.9,507.2,445.6,264.6,476.1,280,435.8,288.8,535.6,349.2,600.6,408.4,516.1,392.2,486.9,507,512,332.6,372.2,635.2,609.8,397.6,327.2,433.8,699.6,,327.2,596.8123308
2020-09-08,356.4,473.8,530.1,491,500.2,338.9,509.6,445.6,264.6,476.1,281.2,435.8,288.8,536.6,349.2,600.6,408.4,517.1,392.2,486.9,507,512,332.8,389.8,635.2,609.8,397.8,327.2,443.8,699.6,,327.2,596.8822414
2020-09-09,356.4,473.8,530.1,491,500.2,338.9,510.6,445.6,264.6,476.1,291.6,435.8,288.8,536.6,349.2,601,408.4,522.1,392.2,486.9,507,512.2,332.8,401.4,635.2,609.8,398,327.6,443.8,699.6,,327.6,597.2752021
2020-09-10,356.4,473.8,530.1,491,500.2,338.9,510.6,449,264.6,476.1,293.4,435.8,288.8,536.6,349.2,601,408.4,522.1,392.2,486.9,509.8,512.4,340.2,401.4,646.6,609.8,398.2,332.8,444.2,699.6,,332.8,597.4009524
2020-09-11,356.4,473.8,530.3,491,508,338.9,510.6,469.4,264.6,477.5,293.4,435.8,288.8,536.6,349.2,601.2,408.4,522.1,392.2,486.9,512.6,512.4,340.6,401.4,646.6,609.8,398.2,344.4,444.4,701,,338.9,597.7254781
2020-09-12,362,473.8,530.3,496.4,508,338.9,512.2,469.6,264.6,477.5,293.4,435.8,288.8,538.4,349.4,601.2,408.4,534.3,393.4,497.7,512.6,516.4,340.6,401.6,646.8,610,398.2,345.4,459.8,701.2,,338.9,597.9668096
2020-09-13,362,473.8,530.3,496.4,508,338.9,514.4,469.6,264.6,480.5,293.6,435.8,289.2,538.6,349.4,601.2,408.4,534.3,398.2,498.3,512.6,523.8,340.6,401.6,646.8,610.2,404.2,345.6,462.4,715.2,,338.9,598.2202201
2020-09-14,362,473.8,530.3,496.4,508,338.9,514.4,472.8,264.6,480.5,297.6,435.8,289.2,538.6,351.4,601.2,408.4,544.5,398.2,498.3,513.6,523.8,340.6,401.6,646.8,610.2,423,345.6,465.4,715.4,,338.9,598.3375531
2020-09-15,362,473.8,530.9,496.4,508,338.9,514.4,472.8,264.6,480.5,297.6,435.8,289.2,538.6,351.4,601.2,408.4,544.5,400.2,498.3,513.6,523.8,340.6,401.6,646.8,610.2,423.2,345.6,465.6,715.4,,338.9,598.3448034
2020-09-16,362,473.8,530.9,496.4,508,338.9,515.2,472.8,264.6,480.5,298,435.8,289.2,538.6,351.4,601.2,408.4,545.3,400.4,498.5,513.6,526,341.2,401.6,646.8,610.2,423.2,345.6,465.6,715.6,,338.9,598.3682324
2020-09-17,362.1,473.8,530.9,496.4,508,340.7,515.2,472.8,264.8,480.5,298,436.4,289.2,538.6,351.4,601.2,408.4,546.3,400.4,498.5,513.6,526.2,341.2,401.6,671.4,610.2,423.4,345.6,465.6,715.6,,340.7,598.6161479
2020-09-18,362.6,473.8,530.9,496.4,508,340.7,515.2,472.8,264.8,480.5,299.6,436.4,295.8,538.6,351.4,601.2,412,546.3,400.4,516.9,513.6,526.2,343.2,401.6,676.4,610.2,423.6,352.6,465.8,715.6,,340.7,598.7428375
2020-09-19,362.6,473.8,531.1,501,508.2,340.7,515.2,472.8,264.8,480.5,299.6,441,319.6,538.6,351.4,604,412,546.3,403.8,516.9,513.6,526.2,361.6,401.6,676.6,610.4,423.8,352.6,465.8,715.6,,340.7,601.2816429
2020-09-20,362.6,473.8,531.1,501.2,508.2,342.5,531,472.8,264.8,482.5,310.2,441,319.8,538.6,351.4,604,412,546.3,403.8,517.1,513.6,534,362.4,401.8,676.8,610.4,423.8,352.8,465.8,715.6,,342.5,601.3969044
2020-09-21,362.9,477,531.1,501.2,508.2,342.5,531,472.8,264.8,482.5,310.2,441,319.8,538.6,351.4,604,412,549.9,403.8,517.1,518.6,537.6,362.4,401.8,693.6,610.4,423.8,353,465.8,715.6,,342.5,601.6510592
2020-09-22,365.8,481.4,531.1,501.2,508.4,342.5,531,472.8,272,482.5,310.2,441,319.8,538.6,351.4,604,412.6,550.1,403.8,517.1,522.8,541.4,371.2,402.2,694.8,610.4,423.8,353,466.4,715.6,,342.5,601.7065942
2020-09-23,374.1,481.4,531.1,501.2,510.2,342.5,531,472.8,272.2,482.5,310.2,441.6,319.8,538.6,358.2,604,417.8,550.1,403.8,517.1,522.8,541.6,380.6,402.2,695,610.4,423.8,353,466.6,715.6,,342.5,601.7284249
2020-09-24,415.1,484.8,533.1,501.2,510.2,342.5,531,472.8,272.2,494.3,313.6,444,319.8,538.6,359.2,604,431.8,550.1,405,517.1,523.8,541.6,380.6,402.2,695,614.6,427.4,353,466.8,715.6,,342.5,601.8716265
2020-09-25,421.1,514.8,551.5,501.4,510.2,352.3,531.2,499.8,272.2,494.3,313.8,445.8,319.8,538.6,361.2,604,435.8,550.1,405.4,517.1,525.4,541.6,381.4,403.2,695,614.8,432.6,353,466.8,715.6,,352.3,602.2323952
2020-09-26,435.3,516.2,573.3,501.4,510.2,352.3,533.2,505,272.2,494.3,313.8,445.8,319.8,539,361.8,604,436,550.1,405.4,517.1,525.4,541.6,381.6,405,695,614.8,432.6,353,468,715.6,,352.3,602.4147182
2020-09-27,435.4,516.2,573.3,501.4,510.2,352.3,533.2,505.8,272.2,494.3,314.6,445.8,320.6,539,361.8,604,438.8,550.1,405.4,517.9,525.8,541.6,381.8,405.6,695,614.8,432.6,353,468.2,715.8,,352.3,602.4303973
2020-09-28,435.4,532,575.5,501.4,510.2,352.3,533.2,505.8,272.2,494.3,355.8,458.2,320.8,539.4,361.8,615.8,441,550.1,405.4,517.9,528.6,542,381.8,405.6,695,615,432.6,353,468.2,717,,353,612.5266764
2020-09-29,435.4,533,588.1,501.4,510.4,352.3,533.2,505.8,272.2,506.9,362,467.2,320.8,539.4,361.8,615.8,441.4,550.1,405.4,517.9,528.6,542,381.8,406.8,695.2,615,432.6,353.8,471.8,722.4,,353.8,612.7637607
2020-09-30,435.4,533,589.5,501.4,510.4,352.3,533.2,505.8,272.2,506.9,362.6,467.2,320.8,539.4,361.8,618,441.4,550.1,405.4,517.9,528.6,542.2,381.8,407,695.4,615,435.8,353.8,472,722.6,,353.8,612.8022367
2020-10-01,435.4,533,589.5,501.4,510.4,353.9,533.2,505.8,272.2,506.9,364.6,467.2,320.8,539.6,361.8,618,441.4,550.1,405.4,517.9,528.6,542.2,381.8,407,695.6,615.2,436,353.8,472,723.4,,353.9,612.993899
2020-10-02,435.9,533,589.5,501.4,510.4,364.9,533.2,505.8,272.2,506.9,364.6,471.2,320.8,541.2,373,618.4,441.4,550.1,406.4,517.9,528.8,543.6,381.8,407.4,695.6,615.6,441.4,353.8,472,723.6,,364.6,613.3900012
2020-10-03,435.9,533,589.5,501.4,510.4,365.1,533.2,505.8,272.2,517.3,367,471.2,320.8,591.4,376.6,618.4,441.4,550.1,426.2,517.9,528.8,544.4,381.8,407.6,695.6,616,441.4,353.8,479.4,723.6,,365.1,614.1478551
2020-10-04,435.9,533,589.5,501.4,523,365.1,534.4,505.8,272.2,517.3,367,471.2,325.2,591.4,376.6,618.4,443.4,550.1,431.2,517.9,528.8,544.4,381.8,407.6,696,616,441.4,353.8,501.8,727.2,,365.1,614.332397
2020-10-05,435.9,533,590.7,501.4,523,370.7,545.6,511,272.2,518.1,367,471.2,325.6,591.4,376.6,618.6,443.4,550.1,431.2,517.9,528.8,546,381.8,408,696.2,616.2,444.2,353.8,502.2,737.4,,367,614.7330095
2020-10-06,435.9,533,590.7,501.4,534.4,370.7,556.6,511,272.2,518.1,367,471.2,328.8,591.4,377.8,618.6,443.4,550.1,431.2,518.7,528.8,555.2,381.8,408.8,701.8,616.2,444.2,353.8,502.6,737.4,,367,614.9491083
2020-10-07,435.9,533.6,590.7,501.4,534.4,370.7,561.8,525.6,272.6,518.1,367,483,330.6,591.4,388.4,619.8,443.4,550.1,433.8,518.9,539.6,555.2,381.8,414.6,723.6,616.2,444.2,353.8,502.8,737.4,,367,615.3666299
2020-10-08,435.9,533.6,591.9,501.8,534.4,370.7,562,530.4,284,518.1,367,483,345.2,598.8,393.4,621.4,462.4,550.1,435.8,519.3,564,555.2,381.8,415,736.4,616.4,444.2,355.2,502.8,737.6,,367,615.8813247
2020-10-09,435.9,533.6,606.1,506.8,534.4,370.7,562,530.4,296.2,518.1,367,484.2,345.2,598.8,393.4,621.4,471,554.3,435.8,525.9,565.2,556.6,381.8,415,744.6,616.4,444.2,355.2,503.2,737.6,,367,616.1302565
2020-10-10,436,533.6,612.7,506.8,534.4,370.9,562,530.4,323,518.1,367,484.4,361.4,598.8,419.8,621.4,471,564.9,438.4,525.9,565.2,556.6,381.8,430.4,748.4,617,444.2,355.2,503.2,737.6,,367,616.7392489
2020-10-11,436,533.6,612.7,506.8,534.4,378.9,562.2,530.4,324.8,520.1,369.2,484.6,361.4,598.8,421.4,621.4,471,568.5,438.4,525.9,567,556.6,381.8,430.4,752.4,626.6,444.2,355.4,508,738.4,,369.2,620.8644596
2020-10-12,436,557.7,616.7,506.8,534.4,391.9,562.6,556,324.8,526.9,402.8,484.6,361.4,598.8,421.4,621.4,471,568.5,438.4,525.9,572.8,556.6,381.8,430.4,752.4,645.2,444.4,355.4,528,738.4,,381.8,621.3635453
2020-10-13,436,564.9,617.1,510,534.4,391.9,569.4,571.4,324.8,534.9,404,484.6,361.4,598.8,421.4,621.4,471,568.5,438.4,526.9,572.8,556.6,382.2,435,752.4,645.6,444.4,356.8,533.4,738.4,,382.2,623.0866267
2020-10-14,436,566.4,617.3,512.4,534.4,392.7,571.8,571.6,324.8,537.1,404,484.6,361.4,598.8,422.6,621.4,471.4,568.5,438.4,559.3,577.4,556.6,382.2,435,754.4,645.8,447.2,357,533.4,738.4,,382.2,625.1821247
2020-10-15,436.3,567.3,617.9,514.2,534.4,393.7,572.4,571.6,327,537.1,404,484.6,361.4,598.8,422.6,621.4,471.4,568.5,438.4,559.3,580,556.6,382.2,439.8,754.4,645.8,457.2,361.2,533.4,738.4,,382.2,625.4943052
2020-10-16,436.3,567.3,619.7,516,534.4,400.1,572.4,571.6,327.2,537.1,404,484.6,361.4,599.2,422.6,621.4,473,568.5,438.4,559.3,580,556.6,382.2,440,754.4,646.4,457.8,361.2,533.4,738.4,,382.2,625.7222235
2020-10-17,436.3,567.3,619.7,516,534.4,400.1,572.4,571.6,327.2,537.1,404,495.6,361.4,599.2,425.4,621.4,473.8,568.5,438.4,559.3,580,556.6,383,440,756,646.8,464.6,361.2,533.4,738.6,,383,626.2884297
2020-10-18,437.6,568.7,620.9,516,542,400.1,572.4,579.8,327.2,537.1,404,497.2,361.4,599.2,426.2,621.4,474.4,568.5,456.2,559.3,580,558.2,383,440,756.4,646.8,476.6,361.8,534.6,742.8,,383,628.0518954
2020-10-19,437.6,570.7,620.9,516,542,400.1,572.4,579.8,327.2,537.1,404,497.2,361.4,599.2,426.2,622,481.4,570.3,487.4,561.5,580,558.4,383,440,756.4,646.8,476.6,362,535,742.8,,383,629.0588284
2020-10-20,437.6,570.7,623.5,516,546,400.9,572.4,579.8,327.2,537.1,404,497.2,361.4,599.2,426.2,622,481.4,572.1,487.4,561.9,580,559,383,440,756.4,646.8,476.6,362,535,742.8,,383,629.6360052
2020-10-21,437.8,570.7,624.7,516,546,400.9,572.4,579.8,327.2,537.1,404,497.2,362.2,599.2,426.2,622,481.4,572.1,494,561.9,580,559,384.2,457.2,756.4,646.8,477,362,535,742.8,,384.2,630.0956223
2020-10-22,437.8,570.7,624.7,516,546,407.3,572.4,579.8,327.2,537.1,404,497.2,362.2,599.2,426.2,622,483.2,572.1,494,566.5,580.2,559,384.2,458,756.4,646.8,488.6,362,535,742.8,,384.2,630.5254277
2020-10-23,437.8,570.7,624.7,524.8,546,407.3,576,579.8,337.6,537.1,404,497.2,362.2,603.2,426.2,622,483.4,572.1,494,572.9,580.8,560.8,384.2,458,756.4,646.8,488.6,362,535,742.8,,384.2,631.2715652
2020-10-24,437.8,570.7,624.9,524.8,546,407.3,576,579.8,338.6,537.1,406.2,497.4,362.2,605.4,426.4,622,483.4,572.1,494,572.9,581.4,560.8,384.2,458,756.4,646.8,495.2,362,535,743.8,,384.2,631.6511927
2020-10-25,437.8,570.7,624.9,524.8,546,407.3,576,581,338.6,537.1,407,498.4,362.2,605.4,426.4,622,483.4,572.1,494.2,572.9,582.8,560.8,384.2,458.6,763.8,653.4,495.2,362,535,743.8,,384.2,633.0055588
2020-10-26,437.8,570.7,624.9,524.8,546,407.3,576,582.8,339.6,537.1,407,498.4,362.2,605.4,428.6,638.8,503,572.1,496.2,572.9,582.8,561,384.2,460.6,764.2,653.6,495.2,362,535,743.8,,384.2,638.4915756
2020-10-27,437.8,570.7,624.9,524.8,546,414.9,576,582.8,346.8,540.3,409.4,498.4,362.2,605.4,428.6,641.2,503.2,572.1,496.2,572.9,582.8,562.6,386,460.6,764.4,653.6,495.2,379.8,535.2,753.4,,386,640.7331164
2020-10-28,437.8,570.7,625.1,527.4,546.4,416.9,576,582.8,348.4,542.9,410.8,498.4,362.2,605.4,428.6,641.2,523.4,572.1,496.2,572.9,582.8,562.6,391,460.6,764.4,654.4,495.2,380,537.4,753.6,,391,640.8143696
2020-10-29,437.8,570.7,625.1,527.6,546.4,417.3,576,582.8,350.2,542.9,411,498.4,362.8,616.4,428.6,644,524,572.1,496.2,572.9,582.8,562.6,393.8,472.8,764.4,673.2,496,382,538.2,753.6,,393.8,643.5774602
2020-10-30,437.8,572.3,625.1,527.6,546.4,418.1,581.2,582.8,350.2,542.9,411,503,363.4,616.4,428.6,648.6,524,572.1,496.2,572.9,585.4,562.6,393.8,473.8,764.4,687,496.6,382,538.2,753.6,,393.8,647.9236647
2020-10-31,440.3,572.3,625.9,527.6,546.4,418.1,581.2,582.8,350.2,542.9,411,503,363.4,616.4,428.6,648.6,524,572.1,496.2,572.9,585.4,562.8,393.8,473.8,764.4,693.4,496.6,382.2,538.8,759,,393.8,648.0450443
2020-11-01,441.6,572.3,630.5,535,546.4,420.3,582,583.8,350.2,544.1,411,503,363.4,616.4,428.8,648.6,524,572.1,496.8,572.9,592.2,563,393.8,473.8,764.4,695,496.6,383,538.8,759,,393.8,648.1618336
2020-11-02,441.6,572.3,630.5,536.4,546.4,420.3,584.4,583.8,350.2,544.9,411,503,363.4,616.4,429,649,524,572.1,496.8,572.9,592.2,563,393.8,477.2,764.4,696.8,496.6,383,538.8,759,,393.8,648.564909
2020-11-03,441.6,572.3,630.7,537.2,546.4,421.7,584.4,583.8,369.8,544.9,411,503,363.4,616.4,429,649,524,572.1,496.8,575.9,592.2,563,397.2,477.4,764.4,696.8,496.6,383,538.8,759,,397.2,648.5298341
2020-11-04,441.6,572.3,630.7,538.4,546.4,421.9,603.6,583.8,371.8,544.9,411,503,363.4,616.4,429,649,524,572.1,498.6,579.7,592.2,565.8,398.8,483.6,764.4,696.8,496.6,383.6,538.8,759,,398.8,648.6714802
2020-11-05,441.6,572.3,634.1,538.4,546.4,421.9,605.6,583.8,371.8,544.9,411,503,365.2,616.4,432.4,651.8,524,607.9,498.6,579.7,592.2,578,398.8,483.6,764.4,696.8,496.6,383.6,538.8,759,,398.8,651.4775149
2020-11-06,443.5,577.1,634.1,538.4,546.4,423.1,605.6,583.8,371.8,544.9,411,503,365.4,627.4,432.4,654.2,524,609.9,498.6,579.7,592.2,578.2,398.8,483.6,764.4,696.8,497,383.6,538.8,759,,398.8,653.7556779
2020-11-07,443.6,585.8,634.1,538.4,546.6,423.1,605.6,592,371.8,544.9,411,503,365.4,638,432.4,656.6,524,609.9,498.6,579.9,592.2,578.2,398.8,483.6,764.8,696.8,497,383.6,538.8,759,,398.8,656.0886878
2020-11-08,445.4,586.1,634.7,540.6,547.2,423.1,605.6,598.8,372,544.9,411,503,365.4,644,432.4,657.6,524,609.9,498.8,579.9,592.8,578.2,399.6,483.6,765.6,716.4,497,421.4,539,759,,411,657.2216689
2020-11-09,445.4,586.1,635.3,540.8,558.2,423.1,605.6,598.8,372.4,544.9,411,503,365.4,644,434,657.6,524,609.9,514,579.9,592.8,578.2,399.6,483.6,765.6,735.6,497,432.6,539,759,,411,657.4708054
2020-11-10,445.4,586.1,635.3,543.2,558.2,423.1,607.6,598.8,372.8,544.9,411,503,365.4,644,434.2,657.6,525,609.9,514.2,579.9,592.8,578.2,399.6,484.8,765.6,736,522,432.6,539.2,759,,411,657.551459
2020-11-11,445.4,586.1,635.3,544.2,558.2,423.1,612.2,598.8,372.8,556.1,411,504.4,365.4,644,434.2,657.6,525.2,609.9,524.6,579.9,592.8,578.2,404.8,484.8,765.6,736,525,432.6,539.2,759.6,,411,658.0838053
2020-11-12,446.4,586.1,635.3,545.8,558.2,423.7,620.2,598.8,372.8,556.3,411,504.4,365.4,644,434.2,657.6,525.2,609.9,525.8,597.1,592.8,580.2,408,492.8,765.8,736.2,525,432.6,541.2,772.4,,411,660.7306602
2020-11-13,446.6,586.1,635.3,545.8,558.2,423.7,620.2,598.8,372.8,556.3,414,504.4,379.6,644,451.4,657.6,525.8,609.9,525.8,598.1,592.8,580.4,408,492.8,765.8,736.2,526,432.6,545.4,773,,414,660.6082837
2020-11-14,446.6,586.1,635.3,545.8,558.2,423.7,620.2,598.8,372.8,556.3,414,504.4,379.6,644.8,453.4,657.6,525.8,610.1,525.8,598.1,592.8,580.6,408.8,492.8,765.8,736.2,534.4,432.6,545.6,773,,414,660.8693177
2020-11-15,446.6,586.1,635.3,545.8,558.4,423.7,620.2,609.8,373.4,556.3,416.2,504.4,379.6,644.8,453.4,657.6,525.8,610.1,533.8,598.1,592.8,580.6,409,495.6,765.8,736.2,534.4,432.6,545.8,773,,416.2,661.57051
2020-11-16,446.6,587.6,635.3,545.8,558.4,423.7,620.2,612.4,373.4,576.3,417,511.6,381.4,644.8,453.4,657.6,525.8,610.1,533.8,598.1,592.8,580.6,409,496.2,765.8,736.2,534.4,432.6,545.8,773,,417,662.5196787
2020-11-17,448.8,587.6,635.3,545.8,558.4,423.7,620.4,612.4,373.4,580.9,427.6,511.6,381.4,667.3,453.4,657.6,526.8,610.1,533.8,598.1,592.8,580.6,410.2,502.6,765.8,736.2,534.4,432.6,545.8,777.8,,423.7,667.0994215
2020-11-18,448.8,588.7,635.3,554,558.4,423.7,630.8,618.2,373.4,603.1,427.6,511.6,381.4,670.3,453.4,657.6,527,610.1,533.8,607.7,592.8,580.8,410.2,515.2,765.8,746.8,535.6,432.6,545.8,815.8,,423.7,673.3274442
2020-11-19,448.8,588.7,635.3,555.4,558.4,425.1,637.6,619.8,378.6,616.5,427.6,511.6,381.4,670.3,453.4,657.6,527,610.1,533.8,607.7,592.8,586.4,410.2,515.2,765.8,750.4,535.6,433.8,545.8,848.2,,425.1,678.2372109
2020-11-20,462.2,588.7,635.5,561.4,559.6,425.1,642.6,620.2,379,616.7,427.6,511.6,383.4,670.3,453.4,657.6,527,613.3,541.2,607.7,592.8,586.4,410.2,515.2,765.8,769.8,542,434,545.8,848.4,,425.1,680.8343646
2020-11-21,477.1,603.8,636.3,561.4,562,425.1,643.2,620.2,404,628.3,428.4,511.6,391.4,670.3,453.4,657.6,528.4,624.1,556.6,607.7,595,586.4,410.2,515.2,765.8,770,542,434,546,848.6,,425.1,682.509869
2020-11-22,478.4,603.8,636.3,561.4,562,425.1,643.2,620.2,417.8,628.3,429.2,511.6,391.6,670.3,453.4,657.6,530,624.1,556.6,607.7,595,588.2,410.2,515.2,765.8,776,542,434.6,547,848.6,,425.1,682.9505915
2020-11-23,479.3,603.8,636.3,562.8,562,425.1,643.2,620.2,417.8,628.3,429.2,511.6,394.2,670.3,453.4,657.6,530,624.1,559.8,607.7,595,588.2,410.2,515.2,765.8,781.8,542,435.6,548.2,848.6,,425.1,683.5706889
2020-11-24,498.8,603.8,637.5,562.8,566,429.3,648,620.2,418,629.1,429.2,518.4,394.4,670.3,453.4,658,530,624.1,559.8,607.7,595,588.2,410.2,515.2,765.8,784.6,542,435.8,548.2,854.4,,429.2,684.998207
2020-11-25,501.3,603.8,639.5,562.8,566,438.3,648,620.2,418,629.1,429.2,521,394.4,670.5,453.4,658,530,624.1,559.8,607.7,607.6,589,410.2,517.4,765.8,785.6,542,436,548.2,854.6,,429.2,685.7619068
2020-11-26,501.3,603.8,648.9,562.8,566,438.7,648,620.8,418.2,629.1,429.2,531,394.4,676.3,453.4,659,530,624.1,559.8,607.7,610,589,410.2,518.6,765.8,786.2,542,440,548.2,864.2,,429.2,688.6184037
2020-11-27,501.3,603.8,649.5,563,566,438.7,652.4,620.8,418.2,630.5,436.6,531.8,394.4,676.5,460,659,534.4,624.1,559.8,607.7,612.2,589,410.2,518.6,765.8,792,542,440.2,563.4,875.2,,436.6,691.2357864
2020-11-28,515,603.8,649.5,563.8,566,438.9,653.4,621.4,418.2,630.5,436.6,531.8,394.4,676.5,460,659,539.2,624.1,559.8,607.7,612.2,603.8,410.2,518.6,765.8,795.8,542,447.2,563.8,875.2,,436.6,692.2782518
2020-11-29,520.1,603.8,649.5,565.8,566,441.1,654.2,659.4,418.2,630.5,436.6,532.2,394.4,677.5,460,659,541.2,624.1,559.8,607.7,612.2,603.8,410.2,518.6,765.8,796,542,447.4,564,875.2,,436.6,694.4104255
2020-11-30,520.1,603.8,649.5,567.8,566,441.3,654.2,659.4,418.2,630.7,436.6,532.2,394.4,681.1,460,659,549.2,625.1,559.8,617.3,612.2,610.8,410.2,518.6,765.8,796,542,447.4,564,879,,436.6,696.3359154
2020-12-01,522.5,603.8,649.5,569,566,441.3,654.2,659.4,418.6,630.7,436.6,532.2,394.4,682.3,463,659,555,625.3,559.8,617.3,612.2,612.2,410.2,520.6,765.8,796,542,454.8,564.4,885,,436.6,697.428516
2020-12-02,523.1,603.8,649.5,569,566,441.3,654.2,659.4,418.6,630.7,436.6,532.2,394.4,682.3,463,660.2,558,625.3,559.8,617.3,612.2,612.2,410.2,522.8,765.8,796,542,455,565,886,,436.6,697.7241282
2020-12-03,527.8,611.3,649.5,569,566,443.1,654.2,663.6,418.6,630.7,436.6,532.2,394.4,682.7,463,660.2,558,625.3,559.8,617.3,612.2,612.2,412.2,522.8,765.8,796,542,455,565.2,886.2,,436.6,698.2752821
2020-12-04,527.8,614.8,649.5,569,567,443.1,654.2,663.8,418.6,630.7,436.6,532.2,394.4,682.9,463,660.2,558,625.3,559.8,617.3,612.2,615.4,412.2,522.8,765.8,796.4,542,455,565.2,886.2,,436.6,698.6435849
2020-12-05,536.2,614.8,649.5,572.4,567,443.1,654.2,663.8,418.6,633.9,436.6,551.2,394.4,682.9,463,660.2,558,625.3,560,617.7,612.2,615.4,415.2,522.8,765.8,808,542,455,573.2,886.2,,436.6,700.4902268
2020-12-06,547.9,614.8,649.5,581,568,443.5,654.2,663.8,421,633.9,436.6,563,404.6,682.9,463,660.2,560.8,627.9,588,617.7,612.2,615.4,415.2,522.8,765.8,808,542,457.2,583.8,886.2,,436.6,702.0322382
2020-12-07,550.9,614.8,649.5,582,568.4,443.5,654.2,663.8,421.2,651.5,436.6,563,404.6,682.9,463,660.2,560.8,628.1,589,618.7,612.2,615.4,418.6,522.8,765.8,808,542,457.4,584.2,886.2,,436.6,702.9145531
2020-12-08,551.9,614.8,649.7,582,569.2,455.1,654.2,663.8,428.8,659.9,436.6,563.8,404.6,695.9,463,660.2,560.8,628.1,589,644.5,620.8,615.4,419.6,525.2,765.8,808,542,457.4,584.2,886.2,,436.6,706.6780567
2020-12-09,551.9,618.8,649.7,582,569.2,455.1,654.2,663.8,430.2,659.9,436.6,563.8,404.6,696.3,464.2,661.6,561.4,628.1,589,644.5,623.2,619.6,419.6,525.4,765.8,808,542,457.4,584.2,886.2,,436.6,707.2109404
2020-12-10,551.9,618.8,649.7,582,570,458.3,654.2,663.8,430.2,659.9,436.6,563.8,405.4,696.3,464.6,666.2,561.4,629.5,589,644.5,623.2,622.2,419.6,525.4,765.8,808.2,542,457.4,585.2,886.2,,436.6,707.6322616
2020-12-11,551.9,618.8,649.7,582.2,570,458.3,654.4,663.8,430.2,659.9,436.6,569.6,405.6,696.3,465.6,666.2,561.4,629.5,589,644.5,623.2,622.2,419.6,549.8,765.8,814.2,542,457.4,588.8,888.4,,436.6,709.0595928
2020-12-12,551.9,625.9,649.7,582.2,570,458.3,654.4,663.8,430.2,660.1,436.6,569.6,410.6,710.5,472.2,666.8,561.4,629.5,589,644.5,623.2,623.8,419.6,560.6,769.6,814.2,542,457.4,588.8,888.6,,436.6,712.1348785
2020-12-13,551.9,625.9,649.9,582.2,570,459.1,675.4,663.8,430.2,660.1,436.6,569.6,412.6,710.5,480.6,667,561.4,629.5,589,644.5,623.2,623.8,425.6,561.4,782.2,814.4,542,457.4,588.8,888.6,,436.6,714.085778
2020-12-14,555.7,625.9,649.9,582.2,570.2,459.1,675.4,663.8,430.2,660.1,436.6,569.6,412.6,710.5,481,667,575.6,629.5,592.2,644.5,623.2,623.8,425.6,561.6,782.6,814.4,542,457.4,595.4,888.6,,436.6,714.7403745
2020-12-15,555.7,626.9,649.9,585,570.2,459.1,675.4,664.4,430.2,660.1,436.6,569.6,412.8,710.5,481,667,575.6,629.5,613.6,644.5,623.2,623.8,434.8,561.6,782.6,814.4,542,457.4,656,888.8,,436.6,717.7475867
2020-12-16,555.9,629.8,649.9,585.8,570.4,459.1,675.4,665.6,430.2,660.1,436.6,579.4,412.8,711.3,481,670.2,575.6,632.3,618.8,644.5,626.6,623.8,442.2,561.6,782.6,814.4,551,457.4,663.4,890.2,,442.2,719.4082878
